"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38333","36330","691","0","0","36498","73949","22778","277","8","14840","5167","46832","57132","7888","111852"
"ALEXANDER","4663","11884","126","0","0","8165","21936","952","31","2","1917","416","11351","12101","1386","24838"
"ALLEGHANY","1957","3078","38","0","0","2553","6843","70","7","0","706","201","3433","3668","525","7626"
"ANSON","9079","2925","44","0","0","3752","6642","6384","29","0","2745","98","6000","7281","2519","15800"
"ASHE","4182","8966","103","0","0","6500","18271","117","25","1","1337","283","8944","9880","927","19751"
"AVERY","1345","7156","57","0","0","3831","11304","52","20","0","1013","85","5554","6085","750","12389"
"BEAUFORT","10771","12067","129","0","0","9724","22925","7062","37","2","2665","509","14014","16623","2054","32691"
"BERTIE","8160","1659","39","0","0","2950","4606","7421","20","1","760","45","5450","6725","633","12808"
"BLADEN","9705","5106","76","0","0","6992","12432","7483","384","2","1578","484","9648","11437","794","21879"
"BRUNSWICK","27294","48658","665","0","0","45007","100898","8802","382","5","11537","1683","52095","60018","9511","121624"
"BUNCOMBE","75053","45886","1714","0","0","82502","170777","10460","361","39","23518","4638","87971","102978","14206","205155"
"BURKE","14181","23017","355","0","0","20704","49176","3132","90","0","5859","1167","25910","28767","3580","58257"
"CABARRUS","44183","51386","1218","0","0","54558","97675","29723","388","8","23551","6305","63936","75029","12380","151345"
"CALDWELL","10422","26268","374","0","0","16929","46818","2659","75","0","4441","1028","24268","26651","3074","53993"
"CAMDEN","1466","2915","67","0","0","3456","6450","913","9","1","531","43","3601","3918","385","7904"
"CARTERET","9762","24300","314","0","0","18704","46239","2192","94","10","4545","597","23191","26226","3663","53080"
"CASWELL","6489","4034","49","0","0","4706","9402","4710","22","1","1143","197","6732","7685","861","15278"
"CATAWBA","21639","47408","631","0","0","39098","85970","8828","140","3","13835","4108","47965","53781","7030","108776"
