"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37092","35873","682","9","0","36598","72355","22626","260","11","15002","5369","46000","55988","8266","110254"
"ALEXANDER","4321","11935","116","1","0","8230","21634","928","32","2","2007","444","11199","11905","1499","24603"
"ALLEGHANY","1843","3210","38","0","0","2675","6904","72","7","0","783","214","3465","3718","583","7766"
"ANSON","8980","2975","51","1","0","3896","6684","6412","30","0","2777","113","6040","7306","2557","15903"
"ASHE","3878","8991","102","1","0","6670","18088","110","26","2","1416","279","8860","9753","1029","19642"
"AVERY","1277","7149","49","1","0","3877","11197","54","19","0","1083","86","5509","6046","798","12353"
"BEAUFORT","10512","12388","134","1","0","10333","23316","7090","41","2","2919","567","14275","16827","2266","33368"
"BERTIE","7794","1614","37","0","0","3045","4513","7127","19","1","830","46","5236","6540","714","12490"
"BLADEN","9487","5305","83","0","0","7305","12524","7516","398","2","1740","529","9717","11510","953","22180"
"BRUNSWICK","26800","50030","670","9","0","46566","102865","8619","365","6","12220","1782","52678","61011","10386","124075"
"BUNCOMBE","72421","44374","1578","32","0","83258","167440","9839","336","45","24003","4737","85609","100851","15203","201663"
"BURKE","12881","22980","347","4","0","21233","48245","3034","92","1","6073","1232","25255","28232","3958","57445"
"CABARRUS","43012","50376","1196","22","0","54738","95194","29630","376","10","24134","6464","62644","73564","13136","149344"
"CALDWELL","9601","26102","358","2","0","16891","45719","2531","70","0","4634","1018","23571","26022","3361","52954"
"CAMDEN","1433","3025","68","0","0","3603","6648","923","10","1","547","47","3716","3998","415","8129"
"CARTERET","9559","25172","342","2","0","19597","47172","2194","99","10","5197","637","23643","26803","4226","54672"
"CASWELL","6094","4105","51","1","0","4730","9241","4539","21","1","1179","206","6567","7502","912","14981"
"CATAWBA","20375","47166","632","6","0","39721","84578","8507","143","4","14668","4281","47101","52855","7944","107900"
"CHATHAM","20939","13932","317","1","0","23682","43829","5836","119","2","9085","2088","24512","28509","5850","58871"
"CHEROKEE","3399","11270","133","0","0","7465","20718","235","117","1","1196","206","10497","11325","445","22267"
"CHOWAN","3698","3039","43","0","0","3363","6567","2828","12","4","732","79","4392","5384","367","10143"
"CLAY","1410","4555","59","0","0","3426","8872","41","15","0","522","83","4347","4713","390","9450"
"CLEVELAND","20061","25225","388","4","0","19925","46012","12923","87","4","6577","895","27956","32656","4991","65603"
"COLUMBUS","15268","10591","109","1","0","11244","22436","10702","967","2","3106","481","16073","18879","2261","37213"
"CRAVEN","20165","27269","561","3","0","25294","51096","14009","167","8","8012","1899","31451","37333","4508","73292"
"CUMBERLAND","86679","47696","1703","28","0","70138","83779","82161","2261","69","37974","12484","82379","103253","20612","206244"
"CURRITUCK","3450","9784","224","3","0","9841","20264","1175","44","3","1816","216","10730","11369","1203","23302"
"DARE","7582","11035","252","7","0","13158","28942","531","36","1","2524","309","14364","15892","1778","32034"
"DAVIDSON","22167","55678","668","0","0","37218","92413","10631","253","7","12427","2887","50435","57017","8279","115731"
"DAVIE","4691","16142","158","1","0","10474","26556","1876","41","1","2992","730","14044","15541","1881","31466"
"DUPLIN","10896","9473","127","0","0","9992","17969","7977","61","1","4480","1960","12826","15179","2483","30488"
"DURHAM","123636","23282","1180","25","0","81549","110980","72295","565","33","45799","10509","90624","115303","23745","229672"
"EDGECOMBE","20705","6507","103","1","0","6391","11923","19069","62","2","2651","537","13741","18068","1898","33707"
"FORSYTH","97200","70596","1644","29","0","87369","155938","64035","501","25","36339","12053","105709","129984","21145","256838"
"FRANKLIN","16712","15609","362","3","0","16993","31560","11646","136","3","6334","1574","20820","23963","4896","49679"
"GASTON","40167","59200","1141","9","0","50777","105769","26031","334","5","19155","5167","64155","75802","11337","151294"
"GATES","3524","2003","33","0","0","2490","4947","2451","16","0","636","50","3502","4006","542","8050"
"GRAHAM","1143","2975","31","0","0","1827","5432","8","263","1","272","32","2801","2982","193","5976"
"GRANVILLE","16024","10728","203","2","0","12593","22961","11402","82","3","5102","1080","16221","18946","4383","39550"
"GREENE","4970","2481","27","1","0","3336","5910","3759","12","0","1134","460","4665","5605","545","10815"
"GUILFORD","154954","88153","2177","33","0","121707","190591","121785","929","21","53698","12681","153661","192278","21085","367024"
"HALIFAX","20856","4827","105","2","0","9897","13620","18424","1035","4","2604","270","15175","18656","1856","35687"
"HARNETT","23797","29700","756","13","0","27816","50872","16772","461","17","13960","4691","34109","40141","7832","82082"
"HAYWOOD","12462","15799","324","3","0","16465","41596","454","114","1","2888","539","20272","23134","1647","45053"
