"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39819","30233","133","0","0","19351","67908","17875","181","0","1256","1090","39697","49254","0","89536"
"ALEXANDER","8032","10600","34","0","0","5457","22644","1084","25","0","161","130","11534","12466","0","24123"
"ALLEGHANY","3451","2304","13","0","0","1554","7098","77","8","0","44","88","3428","3859","0","7322"
"ANSON","12337","2321","7","0","0","1991","8339","7939","39","0","67","26","7306","8971","0","16656"
"ASHE","7557","8717","28","0","0","4380","20321","108","15","0","91","94","9654","10986","0","20682"
"AVERY","1607","7312","15","0","0","2777","11429","60","20","0","55","52","5494","6143","0","11711"
"BEAUFORT","16120","9719","27","0","0","6164","23078","8315","35","0","235","145","14206","17544","0","32030"
"BERTIE","11302","1417","7","0","0","1629","5340","8588","18","0","36","21","6122","8033","0","14355"
"BLADEN","15578","2825","11","0","0","4089","13378","8317","259","0","152","140","10086","12306","0","22503"
"BRUNSWICK","27625","28899","116","0","0","21553","68148","8103","220","0","600","509","36282","41233","0","78193"
"BUNCOMBE","77273","48360","371","0","0","51557","159407","10377","335","0","2981","1384","80164","95176","0","177561"
"BURKE","22726","20207","101","0","0","14552","52398","3457","72","0","699","330","26773","30613","0","57586"
"CABARRUS","38730","44080","212","0","0","27705","88858","16649","241","0","1661","1770","50254","59327","0","110727"
"CALDWELL","17994","23819","103","0","0","11244","49256","2758","50","0","428","325","24865","28054","0","53160"
"CAMDEN","3188","1956","14","0","0","2227","6047","1154","12","0","63","25","3508","3795","0","7385"
"CARTERET","15492","19527","74","0","0","12925","44172","2591","89","0","342","217","22270","25122","0","48018"
"CASWELL","9340","3185","14","0","0","2819","9494","5587","14","0","91","49","6868","8394","0","15358"
"CATAWBA","31862","45479","116","0","0","25974","90524","8822","115","0","1470","1092","47507","55459","0","103431"
"CHATHAM","20255","11217","60","0","0","11439","34812","6143","75","0","550","522","19324","22789","0","42971"
"CHEROKEE","7345","8752","31","0","0","5139","20668","209","117","0","84","81","9896","11323","0","21267"
"CHOWAN","5949","2457","9","0","0","2224","7036","3379","12","0","52","26","4726","5839","0","10639"
"CLAY","2848","3367","17","0","0","2674","8714","30","14","0","29","29","4200","4649","0","8906"
"CLEVELAND","30375","18750","62","0","0","12393","47329","12879","83","0","350","325","27659","33662","0","61580"
"COLUMBUS","24802","5876","24","0","0","6273","24026","11430","992","0","183","101","16630","20253","0","36975"
"CRAVEN","28195","22959","80","0","0","16597","49623","15437","114","0","1153","851","30466","36695","0","67831"
"CUMBERLAND","101849","48713","293","0","0","46273","98182","78884","2018","0","9983","7613","87081","107074","0","197128"
"CURRITUCK","5310","5405","42","0","0","5977","15249","972","54","0","159","99","7930","8659","0","16734"
