"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39809","30262","137","0","0","19426","67972","17904","181","0","1260","1094","39731","49314","0","89634"
"ALEXANDER","7811","10383","33","0","0","5326","22118","1044","23","0","159","131","11283","12147","0","23553"
"ALLEGHANY","3404","2284","14","0","0","1545","7026","76","8","0","41","89","3395","3816","0","7247"
"ANSON","12240","2296","7","0","0","1969","8254","7886","39","0","67","24","7253","8881","0","16512"
"ASHE","6736","7938","27","0","0","4063","18421","98","14","0","84","92","8834","9892","0","18764"
"AVERY","1606","7277","15","0","0","2777","11391","60","20","0","55","52","5471","6129","0","11675"
"BEAUFORT","16007","9639","27","0","0","6123","22895","8264","35","0","238","147","14111","17405","0","31796"
"BERTIE","11177","1388","7","0","0","1616","5286","8485","17","0","34","21","6062","7932","0","14188"
"BLADEN","15553","2821","11","0","0","4097","13367","8310","257","0","152","140","10072","12301","0","22482"
"BRUNSWICK","26996","28333","113","0","0","21170","66714","7989","215","0","592","502","35491","40459","0","76612"
"BUNCOMBE","76064","47353","381","0","0","50671","156615","10199","330","0","2929","1383","78763","93505","0","174469"
"BURKE","22306","19826","104","0","0","14309","51460","3404","69","0","679","329","26287","30060","0","56545"
"CABARRUS","37867","43210","215","0","0","27122","87104","16150","236","0","1625","1759","49133","58139","0","108414"
"CALDWELL","17698","23510","101","0","0","11078","48542","2712","49","0","423","322","24505","27646","0","52387"
"CAMDEN","3181","1965","13","0","0","2236","6056","1153","12","0","64","25","3506","3807","0","7395"
"CARTERET","15227","19222","73","0","0","12641","43372","2562","83","0","335","210","21856","24695","0","47163"
"CASWELL","9257","3175","14","0","0","2798","9436","5534","14","0","90","47","6819","8329","0","15244"
"CATAWBA","30792","44282","119","0","0","25243","87917","8540","109","0","1407","1073","46212","53766","0","100436"
"CHATHAM","20200","11136","60","0","0","11422","34676","6137","74","0","550","518","19249","22722","0","42818"
"CHEROKEE","7159","8594","31","0","0","5054","20254","200","115","0","82","80","9735","11054","0","20838"
"CHOWAN","5878","2427","9","0","0","2214","6992","3315","12","0","52","27","4683","5771","0","10528"
"CLAY","2799","3333","18","0","0","2657","8615","30","13","0","30","29","4147","4604","0","8807"
"CLEVELAND","29920","18432","63","0","0","12191","46586","12672","82","0","338","318","27216","33130","0","60606"
"COLUMBUS","24618","5817","24","0","0","6175","23768","11363","972","0","182","105","16479","20066","0","36634"
"CRAVEN","27749","22626","84","0","0","16327","48872","15187","113","0","1120","841","30023","36100","0","66786"
"CUMBERLAND","100079","47256","310","0","0","44839","95428","77630","1970","0","9556","7235","84716","104834","0","192484"
"CURRITUCK","5267","5354","43","0","0","5928","15126","960","54","0","155","97","7862","8586","0","16592"
"DARE","10284","7882","71","0","0","8461","25507","517","37","0","258","120","12664","13943","0","26698"
"DAVIDSON","32127","46680","201","0","0","21933","89427","9253","236","0","972","760","46904","53904","0","100941"
