"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36947","33755","542","19","44","32408","70535","21269","257","0","11654","4080","44323","54338","5054","103715"
"ALEXANDER","5184","10964","91","1","17","7570","21585","926","35","0","1281","336","11136","11985","706","23827"
"ALLEGHANY","2164","2727","32","2","1","2275","6657","75","8","0","461","176","3328","3599","274","7201"
"ANSON","10061","2541","28","7","23","3446","6689","6825","28","0","2564","84","6246","7570","2290","16106"
"ASHE","4536","8179","76","3","7","5719","17568","105","23","0","824","215","8536","9547","437","18520"
"AVERY","1344","6740","53","3","3","3410","10886","76","17","0","574","86","5327","5945","281","11553"
"BEAUFORT","11847","11217","99","11","11","9545","22822","7685","42","0","2181","468","14291","16901","1538","32730"
"BERTIE","8625","1465","27","2","2","2755","4585","7670","19","0","602","37","5517","6936","423","12876"
"BLADEN","10791","4465","55","1","7","6794","12629","7951","388","0","1145","441","9971","11744","398","22113"
"BRUNSWICK","26176","41670","470","18","35","38892","89822","8601","323","0","8515","1371","47180","54333","5748","107261"
"BUNCOMBE","74038","44516","1515","156","79","75228","166043","10537","377","0","18575","3885","85543","101057","8932","195532"
"BURKE","15299","20685","287","25","29","18745","47695","3182","80","0","4113","953","25172","28213","1685","55070"
"CABARRUS","41948","49506","935","50","91","48294","95231","26564","346","0","18683","5313","60880","71827","8117","140824"
"CALDWELL","11339","24152","350","35","21","15476","45865","2672","59","0","2777","891","23855","26296","1222","51373"
"CAMDEN","1786","2633","55","0","2","3273","6328","967","11","0","443","35","3657","3873","219","7749"
"CARTERET","10532","23074","249","6","15","18446","46255","2442","93","0","3532","554","23378","26442","2502","52322"
"CASWELL","6893","3481","39","2","6","4397","9120","4828","18","0","852","161","6630","7684","504","14818"
"CATAWBA","22549","44454","458","19","47","35594","83455","8944","120","0","10602","3382","46451","52579","4091","103121"
"CHATHAM","20473","13245","263","16","22","20751","41307","6047","116","0","7300","1730","23156","27271","4343","54770"
"CHEROKEE","4241","9974","126","7","8","6989","20382","217","124","0","622","176","10120","11157","68","21345"
"CHOWAN","4179","2681","30","3","1","3010","6419","3002","12","0","471","61","4318","5405","181","9904"
"CLAY","1614","3846","55","3","5","3104","8222","46","15","0","344","58","4001","4419","207","8627"
"CLEVELAND","22855","22197","279","9","34","18193","46041","13484","89","0","3953","669","28138","33151","2278","63567"
"COLUMBUS","16910","8305","81","5","15","9931","21974","10756","939","0","1578","314","15693","18790","764","35247"
"CRAVEN","21271","25026","410","28","26","22749","48771","14614","165","0","5960","1626","30376","36574","2560","69510"
"CUMBERLAND","92697","48234","1320","57","121","68965","89252","86420","2293","0","33429","12302","86943","109037","15414","211394"
"CURRITUCK","3556","8142","170","11","8","8694","18334","1082","46","0","1119","157","9738","10282","561","20581"
"DARE","7573","9334","186","11","10","11253","26219","521","36","0","1591","247","13068","14448","851","28367"
"DAVIDSON","23461","50948","481","24","43","32561","88477","10163","252","0","8626","2146","48278","54969","4271","107518"
"DAVIE","4986","15364","135","8","18","9411","25625","1878","35","0","2384","560","13627","15164","1131","29922"
"DUPLIN","12407","8391","101","2","20","8561","17972","8425","49","0","3036","1628","12787","15306","1389","29482"
"DURHAM","125025","25820","1133","113","61","77609","109892","78817","585","0","40467","9474","93989","119122","16650","229761"
"EDGECOMBE","23097","5946","81","6","12","5498","12142","20735","73","0","1690","437","14623","19181","836","34640"
"FORSYTH","102292","73648","1376","87","118","81522","159753","68740","513","0","30037","10555","109619","135074","14350","259043"
"FRANKLIN","16695","13820","247","17","30","13552","28588","10956","129","0","4688","1117","19297","22074","2990","44361"
"GASTON","41101","54583","834","42","97","44834","103491","24010","321","0","13669","3928","61572","73350","6569","141491"
"GATES","3833","1783","29","0","4","2298","4929","2581","16","0","421","41","3556","4049","342","7947"
"GRAHAM","1496","2684","26","0","2","1592","5393","4","268","0","135","18","2760","2970","70","5800"
"GRANVILLE","17271","9568","150","7","15","10895","22721","11873","78","0","3234","808","16179","19111","2616","37906"
"GREENE","5613","2245","22","5","4","3119","6134","4029","10","0","835","424","4881","5867","260","11008"
"GUILFORD","161181","90854","2047","131","143","112516","196478","125434","981","0","43979","10873","156926","196731","13215","366872"
"HALIFAX","22891","4574","95","8","5","8886","14193","19390","1067","0","1809","254","15813","19714","932","36459"
"HARNETT","24657","27193","538","23","47","23835","48939","16551","455","0","10348","3709","32816","39141","4336","76293"
"HAYWOOD","14398","14036","275","11","19","14553","40854","456","101","0","1881","391","19780","22705","807","43292"
"HENDERSON","16954","30554","483","29","31","34186","73385","2354","142","0","6356","1998","36292","43137","2808","82237"
"HERTFORD","10138","1432","33","3","9","2975","4648","9174","92","0","676","102","6160","8110","320","14590"
"HOKE","13865","6621","230","10","27","10107","12904","12184","1992","0","3780","2018","13596","16656","608","30860"
"HYDE","1553","536","16","1","0","964","2277","643","1","0","149","36","1399","1569","102","3070"
"IREDELL","28180","50939","635","35","44","42768","97959","13682","214","0","10746","3282","55599","62158","4844","122601"
"JACKSON","9433","7625","192","9","6","10597","23454","654","1372","0","2382","576","12301","14217","1344","27862"
"JOHNSTON","38231","51187","853","36","106","43119","96389","21615","377","0","15151","5782","59821","69177","4534","133532"
"JONES","3101","1980","26","1","1","2046","4425","2293","15","0","422","73","3227","3661","267","7155"
"LEE","13423","10687","208","5","21","12257","24258","7349","140","0","4854","2643","15788","19098","1715","36601"
"LENOIR","18415","9679","115","2","10","8902","19224","15510","64","0","2325","633","15836","19854","1433","37123"
"LINCOLN","12141","26743","296","17","29","18992","50174","3122","81","0","4841","1483","26598","29004","2616","58218"
"MACON","5845","10815","148","14","14","8766","24297","181","50","0","1074","341","11792","13557","253","25602"
"MADISON","5824","4307","113","10","5","6012","15098","174","27","0","972","165","7519","8040","712","16271"
