"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37912","32442","444","0","0","27268","70294","20146","273","0","7353","2794","42974","52780","2312","98066"
"ALEXANDER","6276","10641","72","0","0","6993","22190","977","33","0","782","229","11413","12262","307","23982"
"ALLEGHANY","2704","2542","36","0","0","2050","6979","81","11","0","261","169","3456","3788","88","7332"
"ANSON","11676","2422","20","0","0","3009","7300","7503","37","0","2287","56","6871","8156","2100","17127"
"ASHE","5432","7897","66","0","0","5172","18014","108","20","0","425","168","8742","9680","145","18567"
"AVERY","1394","6798","46","0","0","3259","11075","77","20","0","325","77","5324","6057","116","11497"
"BEAUFORT","13378","10623","97","0","0","8497","23016","8112","43","0","1424","304","14538","17234","823","32595"
"BERTIE","10059","1533","20","0","0","2337","4961","8415","18","0","555","24","6045","7527","377","13949"
"BLADEN","13250","3466","37","0","0","5823","13102","8356","409","0","709","309","10329","12104","143","22576"
"BRUNSWICK","26329","35350","341","0","0","32240","80905","8757","282","0","4316","953","42885","49340","2035","94260"
"BUNCOMBE","74015","45720","1263","0","0","67638","164579","10742","412","0","12903","2930","84476","99293","4867","188636"
"BURKE","18472","20365","254","0","0","18056","50977","3440","89","0","2641","695","26811","29996","340","57147"
"CABARRUS","40379","48402","693","0","0","40740","96562","22991","341","0","10320","3938","58531","68978","2705","130214"
"CALDWELL","14275","24410","338","0","0","14923","49511","2769","72","0","1594","680","25525","28059","362","53946"
"CAMDEN","2391","2308","43","0","0","2751","6127","1075","14","0","277","30","3605","3820","68","7493"
"CARTERET","12194","21619","235","0","0","16941","46187","2662","102","0","2038","427","23422","26395","1172","50989"
"CASWELL","7941","3653","32","0","0","3729","9526","5231","23","0","575","116","6924","8167","264","15355"
"CATAWBA","26015","43926","396","0","0","31276","85791","9183","133","0","6506","2305","46802","53685","1126","101613"
"CHATHAM","20294","12919","211","0","0","17213","39782","6309","108","0","4438","1274","22169","25975","2493","50637"
"CHEROKEE","5933","9531","115","0","0","6896","21671","242","138","0","424","162","10564","11846","65","22475"
"CHOWAN","4908","2584","23","0","0","2600","6674","3145","11","0","285","37","4514","5523","78","10115"
"CLAY","1997","3426","40","0","0","2891","8063","43","15","0","233","47","3957","4297","100","8354"
"CLEVELAND","26150","20570","216","0","0","16260","47081","13687","96","0","2332","531","28502","33750","944","63196"
"COLUMBUS","21177","6812","55","0","0","8502","23042","11517","1018","0","969","231","16520","19792","234","36546"
"CRAVEN","23085","23318","324","0","0","19745","47688","14852","157","0","3775","1282","29945","35507","1020","66472"
"CUMBERLAND","96871","48177","1002","0","0","62151","93695","85670","2276","0","26560","10636","88868","109032","10301","208201"
"CURRITUCK","3968","6724","141","0","0","7701","16846","1010","46","0","632","131","8855","9437","242","18534"
"DARE","8812","8789","192","0","0","10874","27176","564","34","0","893","212","13608","14799","260","28667"
"DAVIDSON","26980","49303","430","0","0","28326","90535","9828","268","0","4408","1482","48576","55370","1093","105039"
"DAVIE","5451","14847","98","0","0","8487","25652","1928","36","0","1267","418","13436","15201","246","28883"
"DUPLIN","14044","8119","103","0","0","7314","18637","8933","47","0","1963","1320","13015","15776","789","29580"
"DURHAM","121210","28088","1026","0","0","67073","107777","81074","580","0","27966","7254","92727","116576","8094","217397"
"EDGECOMBE","26963","6197","74","0","0","4802","13861","23100","63","0","1012","325","16591","21085","360","38036"
"FORSYTH","103794","75807","1183","0","0","70386","162021","68785","513","0","19851","7855","109401","134624","7145","251170"
"FRANKLIN","18131","13025","183","0","0","11418","28765","11410","130","0","2452","834","19583","22054","1120","42757"
"GASTON","44141","53333","622","0","0","40928","107039","22855","349","0","8781","2926","61960","73909","3155","139024"
"GATES","4592","1710","23","0","0","2097","5179","2890","14","0","339","31","3789","4338","295","8422"
"GRAHAM","1920","2754","18","0","0","1569","5814","4","304","0","139","41","3002","3194","65","6261"
"GRANVILLE","18776","9270","140","0","0","9691","23489","12336","85","0","1967","641","16679","19676","1522","37877"
"GREENE","6561","2043","22","0","0","2615","6436","4268","10","0","527","327","5173","5986","82","11241"
"GUILFORD","165652","94696","1654","0","0","97944","204774","124904","1036","0","29232","8131","158057","197131","4758","359946"
"HALIFAX","25201","4570","86","0","0","7795","14878","20306","1118","0","1350","218","16538","20659","455","37652"
"HARNETT","26224","25120","469","0","0","20067","48765","16278","485","0","6352","2810","32006","38377","1497","71880"
"HAYWOOD","16678","13052","205","0","0","13271","41431","453","102","0","1220","312","19948","22958","300","43206"
"HENDERSON","17861","31142","407","0","0","32147","74878","2382","152","0","4145","1675","36842","43552","1163","81557"
"HERTFORD","11147","1448","36","0","0","2512","4988","9562","105","0","488","78","6492","8479","172","15143"
"HOKE","15011","6575","184","0","0","9362","13840","12235","2260","0","2797","1691","14064","17023","45","31132"
"HYDE","2016","526","11","0","0","854","2501","816","3","0","87","22","1596","1761","50","3407"
"IREDELL","29851","48002","515","0","0","36522","95183","13495","210","0","6002","2476","53682","59951","1257","114890"
"JACKSON","10094","7319","157","0","0","9988","23512","645","1555","0","1846","419","12235","14184","1139","27558"
"JOHNSTON","37560","46264","616","0","0","35128","92178","19205","347","0","7838","3856","54703","63117","1748","119568"
"JONES","3594","1782","20","0","0","1785","4554","2383","15","0","229","72","3302","3798","81","7181"
"LEE","14735","10156","154","0","0","10406","24731","7624","136","0","2960","2055","15927","19123","401","35451"
"LENOIR","21047","9502","105","0","0","7653","20597","16300","60","0","1350","470","16777","20937","593","38307"
"LINCOLN","13972","24135","225","0","0","16712","49524","3097","91","0","2332","1155","25858","28442","744","55044"
"MACON","6553","10086","108","0","0","8175","23957","171","55","0","739","233","11464","13265","193","24922"
"MADISON","6588","4328","92","0","0","5551","15765","176","26","0","592","117","7864","8298","397","16559"
"MARTIN","10207","3303","39","0","0","3302","9079","7383","20","0","369","96","7541","9182","128","16851"
"MCDOWELL","8432","10885","132","0","0","9265","27285","858","29","0","542","269","13561","15153","0","28714"
"MECKLENBURG","307853","168949","3971","0","0","214545","390881","227577","1995","0","74865","27298","308205","371935","15178","695318"
"MITCHELL","1130","6716","30","0","0","3127","10633","30","9","0","331","84","5200","5693","110","11003"
"MONTGOMERY","7225","4901","48","0","0","3993","11682","3465","49","0","971","429","7454","8518","195","16167"
"MOORE","16493","26730","330","0","0","21702","54207","8123","333","0","2592","913","29778","35408","69","65255"
"NASH","33323","18668","184","0","0","13360","36387","25963","306","0","2879","1005","29350","35521","664","65535"
"NEW HANOVER","51887","52116","1098","0","0","57256","129379","20977","376","0","11625","2571","70972","83843","7542","162357"
"NORTHAMPTON","10465","1423","18","0","0","2471","5518","8464","33","0","362","35","6327","7740","310","14377"
"ONSLOW","27290","36729","796","0","0","36304","72786","18368","364","0","9601","4780","45461","53850","1808","101119"
"ORANGE","51583","16584","685","0","0","41955","81375","12859","273","0","16300","3373","47914","57442","5451","110807"
"PAMLICO","3875","3039","34","0","0","2560","7413","1736","29","0","330","54","4391","4966","151","9508"
"PASQUOTANK","13029","5877","151","0","0","8644","15732","10455","54","0","1460","226","12361","14720","620","27701"
"PENDER","12688","14790","226","0","0","11712","31095","6378","90","0","1853","636","18367","20437","612","39416"
"PERQUIMANS","4064","2619","29","0","0","3075","7243","2311","21","0","212","45","4583","5175","29","9787"
"PERSON","12121","6591","97","0","0","7633","18162","7218","114","0","948","262","11964","14171","307","26442"
"PITT","55197","30970","662","0","0","31998","69406","41505","242","0","7674","2210","50881","63960","3986","118827"
"POLK","4399","5451","71","0","0","5621","14312","733","14","0","483","173","7133","8274","135","15542"
"RANDOLPH","18923","45212","393","0","0","24965","79356","5570","270","0","4297","2339","41717","46835","941","89493"
"RICHMOND","16710","5699","69","0","0","7360","18272","9974","411","0","1181","336","13501","16033","304","29838"
"ROBESON","48488","9595","183","0","0","15087","22501","20860","26235","0","3757","1139","32088","40818","447","73353"
"ROCKINGHAM","22948","20463","201","0","0","15539","44847","11756","119","0","2429","709","27215","31936","0","59151"
"ROWAN","27785","37949","348","0","0","26722","72250","16317","173","0","4064","1550","42916","48904","984","92804"
"RUTHERFORD","15013","16232","195","0","0","12335","37390","4436","67","0","1882","498","19949","22901","925","43775"
"SAMPSON","16461","13770","105","0","0","7251","22961","11530","558","0","2538","1513","16807","20378","402","37587"
"SCOTLAND","12818","3653","41","0","0","5655","10693","8909","1548","0","1017","162","9470","12312","385","22167"
"STANLY","11292","17817","127","0","0","11268","34168","4391","83","0","1862","280","18643","21089","772","40504"
"STOKES","7869","14909","150","0","0","7856","28458","1329","68","0","929","262","14566","16173","45","30784"
"SURRY","14045","18930","115","0","0","11844","40910","1766","64","0","2194","980","20323","23902","709","44934"
"SWAIN","3960","2562","33","0","0","3503","7884","115","1829","0","230","53","4755","5283","20","10058"
"TRANSYLVANIA","6711","8112","114","0","0","9978","22997","912","53","0","953","169","11430","13015","470","24915"
"TYRRELL","1416","351","7","0","0","654","1543","783","8","0","94","29","1120","1289","19","2428"
"UNION","38739","62261","625","0","0","46422","118187","18200","387","0","11273","4991","69274","76780","1993","148047"
"VANCE","19660","4351","66","0","0","5506","12701","15563","50","0","1269","394","12971","16115","497","29583"
"WAKE","262990","187460","4344","0","0","245768","465135","139422","1793","0","94212","22037","313713","359230","27619","700562"
"WARREN","9344","1727","31","0","0","2304","5290","7083","588","0","445","52","6075","7166","165","13406"
"WASHINGTON","5834","1110","25","0","0","1635","3938","4331","9","0","326","47","3814","4699","91","8604"
"WATAUGA","11824","13771","471","0","0","17981","40713","935","66","0","2333","902","20563","22926","558","44047"
"WAYNE","32195","23668","285","0","0","17383","42965","24832","145","0","5589","1930","32369","39185","1977","73531"
"WILKES","9993","21840","129","0","0","10406","39518","1722","40","0","1088","597","19784","22057","527","42368"
"WILSON","29037","13626","145","0","0","11936","28645","22722","92","0","3285","1007","23883","29781","1080","54744"
"YADKIN","4113","13182","68","0","0","6336","22073","743","31","0","852","543","11115","12248","336","23699"
"YANCEY","5151","4849","42","0","0","3724","13380","86","22","0","278","65","6488","7104","174","13766"
