"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38092","31857","349","0","0","25742","69523","19622","239","0","6656","2270","41933","51892","2215","96040"
"ALEXANDER","6605","10492","57","0","0","6639","22178","1005","30","0","580","210","11365","12263","165","23793"
"ALLEGHANY","2832","2414","28","0","0","1966","6944","80","11","0","205","148","3412","3780","48","7240"
"ANSON","11913","2340","17","0","0","2845","7522","7653","35","0","1905","58","6976","8303","1836","17115"
"ASHE","5669","7802","52","0","0","4990","18081","101","22","0","309","153","8748","9709","56","18513"
"AVERY","1446","6884","43","0","0","3227","11225","83","26","0","266","76","5392","6126","82","11600"
"BEAUFORT","13873","10399","87","0","0","8018","23077","8251","39","0","1010","277","14526","17326","525","32377"
"BERTIE","10443","1491","17","0","0","2250","5019","8607","19","0","556","24","6147","7677","377","14201"
"BLADEN","13693","3159","28","0","0","5518","13019","8397","383","0","599","280","10197","12079","122","22398"
"BRUNSWICK","26418","33428","291","0","0","30250","78453","8801","267","0","2866","871","41635","47668","1084","90387"
"BUNCOMBE","75662","46489","1119","0","0","66102","167086","11047","395","0","10844","2586","85319","100667","3386","189372"
"BURKE","19272","20021","233","0","0","17663","51335","3424","77","0","2353","576","26755","30165","269","57189"
"CABARRUS","39486","47420","567","0","0","37700","94958","21384","328","0","8503","3308","56427","66708","2038","125173"
"CALDWELL","15175","24024","308","0","0","14376","49461","2877","58","0","1487","613","25520","28110","253","53883"
"CAMDEN","2531","2176","35","0","0","2687","6084","1099","15","0","231","31","3572","3790","67","7429"
"CARTERET","12872","21266","209","0","0","16674","46350","2723","101","0","1847","404","23529","26580","912","51021"
"CASWELL","8269","3536","30","0","0","3502","9534","5365","22","0","416","92","6924","8244","169","15337"
"CATAWBA","27062","43420","337","0","0","30182","85929","9275","122","0","5675","2009","46471","53786","744","101001"
"CHATHAM","20167","12672","188","0","0","15808","38979","6310","102","0","3444","1088","21556","25516","1763","48835"
"CHEROKEE","6584","9640","105","0","0","6981","22509","251","141","0","409","153","10921","12324","65","23310"
"CHOWAN","5085","2563","17","0","0","2539","6776","3180","11","0","237","33","4543","5587","74","10204"
"CLAY","2233","3482","35","0","0","3015","8490","46","17","0","212","44","4133","4567","65","8765"
"CLEVELAND","26489","19137","187","0","0","15063","45535","13544","85","0","1712","474","27455","32940","481","60876"
"COLUMBUS","21381","6228","52","0","0","7802","22453","11229","980","0","801","181","15931","19330","202","35463"
"CRAVEN","24992","23565","312","0","0","20198","49426","15799","148","0","3694","1261","30937","37181","949","69067"
"CUMBERLAND","95562","46621","803","0","0","55075","91460","82663","2093","0","21845","9401","86266","106463","5332","198061"
"CURRITUCK","4175","6393","115","0","0","7533","16593","1018","45","0","560","124","8677","9349","190","18216"
"DARE","9195","8558","172","0","0","10648","27131","564","36","0","842","194","13566","14818","189","28573"
"DAVIDSON","27460","47392","369","0","0","26894","88908","9674","245","0","3288","1259","47265","54275","575","102115"
"DAVIE","5690","14809","78","0","0","8152","25734","1964","35","0","996","374","13368","15218","143","28729"
"DUPLIN","14412","7747","82","0","0","7068","18460","9086","46","0","1717","1111","12843","15679","787","29309"
"DURHAM","122127","28595","885","0","0","62503","107264","82107","581","0","24158","6324","91454","116367","6289","214110"
"EDGECOMBE","27373","6032","68","0","0","4508","13847","23197","56","0","881","285","16607","21069","305","37981"
"FORSYTH","101687","74943","989","0","0","64566","158937","67220","475","0","15553","6606","106309","131724","4152","242185"
"FRANKLIN","18329","12547","161","0","0","10336","28082","11262","115","0","1914","669","19033","21555","785","41373"
"GASTON","44893","51705","506","0","0","38203","105780","22142","323","0","7062","2487","60163","72727","2417","135307"
"GATES","4726","1630","19","0","0","2030","5175","2891","13","0","326","29","3749","4364","292","8405"
"GRAHAM","2044","2739","19","0","0","1538","5881","4","309","0","146","43","3036","3232","72","6340"
"GRANVILLE","18781","8774","126","0","0","8819","22664","12130","82","0","1624","534","16206","19078","1216","36500"
