"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40011","30197","117","0","0","19224","68024","17831","182","0","1252","1071","39665","49332","0","89549"
"ALEXANDER","8067","10518","32","0","0","5318","22463","1085","25","0","160","127","11425","12390","0","23935"
"ALLEGHANY","3470","2274","11","0","0","1506","7039","79","7","0","44","86","3399","3829","0","7261"
"ANSON","12255","2295","7","0","0","1944","8295","7862","39","0","67","27","7267","8954","0","16501"
"ASHE","7590","8686","26","0","0","4342","20289","111","14","0","89","90","9644","10960","0","20644"
"AVERY","1616","7296","16","0","0","2787","11425","60","19","0","55","53","5488","6143","0","11715"
"BEAUFORT","16094","9599","17","0","0","5996","22850","8235","33","0","232","141","14048","17390","0","31706"
"BERTIE","11262","1395","8","0","0","1551","5316","8504","19","0","31","20","6053","7987","0","14216"
"BLADEN","15472","2783","6","0","0","3961","13241","8183","253","0","150","133","9934","12177","0","22222"
"BRUNSWICK","27372","28420","106","0","0","21001","67109","7971","216","0","585","492","35633","40643","0","76899"
"BUNCOMBE","76932","48064","312","0","0","50548","157999","10293","331","0","2949","1337","79360","94337","0","175856"
"BURKE","22789","20111","86","0","0","14341","52183","3444","71","0","693","316","26647","30485","0","57327"
"CABARRUS","38498","43590","179","0","0","27195","88011","16379","239","0","1606","1691","49670","58675","0","109462"
"CALDWELL","17924","23677","79","0","0","11076","48914","2730","50","0","413","312","24695","27847","0","52756"
"CAMDEN","3172","1935","12","0","0","2191","5993","1142","11","0","59","22","3492","3753","0","7310"
"CARTERET","15489","19346","67","0","0","12753","43871","2577","89","0","342","211","22100","24968","0","47655"
"CASWELL","9325","3143","13","0","0","2764","9416","5563","13","0","89","48","6827","8323","0","15245"
"CATAWBA","31822","45163","106","0","0","25558","89910","8740","111","0","1451","1038","47110","55079","0","102649"
"CHATHAM","20093","10947","46","0","0","11103","34267","6073","77","0","540","491","19046","22429","0","42189"
"CHEROKEE","7330","8674","29","0","0","5005","20466","206","111","0","83","79","9808","11194","0","21038"
"CHOWAN","5943","2402","6","0","0","2165","6948","3357","12","0","52","26","4683","5765","0","10516"
"CLAY","2839","3335","16","0","0","2604","8626","29","14","0","29","28","4142","4603","0","8794"
"CLEVELAND","30406","18626","55","0","0","12232","47124","12839","84","0","348","319","27551","33528","0","61319"
"COLUMBUS","24717","5809","21","0","0","6172","23879","11345","988","0","177","98","16495","20136","0","36719"
"CRAVEN","28195","22782","69","0","0","16184","49235","15366","111","0","1125","826","30205","36460","0","67230"
"CUMBERLAND","101577","48315","253","0","0","45766","97692","78386","2000","0","9891","7527","86503","106443","0","195911"
"CURRITUCK","5293","5275","38","0","0","5791","14949","960","52","0","159","91","7744","8515","0","16397"
"DARE","10319","7841","55","0","0","8340","25379","512","36","0","253","114","12608","13867","0","26555"
"DAVIDSON","32772","46900","174","0","0","21853","90154","9287","241","0","979","760","47200","54368","0","101699"
"DAVIE","6292","14540","28","0","0","5910","24520","1777","29","0","211","195","12522","14243","0","26770"
"DUPLIN","15758","6885","24","0","0","5663","18531","8811","42","0","395","505","12310","15506","0","28330"
"DURHAM","110870","28241","247","0","0","42661","96336","70579","418","0","3907","3056","78756","100178","0","182019"
"EDGECOMBE","28432","5738","20","0","0","3343","14536","22347","42","0","215","91","16090","21209","0","37533"
"FORSYTH","103271","74623","308","0","0","48227","155248","61409","395","0","3835","3209","99698","124824","0","226429"
"FRANKLIN","18809","11037","55","0","0","7072","25560","10273","94","0","447","384","16953","19685","0","36973"
"GASTON","48152","49691","175","0","0","29819","104825","18895","259","0","1277","1302","56753","69801","0","127837"
"GATES","5034","1496","6","0","0","1604","5070","2811","3","0","46","13","3625","4312","0","8140"
"GRAHAM","2474","2770","5","0","0","1276","6139","1","294","0","44","40","3132","3382","0","6525"
"GRANVILLE","19704","8070","44","0","0","6092","21509","11317","79","0","363","294","14842","18245","0","33910"
"GREENE","7469","1724","7","0","0","1767","6573","4172","15","0","101","117","4911","6048","0","10967"
"GUILFORD","172685","101245","457","0","0","74363","220512","111702","923","0","5547","3477","154294","193762","0","348750"
"HALIFAX","26700","4784","27","0","0","5087","15442","19175","1029","0","246","106","15573","20792","0","36598"
"HARNETT","28376","21009","155","0","0","13099","45227","14163","413","0","1226","1219","28070","34365","0","62639"
"HAYWOOD","20279","11955","28","0","0","9729","40955","408","100","0","205","210","19244","22638","0","41991"
"HENDERSON","19233","31613","108","0","0","25158","71579","2076","131","0","916","834","34768","40835","0","76112"
"HERTFORD","11598","1768","6","0","0","1507","5504","9004","84","0","86","36","6271","8542","0","14879"
"HOKE","14256","5401","34","0","0","6612","12422","10230","2053","0","1082","949","11670","14579","0","26303"
"HYDE","2569","492","2","0","0","555","2593","963","6","0","15","9","1634","1960","0","3618"
"IREDELL","33998","42423","136","0","0","25869","86515","12125","159","0","1066","1159","47501","54125","0","102426"
"JACKSON","11858","7001","28","0","0","7776","23664","466","1484","0","195","160","12176","13924","0","26663"
"JOHNSTON","39106","38290","149","0","0","23457","81252","15784","282","0","1811","1276","46113","54266","0","101002"
"JONES","4581","1465","10","0","0","1325","4647","2591","11","0","44","35","3364","3957","0","7381"
"LEE","16230","9322","32","0","0","6980","24206","6860","95","0","693","878","14714","17740","0","32564"
"LENOIR","23136","8889","26","0","0","5646","21420","15524","58","0","322","186","16342","21231","0","37697"
"LINCOLN","16745","21078","36","0","0","12153","45994","2783","67","0","452","534","23466","26322","0","50012"
"MACON","8393","9783","18","0","0","6284","23819","187","40","0","122","99","11246","13129","0","24478"
"MADISON","7672","4498","21","0","0","3884","15608","125","25","0","89","45","7693","8192","0","16075"
"MARTIN","12267","2940","7","0","0","2609","9708","7856","36","0","101","53","7831","9947","0","17823"
"MCDOWELL","10803","9819","23","0","0","7186","26547","850","19","0","209","132","12971","14857","0","27831"
"MECKLENBURG","275320","171429","877","0","0","154236","372059","182752","1585","0","15884","12088","266579","325338","0","601862"
"MITCHELL","1311","7531","11","0","0","2803","11492","22","13","0","36","48","5416","6212","0","11656"
"MONTGOMERY","8443","4650","15","0","0","3083","12142","3485","37","0","218","166","7442","8690","0","16191"
"MOORE","18409","25621","106","0","0","16370","51108","7875","287","0","735","399","27592","32886","0","60506"
"NASH","36492","19965","58","0","0","10248","40968","23933","245","0","855","468","30088","36518","0","66763"
"NEW HANOVER","54834","49854","341","0","0","41147","120832","19627","279","0","1620","1156","65750","77691","0","146176"
"NORTHAMPTON","11713","1284","4","0","0","1755","6033","8442","24","0","40","20","6356","8120","0","14756"
"ONSLOW","31212","30948","170","0","0","25191","64817","16336","271","0","3222","2654","38463","48060","0","87521"
"ORANGE","53036","18289","214","0","0","29163","79754","12407","242","0","2621","1573","45117","54716","0","100702"
"PAMLICO","4634","2659","8","0","0","1876","7155","1807","26","0","52","28","4194","4901","0","9177"
"PASQUOTANK","14983","5591","44","0","0","7216","16314","10402","41","0","342","117","12376","15174","0","27834"
