"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39326","31144","286","0","0","23083","68642","19061","233","0","5903","1701","41057","50883","1899","93839"
"ALEXANDER","7237","10597","50","0","0","6276","22579","1040","28","0","513","193","11549","12464","147","24160"
"ALLEGHANY","3018","2357","22","0","0","1790","6915","81","11","0","180","126","3367","3775","45","7187"
"ANSON","12563","2337","13","0","0","2425","7792","7713","39","0","1794","46","7070","8460","1808","17338"
"ASHE","6072","7821","44","0","0","4586","18150","93","18","0","262","125","8728","9744","51","18523"
"AVERY","1585","7310","34","0","0","3212","11754","101","29","0","257","68","5663","6398","80","12141"
"BEAUFORT","14954","10150","85","0","0","7282","23089","8506","35","0","841","228","14527","17529","415","32471"
"BERTIE","10914","1411","14","0","0","2070","5105","8691","18","0","595","28","6193","7829","387","14409"
"BLADEN","14668","2972","28","0","0","4834","13170","8395","291","0","646","237","10265","12116","121","22502"
"BRUNSWICK","26964","31060","270","0","0","26766","73674","8681","246","0","2459","722","39234","44945","881","85060"
"BUNCOMBE","75731","47437","940","0","0","61442","164340","11102","379","0","9729","2051","84009","98731","2810","185550"
"BURKE","20746","20144","215","0","0","16743","52110","3528","79","0","2131","473","26963","30651","234","57848"
"CABARRUS","39634","46473","513","0","0","34198","93514","19814","319","0","7171","2736","54746","64538","1534","120818"
"CALDWELL","16183","23845","276","0","0","13141","49195","2859","53","0","1338","535","25198","27990","257","53445"
"CAMDEN","2812","2056","27","0","0","2474","6039","1111","12","0","207","31","3507","3786","76","7369"
"CARTERET","13976","20886","202","0","0","15536","46086","2748","101","0","1665","334","23412","26397","791","50600"
"CASWELL","8787","3432","22","0","0","3255","9602","5489","19","0","386","73","6987","8361","148","15496"
"CATAWBA","29124","43886","288","0","0","28650","87228","9411","126","0","5183","1703","46835","54466","647","101948"
"CHATHAM","20311","12019","171","0","0","14200","37468","6299","93","0","2841","860","20760","24588","1353","46701"
