"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39451","30317","158","0","0","19780","67973","17938","183","0","1309","1130","39704","49424","0","89706"
"ALEXANDER","7686","10355","35","0","0","5439","22068","1043","24","0","164","138","11253","12138","0","23515"
"ALLEGHANY","3363","2279","14","0","0","1572","7003","78","8","0","42","94","3376","3814","0","7228"
"ANSON","12378","2349","7","0","0","2039","8354","8036","39","0","74","25","7385","9007","0","16773"
"ASHE","6645","7945","27","0","0","4137","18414","98","13","0","87","97","8834","9882","0","18754"
"AVERY","1578","7214","17","0","0","2805","11333","63","21","0","53","55","5427","6113","0","11614"
"BEAUFORT","15983","9781","36","0","0","6358","23156","8353","33","0","247","155","14313","17562","0","32158"
"BERTIE","11092","1407","8","0","0","1646","5269","8464","17","0","36","21","6038","7919","0","14153"
"BLADEN","15078","2757","12","0","0","4068","13018","8111","255","0","144","144","9879","11932","0","21915"
"BRUNSWICK","27059","28768","131","0","0","21951","67856","8098","219","0","618","528","36062","41198","0","77909"
"BUNCOMBE","75488","47252","457","0","0","52002","157107","10257","323","0","3196","1424","79272","93799","0","175199"
"BURKE","22102","19904","121","0","0","14727","51679","3421","72","0","702","339","26505","30152","0","56854"
"CABARRUS","37895","43666","268","0","0","27916","87962","16513","247","0","1713","1858","49719","58899","0","109745"
"CALDWELL","17526","23543","107","0","0","11440","48710","2742","48","0","447","348","24644","27732","0","52616"
"CAMDEN","3079","1943","15","0","0","2193","5925","1122","13","0","58","23","3416","3739","0","7230"
"CARTERET","15069","19551","87","0","0","13143","43974","2604","85","0","369","228","22167","25082","0","47850"
"CASWELL","9183","3213","14","0","0","2888","9472","5544","15","0","96","51","6847","8357","0","15298"
"CATAWBA","30177","43831","147","0","0","25566","87063","8574","106","0","1457","1146","45902","53360","0","99721"
"CHATHAM","20136","11289","75","0","0","11758","35084","6140","75","0","565","544","19450","22976","0","43258"
"CHEROKEE","7168","8732","34","0","0","5276","20612","203","117","0","81","82","9918","11240","0","21210"
"CHOWAN","5818","2459","9","0","0","2256","7033","3300","11","0","52","27","4709","5765","0","10542"
"CLAY","2767","3360","19","0","0","2709","8659","32","14","0","31","30","4160","4640","0","8855"
"CLEVELAND","29453","18386","64","0","0","12331","46273","12617","77","0","344","330","27005","32973","0","60234"
"COLUMBUS","24175","5800","28","0","0","6234","23488","11242","967","0","188","115","16289","19858","0","36237"
"CRAVEN","27710","22901","112","0","0","17023","49548","15390","116","0","1206","916","30454","36660","0","67746"
"CUMBERLAND","100154","47808","347","0","0","46081","96230","78482","1986","0","9832","7471","85539","105964","0","194390"
"CURRITUCK","5238","5508","51","0","0","6114","15444","968","53","0","151","97","8018","8748","0","16911"
"DARE","10202","7954","79","0","0","8671","25711","523","36","0","265","119","12778","14038","0","26906"
"DAVIDSON","31728","46738","224","0","0","22516","89597","9306","231","0","1010","806","47039","53996","0","101206"
"DAVIE","6198","14524","33","0","0","6165","24600","1805","29","0","240","224","12576","14336","0","26920"
"DUPLIN","15500","6968","38","0","0","5826","18423","8846","43","0","454","583","12348","15478","0","28332"
"DURHAM","110790","28049","315","0","0","44255","96711","70958","440","0","4064","3208","79078","100938","0","183409"
"EDGECOMBE","28170","5778","23","0","0","3458","14416","22359","41","0","224","110","16107","21094","0","37429"
"FORSYTH","103067","75021","441","0","0","50583","156456","62366","404","0","4162","3629","100828","126340","0","229112"
"FRANKLIN","18744","11335","74","0","0","7455","26037","10373","96","0","463","409","17279","19981","0","37608"
"GASTON","46297","49175","223","0","0","30210","102882","18707","257","0","1400","1411","55985","68534","0","125905"
"GATES","4917","1481","8","0","0","1621","5006","2762","6","0","45","15","3574","4252","0","8027"
"GRAHAM","2450","2792","7","0","0","1333","6159","1","300","0","46","41","3161","3372","0","6582"
"GRANVILLE","19534","8157","60","0","0","6363","21574","11406","75","0","382","301","15014","18264","0","34114"
"GREENE","7367","1772","11","0","0","1810","6544","4172","15","0","115","134","4928","6018","0","10960"
"GUILFORD","162320","94771","608","0","0","71681","205222","107715","852","0","5702","3779","145769","182936","0","329380"
"HALIFAX","25451","4693","34","0","0","5170","14749","18606","1014","0","240","122","15051","20032","0","35348"
"HARNETT","27921","21142","195","0","0","13557","45088","14339","420","0","1296","1309","28151","34437","0","62815"
"HAYWOOD","19705","11974","48","0","0","10009","40703","415","100","0","195","223","19172","22455","0","41736"
"HENDERSON","18831","31286","149","0","0","25855","71418","2117","139","0","971","939","34776","40849","0","76121"
