"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38071","32950","499","0","0","28940","71672","20829","274","0","7685","3075","44190","54012","2258","100460"
"ALEXANDER","6178","10770","82","0","0","7259","22438","996","34","0","821","254","11556","12426","307","24289"
"ALLEGHANY","2652","2586","35","0","0","2130","7031","81","14","0","277","174","3484","3821","98","7403"
"ANSON","11629","2469","20","0","0","3184","7385","7591","35","0","2291","65","6952","8268","2082","17302"
"ASHE","5307","8054","72","0","0","5461","18320","113","18","0","443","186","8883","9860","151","18894"
"AVERY","1405","6904","48","0","0","3371","11303","75","20","0","330","83","5421","6188","119","11728"
"BEAUFORT","13224","10736","91","0","0","8959","23262","8173","39","0","1536","357","14737","17416","857","33010"
"BERTIE","10033","1546","24","0","0","2415","4966","8487","18","0","547","26","6076","7569","373","14018"
"BLADEN","12668","3886","38","0","0","6291","13296","8422","430","0","735","347","10451","12292","140","22883"
"BRUNSWICK","27092","37051","372","0","0","34596","85250","8966","297","0","4599","1059","45059","51959","2094","99112"
"BUNCOMBE","74718","45980","1400","0","0","71438","168514","10927","409","0","13689","3217","86637","101715","5187","193539"
"BURKE","18288","20650","264","0","0","18777","51594","3466","90","0","2829","766","27182","30450","347","57979"
"CABARRUS","41252","49159","766","0","0","43772","98780","24372","350","0","11448","4434","60610","71362","2978","134950"
"CALDWELL","14183","24591","356","0","0","15580","50124","2845","73","0","1669","746","25928","28433","350","54711"
"CAMDEN","2257","2436","45","0","0","3028","6377","1096","12","0","281","27","3746","3950","70","7766"
"CARTERET","12052","22188","239","0","0","17714","47297","2703","101","0","2092","468","23948","27020","1225","52193"
"CASWELL","7881","3289","34","0","0","4368","9692","5285","23","0","572","128","7034","8288","250","15572"
"CATAWBA","25601","44464","414","0","0","33334","87304","9326","135","0","7049","2632","47846","54810","1158","103814"
"CHATHAM","20687","12922","231","0","0","18721","41379","6432","106","0","4644","1458","23070","27026","2465","52561"
"CHEROKEE","5665","9892","130","0","0","7391","22243","258","138","0","439","168","10858","12157","63","23078"
"CHOWAN","4838","2618","22","0","0","2743","6684","3180","12","0","345","40","4536","5579","106","10221"
"CLAY","1901","3575","44","0","0","3093","8315","41","16","0","241","56","4080","4427","106","8613"
"CLEVELAND","25941","20915","238","0","0","17190","47825","13887","96","0","2477","574","29018","34272","995","64285"
"COLUMBUS","20686","7119","58","0","0","9207","23320","11687","1046","0","1017","275","16761","20062","247","37070"
"CRAVEN","22994","23917","351","0","0","21151","49030","15177","160","0","4046","1430","30770","36571","1072","68413"
"CUMBERLAND","97841","49115","1126","0","0","65705","95562","87981","2373","0","27871","11488","91213","112101","10473","213787"
"CURRITUCK","3971","7164","151","0","0","8204","17733","1059","47","0","651","136","9346","9903","241","19490"
"DARE","8771","9098","210","0","0","11416","27937","578","36","0","944","226","14015","15215","265","29495"
"DAVIDSON","26091","50179","450","0","0","30553","92231","10110","271","0","4662","1707","49659","56534","1081","107274"
"DAVIE","5442","15021","111","0","0","8963","26182","1964","36","0","1355","474","13758","15500","279","29537"
"DUPLIN","14000","8097","122","0","0","7853","18932","9001","49","0","2090","1478","13216","16082","774","30072"
"DURHAM","122645","27748","1084","0","0","70420","110151","81988","598","0","29162","7850","94645","118993","8261","221899"
"EDGECOMBE","26748","6217","82","0","0","5170","13843","23193","64","0","1117","367","16651","21181","385","38217"
"FORSYTH","104471","75849","1235","0","0","74548","164627","69840","514","0","21125","8736","111531","137211","7364","256106"
"FRANKLIN","18045","13276","195","0","0","12170","29399","11538","131","0","2618","897","20037","22488","1161","43686"
