"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38052","30715","313","0","0","23445","67313","18873","227","0","6112","1827","40339","50033","2153","92525"
"ALEXANDER","6903","10339","52","0","0","6253","21995","1001","29","0","522","194","11225","12172","150","23547"
"ALLEGHANY","2897","2322","26","0","0","1810","6771","80","11","0","193","136","3317","3689","49","7055"
"ANSON","12195","2281","13","0","0","2490","7507","7554","36","0","1882","51","6891","8208","1880","16979"
"ASHE","5752","7614","45","0","0","4553","17576","93","18","0","277","127","8482","9425","57","17964"
"AVERY","1384","6754","38","0","0","2964","10789","87","26","0","238","60","5184","5872","84","11140"
"BEAUFORT","14321","10057","89","0","0","7373","22674","8240","34","0","892","238","14293","17079","468","31840"
"BERTIE","10550","1388","12","0","0","2066","4961","8473","18","0","564","23","6058","7570","388","14016"
"BLADEN","14191","2928","27","0","0","4965","12901","8271","291","0","648","249","10124","11865","122","22111"
"BRUNSWICK","26070","30807","294","0","0","27045","72857","8566","245","0","2548","723","38736","44424","1056","84216"
"BUNCOMBE","72553","45237","1017","0","0","60522","158750","10669","361","0","9549","2101","80888","95533","2908","179329"
"BURKE","19594","19545","221","0","0","16326","50205","3336","73","0","2072","468","26038","29408","240","55686"
"CABARRUS","38554","45666","540","0","0","34375","91434","19867","319","0","7515","2801","53764","63598","1773","119135"
"CALDWELL","15343","23361","301","0","0","13218","48034","2793","52","0","1344","544","24668","27306","249","52223"
"CAMDEN","2645","1994","35","0","0","2437","5822","1066","12","0","211","31","3395","3643","73","7111"
"CARTERET","13173","20488","210","0","0","15458","44875","2680","95","0","1679","340","22782","25721","826","49329"
"CASWELL","8438","3362","25","0","0","3242","9334","5321","18","0","394","78","6779","8124","164","15067"
"CATAWBA","27485","42436","306","0","0","27981","83881","9077","119","0","5131","1708","45079","52423","706","98208"
"CHATHAM","19825","11954","190","0","0","14334","37103","6181","93","0","2926","906","20472","24286","1545","46303"
"CHEROKEE","6642","9072","95","0","0","6329","21423","226","131","0","358","120","10344","11732","62","22138"
"CHOWAN","5157","2480","14","0","0","2449","6711","3138","11","0","240","37","4503","5528","69","10100"
"CLAY","2345","3369","34","0","0","2910","8450","38","14","0","156","38","4094","4517","47","8658"
"CLEVELAND","26893","18135","164","0","0","13443","43998","13085","75","0","1477","400","26367","31864","404","58635"
"COLUMBUS","21801","5777","47","0","0","6829","21868","10895","945","0","746","151","15452","18805","197","34454"
"CRAVEN","25132","22384","283","0","0","18639","47475","15457","134","0","3372","1067","29661","35838","939","66438"
"CUMBERLAND","94621","44434","726","0","0","49701","87902","79322","1952","0","20306","8255","82348","102003","5131","189482"
"CURRITUCK","4347","5872","105","0","0","6877","15663","972","48","0","518","112","8174","8846","181","17201"
"DARE","9278","8082","170","0","0","9780","25951","563","37","0","759","164","12970","14171","169","27310"
"DAVIDSON","27885","46026","377","0","0","25040","86931","9343","226","0","2828","1049","45994","52842","492","99328"
"DAVIE","5798","14590","80","0","0","7542","25189","1918","34","0","869","307","12979","14919","112","28010"
