"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38014","32719","487","0","0","28364","71144","20608","274","0","7558","2977","43735","53597","2252","99584"
"ALEXANDER","6177","10696","78","0","0","7147","22282","986","33","0","797","240","11457","12338","303","24098"
"ALLEGHANY","2656","2563","35","0","0","2089","6983","82","13","0","265","169","3451","3802","90","7343"
"ANSON","11612","2452","23","0","0","3134","7357","7547","36","0","2281","64","6920","8228","2073","17221"
"ASHE","5352","8008","70","0","0","5351","18214","111","17","0","439","184","8839","9795","147","18781"
"AVERY","1408","6853","48","0","0","3339","11225","75","20","0","328","80","5388","6144","116","11648"
"BEAUFORT","13201","10654","95","0","0","8758","23071","8089","39","0","1509","344","14590","17279","839","32708"
"BERTIE","10006","1550","24","0","0","2379","4955","8441","18","0","545","25","6051","7537","371","13959"
"BLADEN","12945","3614","39","0","0","6032","13140","8344","418","0","728","337","10340","12151","139","22630"
"BRUNSWICK","26988","36791","367","0","0","34205","84586","8932","291","0","4542","1049","44710","51585","2056","98351"
"BUNCOMBE","74390","45839","1369","0","0","70250","167231","10835","405","0","13377","3111","85840","100951","5057","191848"
"BURKE","18313","20544","259","0","0","18531","51331","3452","90","0","2774","748","27004","30301","342","57647"
"CABARRUS","40977","48688","735","0","0","42757","97821","23924","351","0","11061","4262","59804","70532","2821","133157"
"CALDWELL","14174","24459","355","0","0","15382","49836","2826","74","0","1634","716","25765","28255","350","54370"
"CAMDEN","2343","2389","46","0","0","2863","6266","1091","12","0","272","28","3678","3894","69","7641"
"CARTERET","12086","21977","245","0","0","17448","46890","2689","103","0","2074","451","23740","26812","1204","51756"
"CASWELL","7865","3542","35","0","0","3996","9595","5250","23","0","570","125","6954","8231","253","15438"
"CATAWBA","25910","44067","410","0","0","32396","86529","9255","135","0","6864","2520","47333","54304","1146","102783"
"CHATHAM","20444","13180","231","0","0","17925","40738","6378","106","0","4558","1391","22726","26612","2442","51780"
"CHEROKEE","5879","9798","128","0","0","7184","22157","256","137","0","439","168","10812","12114","63","22989"
"CHOWAN","4869","2602","23","0","0","2689","6682","3165","12","0","324","39","4523","5560","100","10183"
"CLAY","1958","3529","46","0","0","2996","8236","44","16","0","233","51","4041","4384","104","8529"
"CLEVELAND","26173","20898","236","0","0","17017","47922","13873","98","0","2431","567","29027","34319","978","64324"
"COLUMBUS","20957","7019","59","0","0","8819","23210","11614","1036","0","994","262","16661","19948","245","36854"
"CRAVEN","22991","23693","344","0","0","20624","48565","14989","157","0","3941","1390","30434","36194","1024","67652"
"CUMBERLAND","97742","48952","1121","0","0","65040","95312","87596","2350","0","27597","11356","90888","111663","10304","212855"
"CURRITUCK","3979","7038","146","0","0","8016","17452","1038","46","0","643","136","9188","9755","236","19179"
"DARE","8745","9011","203","0","0","11234","27663","571","35","0","924","218","13865","15064","264","29193"
"DAVIDSON","26821","49854","449","0","0","29566","91746","10071","268","0","4605","1666","49374","56244","1072","106690"
"DAVIE","5443","14961","112","0","0","8873","26076","1960","36","0","1317","466","13690","15430","269","29389"
"DUPLIN","13996","8181","119","0","0","7579","18830","8963","49","0","2033","1419","13112","15985","778","29875"
"DURHAM","121664","27941","1067","0","0","68921","109167","81250","594","0","28582","7586","93578","117891","8124","219593"
"EDGECOMBE","26741","6187","79","0","0","5066","13814","23101","64","0","1094","353","16596","21089","388","38073"
"FORSYTH","104098","75751","1224","0","0","73171","163737","69393","511","0","20603","8464","110707","136370","7167","254244"
"FRANKLIN","18045","13174","188","0","0","11930","29143","11497","129","0","2568","874","19866","22322","1149","43337"
"GASTON","44404","53963","673","0","0","42621","108687","23544","358","0","9072","3185","63137","75422","3102","141661"
"GATES","4576","1760","26","0","0","2171","5275","2907","13","0","338","32","3837","4403","293","8533"
"GRAHAM","1896","2783","20","0","0","1601","5846","3","308","0","143","42","3023","3213","64","6300"
"GRANVILLE","18666","9392","140","0","0","10015","23760","12370","81","0","2002","680","16843","19854","1516","38213"
"GREENE","6519","2067","22","0","0","2714","6441","4305","10","0","566","359","5169","6063","90","11322"
"GUILFORD","166928","94492","1720","0","0","101813","205965","127481","1035","0","30472","8689","160279","199903","4771","364953"
"HALIFAX","25185","4680","81","0","0","8038","14966","20514","1126","0","1378","233","16699","20825","460","37984"
"HARNETT","26266","25621","498","0","0","21135","49761","16602","490","0","6667","3002","32729","39259","1532","73520"
"HAYWOOD","16520","13247","241","0","0","13730","41964","454","104","0","1216","338","20197","23252","289","43738"
"HENDERSON","18039","31308","436","0","0","33149","76030","2436","155","0","4311","1771","37433","44299","1200","82932"
"HERTFORD","11121","1491","35","0","0","2593","5007","9632","105","0","496","81","6524","8549","167","15240"
"HOKE","15067","6709","191","0","0","9719","14046","12444","2283","0","2913","1800","14302","17340","44","31686"
"HYDE","1979","531","11","0","0","884","2497","813","3","0","92","26","1588","1767","50","3405"
"IREDELL","30067","48884","555","0","0","38452","97468","13860","213","0","6417","2681","55222","61496","1240","117958"
"JACKSON","10078","7406","165","0","0","10248","23780","642","1578","0","1897","447","12432","14374","1091","27897"
"JOHNSTON","38337","47577","672","0","0","37164","95013","20044","358","0","8335","4402","56748","65296","1706","123750"
"JONES","3517","1807","22","0","0","1848","4551","2391","14","0","238","75","3319","3795","80","7194"
"LEE","14672","10232","165","0","0","10847","24991","7689","139","0","3097","2179","16108","19407","401","35916"
"LENOIR","20857","9452","111","0","0","7872","20488","16364","63","0","1377","499","16783","20924","585","38292"
"LINCOLN","14027","24766","253","0","0","17560","50807","3176","90","0","2533","1267","26597","29246","763","56606"
"MACON","6510","10351","124","0","0","8518","24474","177","58","0","794","261","11743","13570","190","25503"
"MADISON","6529","4357","98","0","0","5741","15924","169","27","0","605","120","7927","8405","393","16725"
"MARTIN","10073","3338","40","0","0","3382","9061","7372","21","0","379","100","7549","9157","127","16833"
"MCDOWELL","8344","10987","150","0","0","9573","27568","878","32","0","576","289","13734","15320","0","29054"
"MECKLENBURG","313595","169838","4265","0","0","225336","398272","233326","2054","0","79382","29215","316179","380757","16098","713034"
"MITCHELL","1132","6622","29","0","0","3161","10570","30","8","0","336","89","5153","5686","105","10944"
"MONTGOMERY","7083","4976","58","0","0","4135","11781","3414","46","0","1011","481","7503","8562","187","16252"
"MOORE","16385","26924","337","0","0","22465","54906","8160","330","0","2715","964","30133","35962","16","66111"
"NASH","33066","18613","199","0","0","13809","36298","26112","311","0","2966","1069","29388","35638","661","65687"
"NEW HANOVER","52304","52627","1142","0","0","59800","132434","21380","385","0","11674","2684","72834","85659","7380","165873"
"NORTHAMPTON","10419","1445","20","0","0","2556","5531","8519","32","0","358","36","6375","7764","301","14440"
"ONSLOW","27440","37838","893","0","0","38187","75227","18803","378","0","9950","5143","46951","55571","1836","104358"
"ORANGE","52021","16503","720","0","0","43073","82368","12954","275","0","16720","3475","48638","58250","5429","112317"
"PAMLICO","3810","3112","36","0","0","2653","7512","1731","28","0","340","56","4446","5016","149","9611"
"PASQUOTANK","13067","6065","165","0","0","8995","16099","10613","54","0","1526","231","12636","15034","622","28292"
"PENDER","12626","15044","228","0","0","12220","31767","6373","91","0","1887","680","18688","20835","595","40118"
