"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36738","33361","557","17","44","31944","70131","21056","257","0","11217","3992","43995","53928","4738","102661"
"ALEXANDER","5260","10873","90","0","13","7489","21570","925","35","0","1195","331","11113","11982","630","23725"
"ALLEGHANY","2196","2690","33","2","1","2239","6642","72","7","0","440","175","3316","3594","251","7161"
"ANSON","10129","2478","29","7","24","3371","6661","6828","27","0","2522","82","6213","7567","2258","16038"
"ASHE","4540","8082","76","3","7","5662","17507","103","21","0","739","208","8491","9514","365","18370"
"AVERY","1356","6751","53","3","3","3430","10930","76","18","0","572","87","5343","5970","283","11596"
"BEAUFORT","11952","11117","102","8","9","9459","22809","7715","43","0","2080","468","14301","16917","1429","32647"
"BERTIE","8649","1448","27","2","2","2706","4585","7663","19","0","567","37","5502","6941","391","12834"
"BLADEN","10864","4373","51","1","7","6689","12603","7939","384","0","1059","430","9930","11721","334","21985"
"BRUNSWICK","26039","40990","469","16","35","38398","88993","8570","319","0","8065","1355","46759","53931","5257","105947"
"BUNCOMBE","74308","44669","1521","157","79","75505","166606","10581","379","0","18673","3899","85841","101401","8997","196239"
"BURKE","15419","20357","285","18","25","18486","47489","3168","79","0","3854","943","25024","28140","1426","54590"
"CABARRUS","41510","49127","929","46","83","47584","94947","26194","350","0","17788","5218","60356","71412","7511","139279"
"CALDWELL","11600","24074","363","31","19","15361","46087","2694","66","0","2601","869","23986","26425","1037","51448"
"CAMDEN","1810","2584","60","0","2","3224","6289","963","10","0","418","35","3633","3851","196","7680"
"CARTERET","10626","22993","243","5","11","18326","46363","2468","95","0","3278","539","23442","26493","2269","52204"
"CASWELL","6896","3425","37","2","7","4365","9098","4813","17","0","804","157","6618","7654","460","14732"
"CATAWBA","22667","44062","458","16","46","35153","83187","8923","120","0","10172","3312","46247","52411","3744","102402"
"CHATHAM","20442","13140","272","16","24","20503","41195","6061","109","0","7032","1695","23056","27222","4119","54397"
"CHEROKEE","4258","10012","127","7","8","7015","20462","216","124","0","625","176","10159","11199","69","21427"
"CHOWAN","4178","2680","32","3","1","2963","6414","2982","12","0","449","61","4298","5383","176","9857"
"CLAY","1617","3856","55","3","5","3118","8252","46","15","0","341","57","4016","4432","206","8654"
"CLEVELAND","23107","21687","282","10","28","17883","45778","13427","87","0","3705","655","27947","32978","2072","62997"
"COLUMBUS","17062","8140","78","3","11","9803","21920","10744","939","0","1494","308","15664","18768","665","35097"
"CRAVEN","21357","24781","410","27","28","22428","48626","14622","163","0","5620","1620","30279","36515","2237","69031"
"CUMBERLAND","92221","47680","1319","47","113","68063","88809","85891","2275","0","32468","12127","86247","108491","14705","209443"
"CURRITUCK","3561","7979","175","10","9","8526","18097","1077","46","0","1040","152","9604","10153","503","20260"
"DARE","7998","9575","224","11","9","11821","27562","572","36","0","1468","260","13766","15196","676","29638"
"DAVIDSON","23401","50523","481","22","42","32247","88211","10104","248","0","8153","2125","48058","54779","3879","106716"
"DAVIE","5005","15232","135","6","14","9304","25578","1863","36","0","2219","548","13569","15121","1006","29696"
"DUPLIN","12436","8253","105","3","18","8418","17890","8383","49","0","2911","1614","12700","15244","1289","29233"
"DURHAM","124345","25886","1139","108","54","76601","109598","78781","574","0","39180","9357","93684","118850","15599","228133"
"EDGECOMBE","23245","5893","78","6","14","5427","12169","20843","72","0","1579","428","14668","19248","747","34663"
"FORSYTH","101955","73339","1393","87","111","80522","159287","68521","510","0","29089","10388","109168","134719","13520","257407"
"FRANKLIN","16662","13674","237","16","29","13342","28488","10932","129","0","4411","1096","19257","21995","2708","43960"
"GASTON","41098","53929","830","35","86","44248","102987","23762","319","0","13158","3875","61150","72880","6196","140226"
"GATES","3836","1760","29","0","2","2281","4904","2576","16","0","412","41","3543","4031","334","7908"
"GRAHAM","1499","2685","26","0","2","1596","5399","4","269","0","136","19","2764","2974","70","5808"
