"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40391","30063","98","0","0","18593","67856","17643","177","0","1191","1013","39505","49078","0","89145"
"ALEXANDER","8183","10549","27","0","0","5021","22326","1081","25","0","149","127","11315","12345","0","23780"
"ALLEGHANY","3507","2256","13","0","0","1407","6966","79","8","0","41","73","3349","3801","0","7183"
"ANSON","12097","2272","5","0","0","1843","8209","7694","35","0","65","25","7156","8833","0","16217"
"ASHE","7623","8678","21","0","0","4160","20132","108","11","0","89","84","9561","10880","0","20482"
"AVERY","1640","7302","11","0","0","2648","11320","57","19","0","55","52","5441","6082","0","11601"
"BEAUFORT","16129","9460","10","0","0","5666","22514","8142","31","0","226","135","13885","17124","0","31265"
"BERTIE","11250","1360","8","0","0","1404","5273","8361","19","0","28","18","5952","7894","0","14022"
"BLADEN","15339","2958","3","0","0","3439","12949","8071","218","0","134","121","9710","11946","0","21739"
"BRUNSWICK","28738","27286","81","0","0","18939","65463","7827","212","0","559","422","34775","39647","0","75044"
"BUNCOMBE","77003","47942","226","0","0","48297","155734","10210","335","0","2882","1281","78181","93091","0","173468"
"BURKE","22995","20056","64","0","0","13687","51753","3418","66","0","652","290","26362","30236","0","56802"
"CABARRUS","38967","43151","133","0","0","25927","87181","16066","233","0","1519","1592","49109","57936","0","108178"
"CALDWELL","18071","23402","62","0","0","10620","48376","2691","50","0","383","287","24410","27527","0","52155"
"CAMDEN","3164","1907","7","0","0","2079","5876","1113","14","0","57","20","3420","3682","0","7157"
"CARTERET","15697","19030","42","0","0","12106","43170","2534","85","0","322","197","21705","24584","0","46875"
"CASWELL","9389","3109","11","0","0","2636","9340","5546","15","0","82","45","6768","8278","0","15145"
"CATAWBA","32091","44945","78","0","0","24489","89092","8654","109","0","1369","959","46569","54568","0","101603"
"CHATHAM","20374","10759","41","0","0","10449","33767","6081","69","0","509","459","18803","22112","0","41623"
"CHEROKEE","7323","8528","19","0","0","4754","20073","198","112","0","78","70","9602","10989","0","20624"
