"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38254","36449","694","0","0","37120","74141","23026","277","8","15065","5294","47042","57402","8073","112517"
"ALEXANDER","4577","11929","127","0","0","8276","21985","950","32","2","1940","428","11373","12124","1412","24909"
"ALLEGHANY","1912","3127","38","0","0","2611","6895","71","7","0","715","209","3462","3693","533","7688"
"ANSON","9151","2954","46","0","0","3833","6694","6460","29","0","2801","104","6046","7366","2572","15984"
"ASHE","4062","9058","108","0","0","6643","18362","116","25","1","1367","286","8992","9918","961","19871"
"AVERY","1339","7205","56","0","0","3905","11388","54","19","0","1044","92","5601","6130","774","12505"
"BEAUFORT","10725","12248","129","0","0","10050","23179","7143","36","2","2792","528","14176","16820","2156","33152"
"BERTIE","8099","1656","38","0","0","3058","4607","7395","20","1","828","45","5419","6728","704","12851"
"BLADEN","9599","5169","77","0","0","7139","12452","7494","392","2","1644","504","9644","11481","859","21984"
"BRUNSWICK","27290","49479","669","0","0","46117","102492","8853","379","5","11826","1740","52877","60875","9803","123555"
"BUNCOMBE","74671","45970","1684","0","0","84645","172233","10539","367","37","23794","4761","88660","103856","14454","206970"
"BURKE","13581","23131","358","0","0","21463","49261","3136","92","1","6043","1206","25963","28822","3748","58533"
"CABARRUS","44122","51380","1217","0","0","55454","97770","30088","390","8","23917","6488","64210","75347","12616","152173"
"CALDWELL","10186","26277","378","0","0","17160","46753","2653","75","0","4520","1040","24209","26624","3168","54001"
"CAMDEN","1464","2995","66","0","0","3547","6595","921","9","1","546","48","3678","4005","389","8072"
"CARTERET","9680","24779","316","0","0","19166","46828","2215","97","10","4791","612","23477","26588","3876","53941"
"CASWELL","6379","4085","55","0","0","4807","9431","4702","22","1","1170","205","6733","7712","881","15326"
"CATAWBA","21416","47565","627","0","0","39842","86164","8854","145","3","14284","4208","48129","53932","7389","109450"
"CHATHAM","21302","14152","328","0","0","23509","44377","6033","123","1","8757","2087","24871","28951","5469","59291"
"CHEROKEE","3669","11322","134","0","0","7620","21186","248","127","1","1183","205","10714","11616","415","22745"
"CHOWAN","3737","2957","35","0","0","3264","6472","2818","12","2","689","75","4320","5344","329","9993"
"CLAY","1468","4556","62","0","0","3460","8970","44","16","0","516","82","4385","4770","391","9546"
"CLEVELAND","21198","25462","397","0","0","20291","47355","13472","95","4","6422","869","28834","33750","4764","67348"
"COLUMBUS","15226","10206","106","0","0","10844","22113","10393","950","1","2925","425","15660","18566","2156","36382"
"CRAVEN","20224","26758","535","0","0","24242","50204","13964","169","9","7413","1803","30912","36893","3954","71759"
"CUMBERLAND","88359","48297","1724","0","0","69694","84743","83054","2287","62","37928","12404","82940","104462","20672","208074"
"CURRITUCK","3407","9293","214","0","0","9352","19401","1130","43","3","1689","193","10289","10878","1099","22266"
"DARE","7666","10847","243","0","0","12855","28554","528","35","1","2493","288","14167","15693","1751","31611"
"DAVIDSON","22206","55016","642","0","0","36171","91469","10358","248","6","11954","2677","49764","56415","7856","114035"
"DAVIE","4902","16361","163","0","0","10536","27089","1933","40","1","2899","729","14348","15857","1757","31962"
"DUPLIN","11408","9476","130","0","0","10061","18333","8240","60","1","4441","1968","13127","15500","2448","31075"
"DURHAM","126307","24455","1266","0","0","81962","112856","75437","585","21","45091","10479","93386","118045","22559","233990"
"EDGECOMBE","21646","6582","102","0","0","6443","12223","19887","66","2","2595","542","14267","18733","1773","34773"
"FORSYTH","102582","72860","1667","0","0","89206","160479","68506","523","25","36782","12242","110329","134946","21040","266315"
"FRANKLIN","16988","15541","360","0","0","16690","31640","11720","144","3","6072","1505","21008","24035","4536","49579"
"GASTON","41475","59946","1150","0","0","51259","107801","26561","348","5","19115","5041","65494","77156","11180","153830"
"GATES","3637","2013","33","0","0","2549","5100","2510","15","0","607","50","3585","4130","517","8232"
"GRAHAM","1246","2980","32","0","0","1802","5507","8","270","1","274","30","2844","3027","189","6060"
"GRANVILLE","16589","10814","194","0","0","12493","23665","11766","87","3","4569","1068","16714","19468","3908","40090"
"GREENE","5059","2428","26","0","0","3281","5911","3785","12","0","1086","440","4665","5621","508","10794"
"GUILFORD","160016","90012","2236","0","0","122245","194586","125386","979","16","53542","12667","157571","196428","20510","374509"
"HALIFAX","21743","4985","101","0","0","9909","14070","18962","1092","0","2614","275","15657","19256","1825","36738"
"HARNETT","24327","29739","751","0","0","27584","51389","17006","475","15","13516","4517","34390","40665","7346","82401"
"HAYWOOD","12949","15900","341","0","0","16541","42267","465","121","0","2878","527","20572","23567","1592","45731"
"HENDERSON","17329","32081","607","0","0","37853","76752","2395","149","5","8569","2430","37814","45055","5001","87870"
"HERTFORD","9532","1569","37","0","0","3282","4637","8804","96","1","882","101","6062","7792","566","14420"
"HOKE","14159","7328","314","0","0","11390","13251","12565","2032","15","5328","2323","14509","17529","1153","33191"
"HYDE","1388","630","19","0","0","1042","2294","573","0","0","212","50","1373","1545","161","3079"
"IREDELL","28072","55431","853","0","0","49671","104824","14398","222","3","14580","4147","59309","65876","8842","134027"
"JACKSON","8922","8289","233","0","0","11787","24104","623","1514","3","2987","645","12810","14376","2045","29231"
"JOHNSTON","40207","56272","1162","0","0","51734","101963","24360","430","15","22607","7502","65518","75292","8565","149375"
"JONES","2645","2204","38","0","0","2138","4350","2098","13","1","563","79","3029","3560","436","7025"
"LEE","12976","11786","261","0","0","13923","25207","7320","153","7","6259","3086","16430","19603","2913","38946"
