"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","41408","32041","246","0","0","22746","71232","19384","230","0","5595","1558","42264","52450","1727","96441"
"ALEXANDER","7539","10743","42","0","0","5954","22692","1077","29","0","480","174","11589","12545","144","24278"
"ALLEGHANY","3260","2414","19","0","0","1680","7119","78","12","0","164","115","3456","3871","46","7373"
"ANSON","12503","2430","9","0","0","2207","8032","7864","37","0","1216","31","7175","8711","1263","17149"
"ASHE","6491","8017","35","0","0","4464","18628","100","16","0","263","116","8947","10006","54","19007"
"AVERY","1623","7290","26","0","0","3027","11594","99","25","0","248","67","5589","6293","84","11966"
"BEAUFORT","15603","10233","55","0","0","6932","23440","8590","35","0","758","202","14665","17765","393","32823"
"BERTIE","11304","1482","10","0","0","1862","5343","8789","18","0","508","26","6277","8084","297","14658"
"BLADEN","15224","2964","20","0","0","4613","13383","8516","291","0","631","201","10322","12372","127","22821"
"BRUNSWICK","27723","30421","180","0","0","24454","71788","8596","232","0","2162","635","38280","43772","726","82778"
"BUNCOMBE","77679","48936","693","0","0","58849","165142","11131","371","0","9513","1826","84004","99307","2846","186157"
"BURKE","21899","20450","157","0","0","15962","52838","3555","76","0","1999","418","27301","30934","233","58468"
"CABARRUS","40455","46261","405","0","0","31819","93100","19113","297","0","6430","2441","53879","63751","1310","118940"
"CALDWELL","17114","24128","180","0","0","12603","49786","2889","55","0","1295","455","25324","28434","267","54025"
"CAMDEN","3056","2069","19","0","0","2375","6131","1165","13","0","210","26","3549","3885","85","7519"
"CARTERET","14903","20864","162","0","0","14675","46233","2731","96","0","1544","292","23354","26453","797","50604"
"CASWELL","9218","3431","19","0","0","3246","9843","5686","18","0","367","65","7149","8618","147","15914"
"CATAWBA","30723","44989","216","0","0","27995","89554","9417","126","0","4826","1504","47798","55515","610","103923"
"CHATHAM","20687","12103","114","0","0","13268","37190","6373","86","0","2523","760","20576","24413","1183","46172"
"CHEROKEE","7194","9083","54","0","0","5799","21453","229","119","0","329","110","10331","11734","65","22130"
"CHOWAN","5698","2546","12","0","0","2460","7111","3358","11","0","236","36","4792","5855","69","10716"
"CLAY","2714","3508","22","0","0","2867","8876","35","16","0","184","36","4258","4773","80","9111"
"CLEVELAND","29678","19479","104","0","0","13841","47757","13759","94","0","1492","435","28389","34432","281","63102"
"COLUMBUS","24305","6260","41","0","0","7084","24105","11868","994","0","723","155","16958","20617","115","37690"
"CRAVEN","28074","24010","184","0","0","18621","51234","16374","129","0","3152","1097","31696","38463","730","70889"
"CUMBERLAND","108213","50854","577","0","0","52886","101507","87483","2161","0","21379","9314","93525","115066","3939","212530"
"CURRITUCK","5070","5891","64","0","0","6712","16177","998","56","0","506","118","8409","9186","142","17737"
"DARE","10227","8395","108","0","0","9463","26851","553","44","0","745","157","13396","14681","116","28193"
"DAVIDSON","31335","48236","281","0","0","24857","92105","9778","247","0","2579","972","48647","55726","336","104709"
"DAVIE","6276","14954","47","0","0","6905","25548","1918","33","0","683","271","13102","15027","53","28182"
"DUPLIN","15801","7512","59","0","0","6435","19051","9416","44","0","1296","767","13016","16136","655","29807"
"DURHAM","122208","29719","534","0","0","54380","105468","80713","544","0","20116","4668","88634","113424","4783","206841"
