"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39426","31289","291","0","0","23377","69060","19134","234","0","5955","1729","41304","51145","1934","94383"
"ALEXANDER","7238","10604","50","0","0","6287","22595","1040","28","0","516","193","11560","12471","148","24179"
"ALLEGHANY","3018","2356","22","0","0","1789","6913","81","11","0","180","126","3366","3774","45","7185"
"ANSON","12567","2337","13","0","0","2433","7794","7721","39","0","1796","48","7076","8467","1807","17350"
"ASHE","6072","7836","44","0","0","4600","18177","95","19","0","261","125","8738","9763","51","18552"
"AVERY","1578","7314","34","0","0","3222","11761","101","29","0","257","68","5665","6400","83","12148"
"BEAUFORT","14954","10203","85","0","0","7393","23203","8546","36","0","850","231","14623","17601","411","32635"
"BERTIE","10917","1412","14","0","0","2073","5110","8694","18","0","594","28","6195","7832","389","14416"
"BLADEN","14669","2973","28","0","0","4841","13172","8398","291","0","650","237","10266","12123","122","22511"
"BRUNSWICK","26990","31099","269","0","0","26813","73772","8688","246","0","2465","724","39272","44983","916","85171"
"BUNCOMBE","75761","47446","945","0","0","61511","164438","11106","380","0","9739","2055","84061","98788","2814","185663"
"BURKE","20744","20144","215","0","0","16758","52122","3526","79","0","2134","475","26973","30653","235","57861"
"CABARRUS","39657","46494","515","0","0","34237","93571","19833","322","0","7177","2739","54787","64577","1539","120903"
"CALDWELL","16141","23907","280","0","0","13252","49314","2868","53","0","1345","538","25280","28043","257","53580"
"CAMDEN","2811","2064","28","0","0","2472","6044","1111","12","0","208","31","3508","3790","77","7375"
"CARTERET","13981","20893","202","0","0","15563","46129","2747","101","0","1662","333","23431","26415","793","50639"
"CASWELL","8781","3429","22","0","0","3255","9594","5487","19","0","387","73","6977","8361","149","15487"
"CATAWBA","29121","43910","288","0","0","28676","87262","9411","126","0","5196","1705","46848","54482","665","101995"
"CHATHAM","20331","12046","173","0","0","14218","37527","6302","94","0","2845","864","20775","24608","1385","46768"
"CHEROKEE","6678","8922","80","0","0","6108","21095","223","123","0","347","115","10195","11531","62","21788"
"CHOWAN","5473","2556","15","0","0","2535","6984","3341","11","0","243","37","4719","5785","75","10579"
"CLAY","2487","3417","32","0","0","2960","8682","41","18","0","155","40","4201","4668","27","8896"
"CLEVELAND","28496","19048","150","0","0","14110","46497","13639","87","0","1581","444","27779","33669","356","61804"
"COLUMBUS","23482","6198","48","0","0","7378","23613","11736","988","0","769","171","16656","20304","146","37106"
"CRAVEN","26760","23338","265","0","0","19282","49930","16120","135","0","3460","1139","31112","37598","935","69645"
"CUMBERLAND","101881","47996","737","0","0","52169","95435","83804","2114","0","21430","9149","88873","109368","4542","202783"
"CURRITUCK","4578","5949","92","0","0","6961","16030","988","51","0","511","121","8364","9076","140","17580"
"DARE","9642","8248","158","0","0","9766","26444","560","37","0","773","170","13220","14456","138","27814"
"DAVIDSON","29808","47825","362","0","0","25969","91148","9790","253","0","2773","1075","48194","55402","368","103964"
"DAVIE","6031","14863","75","0","0","7515","25696","1946","33","0","809","305","13204","15197","83","28484"
"DUPLIN","15089","7504","70","0","0","6614","18638","9170","43","0","1426","895","12853","15769","655","29277"
"DURHAM","118775","27828","736","0","0","55765","102804","78716","531","0","21053","5059","86799","111096","5209","203104"
"EDGECOMBE","28890","6063","56","0","0","3991","14405","23797","50","0","748","228","16974","21761","265","39000"
"FORSYTH","105365","75808","846","0","0","58419","159771","67016","455","0","13196","5361","106055","131504","2879","240438"
"FRANKLIN","18886","12129","160","0","0","9269","27506","11185","112","0","1641","576","18619","21205","620","40444"
"GASTON","46797","50925","454","0","0","35013","105461","21427","313","0","5988","2070","59139","71911","2139","133189"
"GATES","4921","1541","18","0","0","1820","5052","2923","10","0","315","26","3701","4323","276","8300"
"GRAHAM","2306","2824","13","0","0","1493","6202","2","309","0","123","44","3184","3397","55","6636"
"GRANVILLE","19856","8698","112","0","0","8111","22885","12307","96","0","1489","458","16341","19348","1088","36777"
"GREENE","7141","1884","23","0","0","2194","6580","4302","12","0","348","221","5163","6066","13","11242"
"GUILFORD","169168","95579","1346","0","0","84648","207537","121012","994","0","21198","5755","155481","193838","1422","350741"
"HALIFAX","26590","4396","67","0","0","6892","15094","20493","1113","0","1245","196","16442","21115","388","37945"
"HARNETT","28272","23569","377","0","0","17046","48443","15987","461","0","4373","2045","31027","37686","551","69264"
"HAYWOOD","18502","12265","133","0","0","11311","41000","427","101","0","683","250","19407","22572","232","42211"
"HENDERSON","18246","30807","312","0","0","28981","72958","2267","144","0","2977","1236","35670","42098","578","78346"
"HERTFORD","11518","1467","19","0","0","2053","5132","9439","107","0","379","53","6445","8534","78","15057"
"HOKE","15351","6363","110","0","0","8512","13917","11831","2197","0","2391","1399","13570","16715","51","30336"
"HYDE","2258","497","4","0","0","727","2538","873","4","0","71","14","1610","1843","33","3486"
"IREDELL","32405","45642","396","0","0","32541","92466","13422","213","0","4883","1832","51830","58251","903","110984"
