"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38019","33063","499","2","1","29539","72040","20972","270","0","7841","3178","44416","54392","2315","101123"
"ALEXANDER","6153","10765","86","0","1","7307","22442","1001","35","0","834","263","11569","12432","311","24312"
"ALLEGHANY","2623","2612","35","0","0","2162","7044","81","11","0","296","177","3501","3823","108","7432"
"ANSON","11599","2460","19","2","22","3234","7390","7615","36","0","2295","67","6977","8281","2078","17336"
"ASHE","5286","8097","71","1","0","5536","18408","112","18","0","453","192","8923","9913","155","18991"
"AVERY","1404","6961","48","0","0","3415","11387","76","20","0","345","86","5476","6230","122","11828"
"BEAUFORT","13178","10788","88","0","3","9117","23360","8204","44","0","1566","370","14792","17501","881","33174"
"BERTIE","10039","1550","25","0","0","2526","4990","8586","18","0","546","27","6130","7639","371","14140"
"BLADEN","12537","3936","40","1","0","6389","13305","8419","432","0","747","352","10466","12293","144","22903"
"BRUNSWICK","27287","37726","368","2","3","35392","86674","9047","304","0","4753","1095","45702","52855","2221","100778"
"BUNCOMBE","74899","45961","1427","25","0","72351","169398","10979","409","0","13877","3279","87116","102299","5248","194663"
"BURKE","18153","20715","266","5","2","19016","51718","3475","91","0","2873","784","27290","30523","344","58157"
"CABARRUS","41344","49296","777","11","2","44384","99056","24662","348","0","11748","4538","60908","71814","3092","135814"
"CALDWELL","14101","24629","360","1","3","15708","50172","2858","72","0","1700","756","25989","28461","352","54802"
"CAMDEN","2216","2472","46","0","0","3110","6451","1096","12","0","285","29","3794","3979","71","7844"
"CARTERET","11943","22277","239","0","0","17863","47411","2689","103","0","2119","477","23979","27101","1242","52322"
"CASWELL","7890","3294","36","0","1","4452","9757","5317","22","0","577","130","7098","8320","255","15673"
"CATAWBA","25292","44709","407","2","1","34154","87746","9358","135","0","7326","2727","48199","55145","1221","104565"
"CHATHAM","20791","12921","233","4","1","19032","41690","6452","108","0","4732","1504","23207","27313","2462","52982"
"CHEROKEE","5574","9978","127","1","0","7520","22352","256","142","0","450","173","10915","12222","63","23200"
"CHOWAN","4822","2644","23","0","0","2767","6715","3188","12","0","341","44","4551","5602","103","10256"
"CLAY","1856","3579","46","1","0","3093","8274","43","17","0","241","55","4044","4424","107","8575"
"CLEVELAND","25779","21008","241","3","1","17362","47867","13919","95","0","2513","586","29080","34312","1002","64394"
"COLUMBUS","20572","7173","58","2","0","9466","23416","11737","1052","0","1066","282","16858","20145","268","37271"
"CRAVEN","23003","24124","362","1","4","21545","49486","15255","159","0","4139","1469","31034","36927","1078","69039"
"CUMBERLAND","98306","49387","1175","7","5","67523","96232","88894","2381","0","28896","11777","92118","113119","11166","216403"
"CURRITUCK","3939","7312","158","1","0","8344","17971","1068","47","0","668","141","9486","10027","241","19754"
"DARE","8738","9216","216","1","1","11604","28195","579","36","0","966","231","14134","15371","271","29776"
"DAVIDSON","25786","50466","450","3","1","31269","92626","10196","269","0","4884","1763","49910","56832","1233","107975"
"DAVIE","5412","15083","109","0","0","9095","26285","1983","37","0","1394","492","13816","15587","296","29699"
"DUPLIN","13954","8106","121","0","1","7944","18927","8998","49","0","2152","1510","13230","16098","798","30126"
"DURHAM","122981","27663","1103","24","1","71590","110885","82027","601","0","29849","8033","95194","119598","8570","223362"
"EDGECOMBE","26670","6217","83","2","0","5330","13830","23234","68","0","1170","392","16694","21209","399","38302"
"FORSYTH","104871","75745","1253","17","6","75601","165109","70471","524","0","21389","8964","112306","137831","7356","257493"
"FRANKLIN","18044","13320","198","3","0","12400","29574","11546","132","0","2713","925","20108","22629","1228","43965"
"GASTON","44643","54453","708","1","2","43976","109997","24020","364","0","9402","3351","64065","76588","3130","143783"
"GATES","4582","1767","29","0","0","2302","5385","2942","14","0","339","33","3907","4483","290","8680"
"GRAHAM","1892","2824","27","0","0","1663","5936","4","319","0","147","43","3076","3266","64","6406"
"GRANVILLE","18640","9389","143","1","0","10318","23943","12408","84","0","2056","702","16953","19979","1559","38491"
"GREENE","6498","2091","21","1","1","2836","6497","4348","10","0","593","386","5219","6133","96","11448"
"GUILFORD","168242","95015","1782","24","6","105435","208164","129259","1051","0","32030","9189","162501","202718","5285","370504"
"HALIFAX","25348","4632","90","2","0","8639","15164","20841","1149","0","1557","251","16987","21131","593","38711"
"HARNETT","26330","26050","495","0","3","22037","50414","16912","496","0","7093","3182","33329","39859","1727","74915"
"HAYWOOD","16453","13501","248","5","2","14196","42571","469","109","0","1256","360","20504","23599","302","44405"
"HENDERSON","17953","31626","437","7","2","34354","77223","2487","156","0","4513","1896","38064","45065","1250","84379"
"HERTFORD","11212","1470","36","0","0","2743","5034","9792","107","0","528","87","6637","8641","183","15461"
"HOKE","15225","6804","196","1","0","10203","14255","12734","2329","0","3111","1908","14636","17727","66","32429"
"HYDE","1962","529","13","0","0","913","2511","812","3","0","91","28","1596","1770","51","3417"
"IREDELL","30186","49315","576","7","1","39462","98651","14013","209","0","6674","2786","55931","62341","1275","119547"
"JACKSON","10127","7559","172","3","0","10520","24188","660","1590","0","1943","472","12654","14645","1082","28381"
"JOHNSTON","38698","48291","709","6","3","38665","96519","20584","359","0","8910","4649","57901","66616","1855","126372"
"JONES","3532","1832","22","0","0","1908","4602","2426","16","0","250","79","3357","3845","92","7294"
"LEE","14611","10348","171","3","0","11268","25279","7728","139","0","3255","2289","16346","19601","454","36401"
"LENOIR","20776","9559","115","0","1","8062","20588","16436","61","0","1428","537","16921","20986","606","38513"
"LINCOLN","13672","25171","261","0","0","18215","51375","3222","93","0","2629","1319","26959","29572","788","57319"
"MACON","6478","10467","129","2","0","8822","24835","185","57","0","821","276","11929","13783","186","25898"
"MADISON","6518","4419","105","1","0","5929","16140","180","28","0","624","134","8060","8520","392","16972"
"MARTIN","10065","3305","38","1","1","3642","9162","7469","24","0","397","109","7651","9277","124","17052"
"MCDOWELL","8286","11133","153","0","0","9830","27868","891","31","0","612","310","13915","15481","6","29402"
"MECKLENBURG","318847","170535","4432","37","16","234195","404544","238068","2094","0","83356","30757","322718","387929","17415","728062"
"MITCHELL","1146","6652","28","0","0","3222","10632","31","8","0","377","95","5190","5733","125","11048"
"MONTGOMERY","7075","5045","59","3","0","4283","11931","3433","45","0","1056","522","7607","8667","191","16465"
"MOORE","16400","27296","341","2","2","23285","55838","8228","335","0","2925","1044","30707","36589","30","67326"
"NASH","33148","18725","213","1","2","14329","36426","26507","320","0","3165","1127","29681","35958","779","66418"
"NEW HANOVER","52925","53152","1180","12","1","61833","134900","21764","397","0","12042","2808","74353","87172","7578","169103"
"NORTHAMPTON","10437","1439","25","2","0","2697","5574","8604","38","0","384","37","6455","7818","327","14600"
"ONSLOW","27580","38826","948","3","3","39990","77182","19261","393","0","10514","5423","48146","57105","2099","107350"
"ORANGE","52333","16324","717","11","0","43881","83000","13003","277","0","16986","3551","49162","58660","5444","113266"
"PAMLICO","3797","3169","39","0","0","2706","7605","1719","28","0","359","65","4486","5067","158","9711"
"PASQUOTANK","13092","6140","171","5","0","9491","16433","10830","54","0","1582","253","12917","15343","639","28899"
"PENDER","12559","15447","238","1","3","12830","32543","6467","92","0","1976","721","19147","21319","612","41078"
"PERQUIMANS","4028","2728","30","1","0","3253","7428","2368","20","0","224","48","4673","5337","30","10040"
"PERSON","11966","6630","96","0","0","7959","18235","7296","117","0","1003","297","12021","14338","292","26651"
"PITT","55755","31801","716","15","3","34763","71566","43080","260","0","8147","2485","52992","66344","3717","123053"
"POLK","4357","5557","79","3","0","5958","14703","733","13","0","505","197","7284","8538","132","15954"
"RANDOLPH","18664","45861","478","5","2","26509","80602","5768","268","0","4881","2759","42705","47845","969","91519"
"RICHMOND","16428","5954","74","1","0","7870","18536","10103","442","0","1246","363","13763","16252","312","30327"
"ROBESON","48543","9493","192","3","2","18301","22896","21597","27441","0","4600","1364","33648","42362","524","76534"
"ROCKINGHAM","22363","20762","217","2","1","16599","45270","11896","121","0","2657","816","27565","32379","0","59944"
"ROWAN","27728","38281","395","3","3","28259","73214","16719","183","0","4553","1748","43680","49820","1169","94669"
"RUTHERFORD","14318","16926","220","4","2","13499","38324","4506","72","0","2067","570","20457","23522","990","44969"
"SAMPSON","16252","13911","110","2","2","7811","23157","11607","570","0","2754","1722","17030","20656","402","38088"
"SCOTLAND","12768","3729","49","0","1","6096","10778","9129","1625","0","1111","178","9689","12514","440","22643"
"STANLY","10960","18300","137","1","2","12111","34786","4510","83","0","2132","327","19134","21446","931","41511"
"STOKES","7619","15017","155","3","2","8257","28707","1320","64","0","962","284","14700","16299","54","31053"
"SURRY","13486","19316","118","1","2","12824","41519","1805","67","0","2356","1121","20727","24295","725","45747"
"SWAIN","3972","2712","31","1","0","3689","8167","123","1858","0","257","62","4921","5463","21","10405"
