"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39543","30734","164","0","0","20534","68774","18187","181","0","3833","1203","40183","50126","666","90975"
"ALEXANDER","7599","10511","38","0","0","5647","22309","1053","26","0","407","151","11353","12316","126","23795"
"ALLEGHANY","3325","2336","14","0","0","1604","7043","78","9","0","149","104","3407","3833","39","7279"
"ANSON","12664","2414","7","0","0","2160","8476","8259","38","0","472","30","7538","9181","526","17245"
"ASHE","6615","8000","28","0","0","4297","18588","102","14","0","236","103","8923","9974","43","18940"
"AVERY","1567","7263","21","0","0","2904","11465","67","24","0","199","54","5500","6181","74","11755"
"BEAUFORT","15416","9832","48","0","0","6515","22933","8217","32","0","629","164","14142","17386","283","31811"
"BERTIE","11100","1438","10","0","0","1712","5290","8549","17","0","404","22","6098","7963","199","14260"
"BLADEN","14930","2784","16","0","0","4299","13118","8103","262","0","546","161","9947","11978","104","22029"
"BRUNSWICK","27240","29381","147","0","0","22881","69350","8269","219","0","1811","564","36904","42100","645","79649"
"BUNCOMBE","76034","48152","523","0","0","54604","160397","10527","329","0","8060","1545","81175","95801","2337","179313"
"BURKE","21980","20124","141","0","0","15342","52225","3449","73","0","1840","378","26887","30494","206","57587"
"CABARRUS","38233","44625","324","0","0","29346","89774","17153","257","0","5344","2009","50995","60363","1170","112528"
"CALDWELL","17344","23888","120","0","0","11982","49327","2793","47","0","1167","391","24963","28127","244","53334"
"CAMDEN","3062","1990","16","0","0","2247","5992","1133","13","0","177","24","3467","3774","74","7315"
"CARTERET","14962","20031","103","0","0","13754","44885","2631","86","0","1248","245","22625","25598","627","48850"
"CASWELL","9116","3240","14","0","0","3020","9550","5540","15","0","285","58","6896","8391","103","15390"
"CATAWBA","30141","44297","167","0","0","26513","88078","8755","111","0","4174","1240","46532","54103","483","101118"
"CHATHAM","20221","11598","83","0","0","12302","35837","6196","79","0","2092","622","19836","23511","857","44204"
"CHEROKEE","7199","8907","40","0","0","5560","21087","214","119","0","286","92","10154","11501","51","21706"
"CHOWAN","5761","2503","8","0","0","2337","7080","3309","12","0","208","31","4760","5783","66","10609"
"CLAY","2743","3445","25","0","0","2812","8810","35","15","0","165","33","4252","4706","67","9025"
"CLEVELAND","28993","18723","75","0","0","12885","46536","12757","84","0","1299","345","27160","33254","262","60676"
"COLUMBUS","23868","5989","32","0","0","6591","23617","11312","969","0","582","124","16395","20002","83","36480"
"CRAVEN","27639","23284","132","0","0","17670","50303","15600","121","0","2701","929","30769","37332","624","68725"
"CUMBERLAND","101660","48981","425","0","0","49040","98204","81080","2034","0","18788","7945","87962","108958","3186","200106"
"CURRITUCK","5159","5648","52","0","0","6355","15730","981","50","0","453","96","8143","8929","142","17214"
"DARE","10171","8106","88","0","0","9044","26176","533","38","0","662","127","13043","14273","93","27409"
"DAVIDSON","31247","47206","245","0","0","23524","90331","9496","236","0","2159","862","47533","54518","171","102222"
"DAVIE","6201","14637","37","0","0","6460","24895","1850","29","0","561","242","12723","14590","22","27335"
"DUPLIN","15459","7125","47","0","0","6056","18580","8967","40","0","1100","645","12496","15666","525","28687"
"DURHAM","113588","28790","358","0","0","47464","99601","73565","456","0","16578","3543","81830","104469","3901","190200"
"EDGECOMBE","28586","5949","33","0","0","3695","14574","22992","46","0","651","130","16509","21523","231","38263"
"FORSYTH","103699","76115","505","0","0","52653","158382","63528","405","0","10657","3937","102547","128378","2047","232972"
"FRANKLIN","18797","11597","82","0","0","7884","26523","10572","99","0","1166","451","17659","20320","381","38360"
"GASTON","46621","50190","267","0","0","31701","104823","19358","264","0","4334","1502","57363","70004","1412","128779"
"GATES","4959","1528","9","0","0","1724","5128","2825","7","0","260","15","3651","4360","209","8220"
