"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38228","36072","674","0","0","35887","73406","22561","276","8","14610","5017","46397","56652","7812","110861"
"ALEXANDER","4693","11798","127","0","0","8060","21800","949","32","2","1895","392","11247","12046","1385","24678"
"ALLEGHANY","1987","3043","34","0","0","2514","6804","71","7","0","696","191","3401","3649","528","7578"
"ANSON","9092","2917","42","0","0","3706","6630","6349","28","0","2750","95","5978","7258","2521","15757"
"ASHE","4226","8882","101","0","0","6370","18118","115","24","1","1321","270","8854","9814","911","19579"
"AVERY","1348","7080","54","0","0","3769","11173","52","20","0","1006","85","5489","6030","732","12251"
"BEAUFORT","10790","11970","127","0","0","9573","22778","7032","37","2","2611","481","13893","16529","2038","32460"
"BERTIE","8139","1664","38","0","0","2885","4598","7363","19","1","745","42","5411","6691","624","12726"
"BLADEN","9732","5042","74","0","0","6881","12358","7451","384","2","1534","465","9596","11365","768","21729"
"BRUNSWICK","27059","47843","642","0","0","44058","99200","8696","371","5","11330","1586","51205","59025","9372","119602"
"BUNCOMBE","75440","45831","1694","0","0","80713","169549","10346","356","37","23390","4494","87266","102251","14161","203678"
"BURKE","14417","22885","350","0","0","20298","48949","3123","94","0","5784","1131","25803","28629","3518","57950"
"CABARRUS","43943","51223","1197","0","0","53704","97149","29316","383","8","23211","6113","63383","74371","12313","150067"
"CALDWELL","10504","26181","375","0","0","16722","46642","2649","75","0","4416","995","24164","26552","3066","53782"
"CAMDEN","1484","2864","65","0","0","3370","6350","899","8","1","525","39","3556","3851","376","7783"
"CARTERET","9778","24167","309","0","0","18408","45937","2173","90","10","4452","576","23010","26048","3604","52662"
"CASWELL","6523","3995","49","0","0","4648","9354","4699","22","1","1139","191","6696","7665","854","15215"
"CATAWBA","21631","47074","615","0","0","38465","85311","8741","141","3","13589","3937","47477","53329","6979","107785"
"CHATHAM","21134","14010","313","0","0","22795","43689","5994","125","1","8443","1963","24502","28486","5264","58252"
"CHEROKEE","3856","11003","129","0","0","7299","20758","238","125","0","1166","195","10489","11415","383","22287"
"CHOWAN","3820","2830","35","0","0","3068","6317","2771","12","2","651","71","4229","5222","302","9753"
"CLAY","1555","4412","61","0","0","3300","8776","42","17","0","493","78","4286","4675","367","9328"
"CLEVELAND","21425","25101","376","0","0","19546","46889","13291","95","2","6171","804","28479","33397","4572","66448"
"COLUMBUS","15406","9910","104","0","0","10456","21863","10274","932","0","2807","377","15458","18344","2074","35876"
"CRAVEN","20168","26135","519","0","0","23201","49067","13736","163","8","7049","1702","30158","36131","3734","70023"
"CUMBERLAND","87559","47686","1653","0","0","66669","83283","81069","2229","53","36933","11751","80879","102132","20556","203567"
"CURRITUCK","3367","9052","208","0","0","8982","18876","1085","45","2","1601","183","9998","10550","1061","21609"
"DARE","7575","10421","221","0","0","12277","27513","508","37","1","2435","265","13670","15091","1733","30494"
"DAVIDSON","22394","54450","627","0","0","35009","90530","10180","249","5","11516","2434","49148","55758","7574","112480"
"DAVIE","4955","16144","165","0","0","10137","26684","1896","37","1","2783","658","14120","15595","1686","31401"
"DUPLIN","11860","9370","117","0","0","9256","18227","8204","61","1","4110","1844","13023","15335","2245","30603"
"DURHAM","125598","24494","1281","0","0","79987","111425","75004","578","24","44329","10003","92293","116836","22231","231360"
"EDGECOMBE","21526","6440","99","0","0","5881","12085","19477","66","1","2317","487","13924","18492","1530","33946"
"FORSYTH","103120","72884","1642","0","0","87292","159685","68339","524","23","36367","11808","109569","134290","21079","264938"
"FRANKLIN","16863","15257","345","0","0","15755","31009","11446","144","3","5618","1390","20573","23487","4160","48220"
"GASTON","41542","59358","1120","0","0","49434","106485","25844","344","3","18778","4715","64405","75908","11141","151454"
"GATES","3659","1997","30","0","0","2418","4994","2496","15","0","599","48","3520","4065","519","8104"
