"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36902","33792","553","20","46","32559","70250","21218","257","0","12147","4112","44161","54205","5506","103872"
"ALEXANDER","5161","11000","96","1","17","7586","21558","926","35","0","1342","340","11125","11975","761","23861"
"ALLEGHANY","2152","2742","31","2","1","2292","6656","74","8","0","482","179","3329","3600","291","7220"
"ANSON","10025","2563","29","8","23","3471","6675","6809","28","0","2607","84","6234","7554","2331","16119"
"ASHE","4514","8248","77","3","8","5763","17601","108","21","0","883","216","8563","9557","493","18613"
"AVERY","1338","6705","53","3","3","3383","10823","76","17","0","569","86","5294","5910","281","11485"
"BEAUFORT","11835","11314","99","13","15","9619","22894","7684","42","0","2275","475","14333","16930","1632","32895"
"BERTIE","8583","1470","29","2","2","2756","4560","7647","19","0","616","37","5491","6911","440","12842"
"BLADEN","10758","4481","55","2","8","6807","12599","7935","392","0","1185","441","9949","11729","433","22111"
"BRUNSWICK","26265","41940","473","18","35","39135","90108","8601","326","0","8831","1371","47305","54470","6091","107866"
"BUNCOMBE","73895","44405","1508","156","79","75052","165671","10514","377","0","18533","3877","85347","100835","8913","195095"
"BURKE","15264","20805","295","28","32","18874","47723","3176","79","0","4320","957","25219","28197","1882","55298"
"CABARRUS","42222","49681","948","53","97","48765","95261","26695","350","0","19460","5343","60986","71947","8833","141766"
"CALDWELL","11291","24184","351","34","23","15536","45770","2667","59","0","2923","897","23813","26232","1374","51419"
"CAMDEN","1776","2660","56","1","2","3301","6353","965","11","0","467","34","3669","3883","244","7796"
"CARTERET","9783","22100","225","7","18","17170","43510","2190","81","0","3522","498","21878","24825","2600","49303"
"CASWELL","6860","3511","38","4","6","4440","9118","4823","17","0","901","160","6625","7680","554","14859"
"CATAWBA","22587","44649","474","22","52","35848","83538","8954","118","0","11022","3417","46530","52652","4450","103632"
"CHATHAM","20528","13287","265","14","22","20912","41328","6035","116","0","7549","1735","23164","27297","4567","55028"
"CHEROKEE","4241","9972","126","7","9","6992","20369","215","124","0","639","178","10122","11156","69","21347"
"CHOWAN","4163","2696","32","3","2","3030","6424","3005","13","0","484","62","4333","5401","192","9926"
"CLAY","1611","3835","55","3","5","3100","8204","46","15","0","344","58","3992","4410","207","8609"
"CLEVELAND","22732","22363","289","9","42","18316","45994","13461","90","0","4206","669","28121","33111","2519","63751"
"COLUMBUS","16847","8315","82","5","16","9947","21952","10729","938","0","1593","314","15668","18764","780","35212"
"CRAVEN","21253","25127","420","32","31","22891","48828","14622","164","0","6140","1639","30423","36625","2706","69754"
"CUMBERLAND","93002","48570","1367","60","134","69538","89460","86533","2296","0","34382","12397","87093","109188","16390","212671"
"CURRITUCK","3562","8260","175","11","8","8785","18476","1085","46","0","1194","160","9808","10365","628","20801"
"DARE","7594","9411","187","12","11","11322","26292","520","35","0","1690","244","13101","14485","951","28537"
"DAVIDSON","23443","51121","485","29","50","32745","88367","10169","252","0","9085","2157","48241","54910","4722","107873"
"DAVIE","4997","15415","136","8","19","9461","25630","1880","35","0","2491","559","13639","15162","1235","30036"
"DUPLIN","12338","8419","101","3","22","8603","17909","8406","49","0","3122","1632","12769","15242","1475","29486"
"DURHAM","125353","25799","1147","120","60","77960","109849","78539","590","0","41461","9501","93884","118946","17609","230439"
"EDGECOMBE","22997","5980","81","6","14","5495","12104","20630","73","0","1766","440","14548","19120","905","34573"
"FORSYTH","102437","73534","1398","94","125","81851","159510","68672","509","0","30748","10592","109546","134863","15030","259439"
"FRANKLIN","16696","13899","256","19","29","13647","28580","10921","130","0","4915","1121","19281","22060","3205","44546"
"GASTON","41227","54929","870","43","105","45236","103687","24139","324","0","14260","3950","61793","73528","7089","142410"
"GATES","3819","1818","30","0","4","2329","4959","2581","16","0","444","42","3569","4063","368","8000"
"GRAHAM","1485","2665","26","0","2","1588","5362","4","266","0","134","18","2747","2950","69","5766"
"GRANVILLE","17260","9597","154","8","16","10961","22662","11865","78","0","3391","806","16150","19064","2782","37996"
"GREENE","5583","2272","22","5","4","3139","6130","4014","10","0","871","428","4880","5852","293","11025"
"GUILFORD","161242","90809","2074","140","151","112759","196184","125151","981","0","44859","10873","156730","196463","13982","367175"
"HALIFAX","22826","4586","94","9","5","8937","14182","19351","1065","0","1859","254","15781","19687","989","36457"
"HARNETT","24719","27329","555","24","51","24043","48958","16567","455","0","10741","3744","32844","39190","4687","76721"
"HAYWOOD","14534","14349","285","12","22","14929","41469","464","105","0","2093","412","20093","23057","981","44131"
"HENDERSON","16897","30468","482","29","31","34084","73164","2348","142","0","6337","2000","36169","43028","2794","81991"
"HERTFORD","10132","1435","33","3","9","2987","4651","9160","94","0","694","102","6160","8102","337","14599"
"HOKE","13897","6677","241","10","30","10190","13002","12264","1992","0","3787","2042","13697","16764","584","31045"
"HYDE","1549","541","17","1","0","967","2277","640","1","0","157","35","1400","1566","109","3075"
"IREDELL","28252","51284","652","38","48","43224","98224","13716","213","0","11345","3304","55819","62297","5382","123498"
"JACKSON","9347","7563","185","9","6","10491","23260","628","1363","0","2350","569","12190","14090","1321","27601"
"JOHNSTON","38404","51550","867","39","115","43531","96495","21653","376","0","15982","5833","60224","69579","4703","134506"
"JONES","3104","1995","30","1","1","2064","4443","2299","15","0","438","73","3233","3681","281","7195"
"LEE","13413","10738","214","4","25","12314","24209","7322","140","0","5037","2646","15756","19067","1885","36708"
"LENOIR","18351","9693","113","3","10","8951","19183","15485","62","0","2391","635","15800","19828","1493","37121"
"LINCOLN","12163","26914","300","18","31","19153","50249","3121","82","0","5127","1493","26619","29071","2889","58579"
"MACON","5827","10802","147","14","14","8752","24234","181","50","0","1091","342","11768","13522","266","25556"
"MADISON","5802","4289","113","10","5","5998","15047","172","26","0","972","164","7494","8011","712","16217"
"MARTIN","8832","3297","37","4","7","3849","8631","6795","29","0","571","130","7029","8740","257","16026"
"MCDOWELL","6826","11383","149","8","10","9613","26476","792","26","0","695","383","13242","14713","34","27989"
"MECKLENBURG","326130","164679","5149","287","367","259887","399553","240561","2052","0","114333","35967","326462","391891","38146","756499"
