"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38138","36417","704","1","0","37452","74148","23104","272","8","15180","5326","47107","57382","8223","112712"
"ALEXANDER","4524","11973","125","0","0","8329","21997","952","37","2","1963","441","11402","12115","1434","24951"
"ALLEGHANY","1901","3141","38","0","0","2653","6927","72","7","0","727","214","3478","3712","543","7733"
"ANSON","9078","2970","48","0","0","3858","6684","6447","29","0","2794","108","6043","7350","2561","15954"
"ASHE","4024","9061","106","0","0","6737","18425","114","26","1","1362","290","9027","9940","961","19928"
"AVERY","1346","7222","56","1","0","3937","11440","56","19","0","1047","94","5630","6158","774","12562"
"BEAUFORT","10641","12279","133","0","0","10180","23240","7117","37","2","2837","549","14225","16809","2199","33233"
"BERTIE","8066","1660","39","0","0","3078","4589","7390","20","1","843","46","5414","6711","718","12843"
"BLADEN","9537","5217","78","0","0","7221","12485","7489","396","2","1681","510","9649","11507","897","22053"
"BRUNSWICK","27396","50048","693","1","0","46843","103825","8876","380","5","11895","1783","53434","61640","9907","124981"
"BUNCOMBE","74763","45972","1692","0","0","85722","173136","10548","367","38","24060","4852","89121","104319","14709","208149"
"BURKE","13485","23201","362","0","0","21684","49353","3147","93","1","6138","1226","25982","28915","3835","58732"
"CABARRUS","44119","51348","1217","1","0","55924","97731","30320","394","8","24156","6598","64332","75495","12782","152609"
"CALDWELL","10085","26287","379","0","0","17285","46741","2645","73","0","4577","1051","24165","26643","3228","54036"
"CAMDEN","1464","3003","66","0","0","3584","6636","924","10","1","546","49","3700","4017","400","8117"
"CARTERET","9651","24893","329","1","0","19405","47019","2214","100","11","4935","628","23558","26710","4011","54279"
"CASWELL","6349","4087","55","0","0","4849","9447","4695","21","1","1176","211","6732","7714","894","15340"
"CATAWBA","21355","47674","641","0","0","40511","86460","8888","150","4","14679","4316","48337","54154","7690","110181"
"CHATHAM","21269","14115","324","0","0","23779","44404","6024","123","1","8935","2125","24906","28955","5626","59487"
"CHEROKEE","3643","11483","140","0","0","7763","21445","250","127","1","1206","218","10848","11749","432","23029"
"CHOWAN","3715","2975","39","0","0","3279","6486","2813","12","2","695","75","4332","5331","345","10008"
"CLAY","1466","4601","59","0","0","3494","9041","45","16","0","518","83","4418","4811","391","9620"
"CLEVELAND","21080","25503","401","0","0","20450","47338","13503","95","4","6494","878","28868","33722","4844","67434"
"COLUMBUS","15088","10345","107","0","0","11015","22174","10440","957","1","2983","440","15741","18607","2207","36555"
"CRAVEN","20328","27108","551","1","0","25125","50975","14059","171","9","7899","1867","31345","37354","4414","73113"
"CUMBERLAND","88496","48452","1744","1","0","71070","85214","83639","2306","62","38542","12644","83637","105121","21005","209763"
"CURRITUCK","3439","9511","217","0","0","9598","19847","1151","44","3","1720","203","10519","11120","1126","22765"
"DARE","7642","10909","245","0","0","12948","28692","524","36","1","2491","297","14227","15765","1752","31744"
"DAVIDSON","22153","55085","658","0","0","36598","91729","10447","247","7","12064","2757","49920","56602","7972","114494"
"DAVIE","4883","16318","162","1","0","10612","27094","1937","40","1","2904","746","14343","15857","1776","31976"
"DUPLIN","11338","9482","134","0","0","10122","18309","8222","61","1","4483","1991","13121","15493","2462","31076"
"DURHAM","126598","24389","1270","0","0","83282","113523","75458","593","24","45941","10656","93892","118470","23177","235539"
"EDGECOMBE","21492","6608","107","0","0","6594","12217","19821","65","2","2696","558","14226","18699","1876","34801"
"FORSYTH","102528","72661","1721","0","0","90887","161059","68685","523","25","37505","12469","110799","135416","21582","267797"
"FRANKLIN","16996","15655","360","0","0","17096","31837","11830","144","3","6293","1549","21168","24181","4758","50107"
"GASTON","41416","59945","1164","0","0","51837","108064","26696","347","5","19250","5169","65660","77441","11261","154362"
"GATES","3636","2034","35","0","0","2577","5136","2518","15","0","613","50","3602","4158","522","8282"
"GRAHAM","1213","3008","31","0","0","1824","5525","8","270","1","272","31","2842","3044","190","6076"
"GRANVILLE","16528","10824","199","0","0","12720","23608","11767","86","3","4807","1084","16715","19443","4113","40271"
"GREENE","5042","2428","26","0","0","3301","5904","3793","11","0","1089","447","4676","5614","507","10797"
"GUILFORD","160057","90051","2267","4","0","124294","195148","125977","984","17","54547","12917","158357","197317","20999","376673"
"HALIFAX","21793","4985","104","0","0","10196","14138","19155","1100","3","2682","285","15822","19378","1878","37078"
"HARNETT","24315","29898","763","0","0","28258","51681","17145","477","15","13916","4663","34651","40935","7648","83234"
"HAYWOOD","12805","15830","345","0","0","16601","42135","468","121","0","2857","536","20517","23478","1586","45581"
"HENDERSON","17408","32131","626","0","0","38239","77152","2404","154","6","8688","2489","38009","45300","5095","88404"
"HERTFORD","9470","1565","37","0","0","3300","4618","8772","94","1","887","102","6037","7765","570","14372"
"HOKE","14141","7362","310","0","0","11593","13322","12597","2030","15","5442","2368","14582","17582","1242","33406"
"HYDE","1383","634","18","0","0","1058","2307","571","0","0","215","52","1383","1542","168","3093"
"IREDELL","28002","55616","865","1","0","50221","105259","14490","225","3","14728","4255","59591","66161","8953","134705"
"JACKSON","8927","8319","244","1","0","11983","24284","637","1516","3","3034","668","12907","14484","2083","29474"
"JOHNSTON","40286","56509","1172","3","0","52944","102520","24691","436","15","23252","7696","65945","75763","9206","150914"
"JONES","2620","2212","37","0","0","2184","4361","2082","13","1","596","81","3029","3550","474","7053"
"LEE","12910","11811","259","0","0","14117","25252","7329","150","8","6358","3129","16464","19654","2979","39097"
"LENOIR","16841","10168","146","0","0","9864","18565","14578","63","3","3810","711","15120","18969","2930","37019"
"LINCOLN","12173","30948","445","0","0","22483","55976","3510","91","0","6472","1933","29541","32103","4405","66049"
"MACON","5222","12259","164","0","0","10144","25532","188","64","1","2004","459","12842","14538","409","27789"
"MADISON","5317","4802","125","0","0","6823","15502","142","32","0","1391","184","7659","8144","1264","17067"
"MARTIN","8131","3463","50","0","0","4652","8695","6543","26","0","1032","165","6926","8641","729","16296"
"MCDOWELL","6001","12732","169","0","0","10743","26975","814","36","1","1819","525","13512","14948","1185","29645"
"MECKLENBURG","336165","162151","6139","4","0","292665","411682","247338","2142","46","135916","42690","337856","403718","55550","797124"
"MITCHELL","1095","6506","45","0","0","3490","10022","41","13","1","1059","123","4962","5437","737","11136"
"MONTGOMERY","5648","6290","85","0","0","5382","12179","3198","46","0","1982","742","7766","8670","969","17405"
"MOORE","15760","31015","600","0","0","27684","60265","7748","354","5","6687","1628","33036","38896","3127","75059"
"NASH","29727","19475","306","0","0","18333","34392","26563","341","5","6540","1628","28845","35107","3889","67841"
"NEW HANOVER","51729","54040","1510","2","0","71598","137797","19779","395","11","20897","3833","74901","87719","16259","178879"
"NORTHAMPTON","8309","1559","45","0","0","3298","5190","7316","33","0","672","59","5754","6823","634","13211"
"ONSLOW","24211","44732","1674","0","0","46542","79628","18149","429","23","18930","6494","49430","57999","9730","117159"
"ORANGE","51008","13797","613","2","0","44055","76264","11755","263","0","21193","4033","45250","53530","10695","109475"
"PAMLICO","2902","3865","58","0","0","2973","7613","1422","27","0","736","98","4330","4952","516","9798"
"PASQUOTANK","11109","7238","205","1","0","10285","16279","9774","40","1","2744","371","12334","14696","1808","28838"
"PENDER","11272","18807","409","0","0","16796","36542","5921","117","3","4701","1158","20911","23203","3170","47284"
"PERQUIMANS","3093","3430","57","0","0","3557","7509","2029","20","2","577","55","4517","5158","462","10137"
"PERSON","9881","8019","123","1","0","9632","18051","6933","121","3","2548","468","11947","13990","1719","27656"
"PITT","48914","30168","766","2","0","39275","64023","40190","243","3","14666","3015","48455","60897","9773","119125"
"POLK","3717","6058","112","1","0","6437","14485","603","11","2","1224","247","7285","8549","491","16325"
"RANDOLPH","15868","49702","598","0","0","29498","78792","5988","314","7","10565","3465","42637","47466","5563","95666"
"RICHMOND","12322","7139","123","0","0","8422","16571","8747","390","0","2298","480","12251","14519","1236","28006"
