"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","40110","31136","198","0","0","21605","69507","18645","197","0","4700","1359","40893","50950","1206","93049"
"ALEXANDER","7516","10625","39","0","0","5832","22477","1066","27","0","442","167","11449","12427","136","24012"
"ALLEGHANY","3260","2370","16","0","0","1647","7049","76","12","0","156","112","3423","3829","41","7293"
"ANSON","12224","2397","9","0","0","2149","8110","8043","37","0","589","31","7279","8860","640","16779"
"ASHE","6512","7966","33","0","0","4344","18507","99","14","0","235","108","8870","9941","44","18855"
"AVERY","1556","7239","22","0","0","2930","11433","69","24","0","221","56","5482","6177","88","11747"
"BEAUFORT","15288","9990","53","0","0","6718","23090","8255","33","0","671","182","14312","17439","298","32049"
"BERTIE","11064","1452","11","0","0","1816","5283","8540","17","0","503","22","6106","7939","298","14343"
"BLADEN","14929","2869","15","0","0","4417","13194","8185","278","0","573","177","10042","12080","108","22230"
"BRUNSWICK","27210","29801","161","0","0","23581","70270","8336","215","0","1932","593","37398","42665","690","80753"
"BUNCOMBE","76768","48700","606","0","0","56937","163078","10770","341","0","8822","1664","82753","97498","2760","183011"
"BURKE","21831","20270","150","0","0","15674","52498","3471","77","0","1879","390","27027","30679","219","57925"
"CABARRUS","38918","45317","362","0","0","30637","91179","18040","270","0","5745","2190","52200","61787","1247","115234"
"CALDWELL","17014","23928","149","0","0","12320","49322","2807","51","0","1231","415","24996","28165","250","53411"
"CAMDEN","3015","2022","15","0","0","2298","6019","1128","13","0","190","24","3475","3796","79","7350"
"CARTERET","14905","20390","134","0","0","14198","45466","2679","87","0","1395","259","22947","25964","716","49627"
"CASWELL","9049","3311","15","0","0","3112","9615","5546","15","0","311","62","6935","8428","124","15487"
"CATAWBA","30091","44572","192","0","0","27286","88634","8990","115","0","4402","1344","46953","54629","559","102141"
"CHATHAM","20372","11849","87","0","0","12779","36454","6273","82","0","2278","677","20194","23942","951","45087"
"CHEROKEE","7193","9002","40","0","0","5708","21308","222","119","0","294","98","10260","11629","54","21943"
"CHOWAN","5679","2536","9","0","0","2431","7137","3285","12","0","221","34","4769","5816","70","10655"
"CLAY","2721","3469","20","0","0","2820","8802","34","16","0","178","35","4231","4723","76","9030"
"CLEVELAND","28882","18993","83","0","0","13314","46792","13026","90","0","1364","373","27430","33565","277","61272"
"COLUMBUS","23948","6103","33","0","0","6807","23836","11447","986","0","622","134","16585","20200","106","36891"
"CRAVEN","27547","23611","163","0","0","18249","50622","15922","127","0","2899","1021","31177","37736","657","69570"
"CUMBERLAND","101680","48969","455","0","0","49587","98023","81580","2030","0","19058","8119","88316","109181","3194","200691"
