"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38122","31861","350","0","0","25691","69521","19623","240","0","6640","2264","41941","51880","2203","96024"
"ALEXANDER","6624","10490","57","0","0","6638","22192","1007","31","0","579","209","11367","12277","165","23809"
"ALLEGHANY","2835","2412","27","0","0","1963","6942","80","11","0","204","146","3413","3776","48","7237"
"ANSON","11969","2346","17","0","0","2845","7547","7678","35","0","1917","58","6999","8330","1848","17177"
"ASHE","5677","7805","52","0","0","4963","18069","101","21","0","306","151","8740","9700","57","18497"
"AVERY","1437","6902","44","0","0","3204","11214","83","26","0","264","76","5384","6121","82","11587"
"BEAUFORT","13904","10411","87","0","0","8012","23103","8266","39","0","1006","276","14543","17346","525","32414"
"BERTIE","10443","1484","16","0","0","2245","5010","8604","19","0","555","24","6142","7671","375","14188"
"BLADEN","13761","3158","28","0","0","5439","13013","8393","380","0","600","280","10190","12074","122","22386"
"BRUNSWICK","26442","33351","290","0","0","30122","78270","8816","266","0","2853","869","41541","47584","1080","90205"
"BUNCOMBE","75662","46468","1107","0","0","65976","166992","11052","394","0","10775","2575","85272","100600","3341","189213"
"BURKE","19299","19969","235","0","0","17520","51219","3404","78","0","2322","566","26678","30075","270","57023"
"CABARRUS","39524","47445","562","0","0","37650","95037","21367","328","0","8449","3296","56462","66715","2004","125181"
"CALDWELL","15174","24010","308","0","0","14376","49458","2871","57","0","1482","613","25504","28111","253","53868"
"CAMDEN","2534","2179","35","0","0","2677","6083","1099","15","0","228","31","3573","3785","67","7425"
"CARTERET","12898","21244","211","0","0","16584","46276","2717","101","0","1843","399","23501","26527","909","50937"
"CASWELL","8260","3526","29","0","0","3479","9515","5342","21","0","416","91","6897","8229","168","15294"
"CATAWBA","27109","43445","338","0","0","30149","85978","9274","122","0","5667","1998","46488","53810","743","101041"
"CHATHAM","20198","12663","188","0","0","15778","38952","6338","101","0","3436","1086","21560","25507","1760","48827"
"CHEROKEE","6586","9608","106","0","0","6933","22441","249","141","0","402","153","10883","12284","66","23233"
"CHOWAN","5085","2559","17","0","0","2534","6769","3178","11","0","237","33","4538","5583","74","10195"
"CLAY","2228","3470","34","0","0","2995","8450","46","17","0","214","43","4110","4551","66","8727"
"CLEVELAND","26521","19126","187","0","0","15057","45551","13542","84","0","1714","473","27450","32962","479","60891"
"COLUMBUS","21423","6224","52","0","0","7778","22470","11234","975","0","798","180","15942","19332","203","35477"
