"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37968","35887","646","32","68","33879","70016","21049","258","8","17149","4400","44212","54068","10200","108480"
"ALEXANDER","4867","11660","112","4","24","7751","21044","916","34","2","2422","343","10921","11721","1776","24418"
"ALLEGHANY","2060","2928","30","5","5","2372","6510","70","8","0","812","174","3266","3502","632","7400"
"ANSON","10190","2970","37","8","25","3743","6794","6857","28","0","3294","84","6379","7609","2985","16973"
"ASHE","4297","8717","94","5","19","5939","17295","103","22","0","1651","238","8475","9429","1167","19071"
"AVERY","1439","7261","63","6","9","3775","11171","73","22","0","1287","89","5517","6102","934","12553"
"BEAUFORT","10999","11659","110","16","21","9169","21836","6995","38","0","3105","443","13505","15988","2481","31974"
"BERTIE","8248","1595","38","3","3","2759","4462","7287","18","1","878","38","5295","6624","727","12646"
"BLADEN","9930","4863","65","6","9","6611","12046","7370","371","2","1695","419","9395","11140","949","21484"
"BRUNSWICK","26179","45103","581","32","58","40519","89636","8207","339","2","14288","1350","46764","53943","11765","112472"
"BUNCOMBE","74561","45895","1575","264","119","76856","161861","10048","347","34","26980","3987","83707","98262","17301","199270"
"BURKE","14710","22389","328","32","52","19243","46959","3048","89","0","6658","983","24842","27596","4316","56754"
"CABARRUS","42997","51142","1108","84","131","50662","91877","26244","352","7","27644","5403","59379","69802","16943","146124"
"CALDWELL","10710","25943","357","39","38","15813","45051","2557","66","0","5226","890","23481","25687","3732","52900"
"CAMDEN","1494","2701","57","2","3","3138","5838","861","9","1","686","35","3327","3587","481","7395"
"CARTERET","9845","23564","281","14","38","17485","43346","2121","85","7","5668","515","21917","24730","4580","51227"
"CASWELL","6941","4033","49","4","12","4653","9347","4867","22","1","1455","172","6802","7794","1096","15692"
"CATAWBA","21779","46680","566","39","75","36270","81309","8428","128","3","15541","3458","45327","51115","8967","105409"
"CHATHAM","20798","13852","290","20","25","21620","40697","5796","120","1","9991","1753","22989","26850","6766","56605"
"CHEROKEE","3898","10482","119","12","14","6927","19874","217","125","0","1236","177","10035","11004","413","21452"
"CHOWAN","3858","2757","33","3","4","2893","6110","2718","10","2","708","67","4087","5094","367","9548"
"CLAY","1560","4161","53","3","5","3124","8270","41","14","0","581","66","4053","4414","439","8906"
"CLEVELAND","21747","24638","341","21","60","18661","45203","12885","90","3","7287","695","27555","32390","5523","65468"
"COLUMBUS","16888","9833","98","7","23","10497","22421","10848","969","0","3108","328","16027","19037","2282","37346"
"CRAVEN","20136","25170","474","43","48","21693","45992","13366","160","7","8039","1520","28505","34337","4722","67564"
"CUMBERLAND","86486","47198","1500","114","213","62305","79414","77206","2091","52","39053","10615","76889","97380","23547","197816"
"CURRITUCK","3684","9064","206","14","18","9217","19117","1116","48","2","1920","172","10215","10708","1280","22203"
"DARE","7582","10006","193","23","17","11534","26060","500","34","1","2760","247","12972","14377","2006","29355"
"DAVIDSON","24069","55485","590","42","82","34546","89562","10342","255","5","14650","2252","49206","55627","9981","114814"
"DAVIE","4908","15961","159","11","25","9638","25050","1794","37","1","3820","559","13388","14776","2538","30702"
"DUPLIN","12570","9232","111","6","24","8906","18099","8475","55","1","4219","1684","12987","15347","2515","30849"
"DURHAM","124230","24881","1190","156","93","77162","104323","72694","538","23","50134","9157","87932","111971","27809","227712"
"EDGECOMBE","21771","6329","94","12","17","5424","11814","19102","62","0","2669","423","13687","18143","1817","33647"
"FORSYTH","102904","73654","1541","147","171","83245","153221","66644","499","23","41275","10612","105695","129633","26334","261662"
"FRANKLIN","16634","14840","298","25","44","14407","28122","10651","127","2","7346","1147","18902","21645","5701","46248"
"GASTON","41098","58806","1028","80","150","46708","102147","24032","333","2","21356","4092","61506","72604","13760","147870"
"GATES","3665","1870","27","0","5","2254","4719","2440","15","0","647","42","3369","3889","563","7821"
"GRAHAM","1340","2854","26","0","6","1671","5349","5","267","1","275","19","2770","2933","194","5897"
"GRANVILLE","16876","10470","171","13","29","11394","22204","11325","73","2","5349","853","15763","18521","4669","38953"
"GREENE","5153","2335","20","5","4","3058","5729","3657","11","0","1178","380","4488","5451","636","10575"
"GUILFORD","168843","94247","2287","236","211","119200","196918","128277","1010","9","58810","11534","159818","199147","26059","385024"
"HALIFAX","21849","4808","103","9","9","8944","13629","18348","1057","1","2687","240","15098","18787","1837","35722"
"HARNETT","24319","28512","652","40","91","24015","46381","15640","437","15","15156","3655","31265","37317","9047","77629"
"HAYWOOD","13749","15471","320","21","39","15444","41235","451","114","0","3244","439","20177","22976","1891","45044"
"HENDERSON","17251","31603","540","53","48","35013","72048","2234","139","2","10085","2045","35739","42425","6344","84508"
"HERTFORD","10286","1591","38","6","10","3204","4698","9259","98","2","1078","104","6307","8136","692","15135"
"HOKE","13892","7005","275","23","43","10297","12235","11817","1957","13","5513","2030","13515","16554","1466","31535"
"HYDE","1408","551","15","1","0","980","2141","562","1","0","251","34","1294","1472","189","2955"
"IREDELL","27935","53656","766","58","84","44451","96379","13285","209","1","17076","3358","54664","61089","11197","126950"
"JACKSON","9576","8400","217","26","12","11642","24052","667","1501","2","3651","635","12874","14466","2533","29873"
"JOHNSTON","39114","54393","1039","66","161","45506","95104","21623","388","14","23150","6139","60648","69711","9920","140279"
"JONES","2780","2049","33","3","2","1928","4074","2065","11","0","645","65","2915","3405","475","6795"
"LEE","13866","11813","241","13","46","12977","24491","7408","140","7","6910","2816","16163","19329","3464","38956"
"LENOIR","17127","9872","128","9","16","8547","17914","14054","58","0","3673","584","14502","18368","2829","35699"
"LINCOLN","12082","29258","378","20","66","20141","50535","3091","85","1","8233","1569","26853","29276","5816","61945"
"MACON","5540","11548","153","23","23","8949","24114","149","52","2","1919","386","12044","13744","448","26236"
"MADISON","5583","4568","106","16","12","6194","14547","152","28","0","1752","151","7271","7701","1507","16479"
"MARTIN","8561","3446","37","5","10","3939","8433","6500","28","0","1037","134","6821","8494","683","15998"
"MCDOWELL","6409","12350","156","17","21","9808","25896","751","29","1","2084","405","13058","14394","1309","28761"
"MECKLENBURG","326013","163352","5644","505","474","264275","385061","231276","2015","39","141872","36331","315098","378489","66676","760263"
"MITCHELL","1085","6535","43","2","4","3246","9672","33","10","0","1200","96","4825","5262","828","10915"
"MONTGOMERY","5967","5906","82","6","25","4599","11379","3088","43","0","2075","608","7290","8147","1148","16585"
"MOORE","15808","30111","530","34","71","25181","56195","7510","317","5","7708","1352","30939","36769","4027","71735"
"NASH","30219","19342","278","15","46","15823","33115","25062","312","4","7230","1322","27501","33687","4535","65723"
"NEW HANOVER","53477","55686","1461","139","108","68635","133357","20645","391","11","25102","3308","73408","85918","20180","179506"
"NORTHAMPTON","8563","1489","39","3","6","3047","5055","7236","30","0","826","47","5640","6746","761","13147"
"ONSLOW","22999","40576","1340","72","173","38594","69044","16162","346","22","18180","4946","42646","50920","10188","103754"
"ORANGE","49706","13984","602","67","32","40239","71337","10802","239","1","22251","3426","42417","50228","11985","104630"
"PAMLICO","2930","3508","45","0","5","2594","6846","1379","24","0","833","68","3976","4501","605","9082"
"PASQUOTANK","10796","6621","172","24","22","9021","14788","9026","39","1","2802","291","11268","13508","1880","26656"
"PENDER","11429","17538","347","16","42","14517","32205","5836","105","3","5740","918","18936","21049","3904","43889"
"PERQUIMANS","3277","3198","45","4","11","3327","7060","2047","21","2","732","43","4353","4961","548","9862"
"PERSON","10657","7572","112","13","10","8443","17033","6681","120","3","2970","361","11330","13364","2113","26807"
"PITT","48506","29381","693","76","92","33867","59886","37206","211","1","15311","2442","45167","57235","10213","112615"
"POLK","3713","5782","87","10","15","5886","13592","582","10","1","1308","189","6884","8009","600","15493"
"RANDOLPH","16453","48765","564","36","78","26757","75134","5567","293","5","11654","2929","40541","45189","6923","92653"
"RICHMOND","12552","6669","102","11","28","7560","15878","8387","353","0","2304","380","11657","13954","1311","26922"
"ROBESON","37369","11576","190","20","77","19839","19667","18123","23807","9","7465","1573","29498","37060","2513","69071"
"ROCKINGHAM","19452","23275","298","21","50","17219","42023","11035","99","0","7158","926","27186","31848","1281","60315"
"ROWAN","23987","40637","521","55","83","28927","67085","14579","186","3","12357","2149","40048","45611","8551","94210"
"RUTHERFORD","11414","18765","231","21","32","13980","35685","4011","60","0","4687","645","19091","21997","3355","44443"
"SAMPSON","13794","14703","154","9","32","8157","21351","10051","529","1","4917","2043","15721","18961","2167","36849"
