"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37886","32423","443","0","0","27210","70231","20118","272","0","7341","2786","42920","52732","2310","97962"
"ALEXANDER","6283","10648","72","0","0","6986","22197","977","33","0","782","228","11417","12265","307","23989"
"ALLEGHANY","2702","2546","36","0","0","2048","6980","81","11","0","260","168","3453","3791","88","7332"
"ANSON","11706","2426","21","0","0","3010","7319","7517","37","0","2290","56","6889","8174","2100","17163"
"ASHE","5439","7893","65","0","0","5171","18015","109","20","0","424","167","8736","9687","145","18568"
"AVERY","1392","6790","46","0","0","3251","11057","77","20","0","325","77","5317","6046","116","11479"
"BEAUFORT","13385","10618","97","0","0","8501","23020","8110","43","0","1428","305","14531","17243","827","32601"
"BERTIE","10064","1534","21","0","0","2339","4967","8415","18","0","558","24","6051","7529","378","13958"
"BLADEN","13251","3457","37","0","0","5814","13086","8358","408","0","707","307","10319","12097","143","22559"
"BRUNSWICK","26275","35244","339","0","0","32129","80653","8741","277","0","4316","953","42750","49201","2036","93987"
"BUNCOMBE","73990","45711","1255","0","0","67510","164438","10728","411","0","12889","2917","84395","99213","4858","188466"
"BURKE","18491","20340","254","0","0","18027","50953","3438","89","0","2632","691","26787","29983","342","57112"
"CABARRUS","40350","48397","692","0","0","40674","96522","22958","340","0","10293","3922","58478","68935","2700","130113"
"CALDWELL","14294","24429","339","0","0","14926","49540","2778","72","0","1598","679","25546","28079","363","53988"
"CAMDEN","2392","2304","43","0","0","2744","6119","1074","14","0","276","29","3600","3815","68","7483"
"CARTERET","12212","21615","235","0","0","16937","46195","2663","102","0","2039","427","23428","26400","1171","50999"
"CASWELL","7961","3657","32","0","0","3733","9540","5244","23","0","576","117","6935","8183","265","15383"
"CATAWBA","26032","43924","394","0","0","31231","85765","9187","133","0","6496","2298","46787","53667","1127","101581"
"CHATHAM","20285","12907","207","0","0","17188","39742","6313","108","0","4424","1265","22144","25951","2492","50587"
"CHEROKEE","5932","9538","113","0","0","6884","21663","242","138","0","424","161","10567","11835","65","22467"
"CHOWAN","4909","2587","23","0","0","2594","6675","3142","11","0","285","37","4509","5525","79","10113"
"CLAY","1999","3438","38","0","0","2902","8087","43","15","0","232","47","3973","4305","99","8377"
"CLEVELAND","26156","20556","215","0","0","16240","47059","13677","96","0","2335","530","28494","33726","947","63167"
"COLUMBUS","21214","6807","56","0","0","8492","23068","11518","1017","0","966","226","16531","19805","233","36569"
"CRAVEN","23079","23290","322","0","0","19690","47614","14845","157","0","3765","1278","29899","35464","1018","66381"
"CUMBERLAND","96815","48143","995","0","0","62052","93642","85579","2273","0","26511","10603","88776","108923","10306","208005"
"CURRITUCK","3961","6703","141","0","0","7688","16807","1006","46","0","634","132","8841","9411","241","18493"
"DARE","8811","8766","192","0","0","10853","27133","563","34","0","892","212","13584","14780","258","28622"
"DAVIDSON","26996","49302","429","0","0","28261","90495","9821","268","0","4404","1476","48553","55340","1095","104988"
"DAVIE","5444","14849","97","0","0","8477","25638","1927","36","0","1266","415","13426","15194","247","28867"
"DUPLIN","14045","8112","103","0","0","7299","18622","8927","47","0","1963","1318","13010","15757","792","29559"
"DURHAM","121155","28078","1023","0","0","66990","107710","81027","579","0","27930","7242","92654","116502","8090","217246"
"EDGECOMBE","26997","6204","74","0","0","4797","13875","23121","63","0","1013","325","16611","21101","360","38072"
"FORSYTH","103729","75803","1170","0","0","70236","161874","68728","515","0","19821","7838","109297","134498","7143","250938"
"FRANKLIN","18134","13022","183","0","0","11415","28759","11410","132","0","2453","832","19583","22048","1123","42754"
"GASTON","44162","53338","620","0","0","40878","107046","22829","349","0","8774","2921","61956","73884","3158","138998"
"GATES","4584","1690","23","0","0","2072","5145","2873","13","0","338","30","3768","4306","295","8369"
"GRAHAM","1923","2757","17","0","0","1565","5814","4","305","0","139","41","3002","3195","65","6262"
"GRANVILLE","18790","9266","139","0","0","9670","23474","12341","85","0","1965","638","16673","19667","1525","37865"
"GREENE","6559","2044","23","0","0","2611","6435","4265","10","0","527","326","5173","5982","82","11237"
"GUILFORD","165554","94682","1649","0","0","97761","204647","124785","1033","0","29181","8109","157924","196962","4760","359646"
"HALIFAX","25178","4562","86","0","0","7772","14856","20276","1118","0","1348","214","16508","20633","457","37598"
"HARNETT","26243","25094","467","0","0","20040","48747","16275","484","0","6338","2799","32005","38342","1497","71844"
"HAYWOOD","16661","13036","208","0","0","13239","41371","452","102","0","1219","311","19910","22934","300","43144"
