"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38222","36034","671","0","0","35390","73211","22377","271","8","14450","4876","46196","56409","7712","110317"
"ALEXANDER","4737","11762","126","0","0","8004","21746","948","33","2","1900","386","11224","12038","1367","24629"
"ALLEGHANY","2016","3033","34","0","0","2490","6790","71","8","0","704","189","3400","3640","533","7573"
"ANSON","9100","2875","41","0","0","3626","6561","6308","26","0","2747","89","5915","7210","2517","15642"
"ASHE","4253","8826","101","0","0","6280","18013","115","24","1","1307","261","8817","9757","886","19460"
"AVERY","1343","7016","54","0","0","3723","11068","49","20","0","999","83","5427","5982","727","12136"
"BEAUFORT","10801","11858","124","0","0","9466","22609","7006","36","1","2597","474","13806","16423","2020","32249"
"BERTIE","8155","1647","37","0","0","2853","4580","7347","20","1","744","42","5386","6684","622","12692"
"BLADEN","9790","5009","76","0","0","6859","12363","7462","383","2","1524","457","9590","11384","760","21734"
"BRUNSWICK","26899","47066","631","0","0","43158","97631","8644","367","5","11107","1537","50455","58215","9084","117754"
"BUNCOMBE","75003","45677","1663","0","0","79571","167952","10312","354","35","23261","4342","86508","101343","14063","201914"
"BURKE","14534","22761","345","0","0","19974","48674","3120","95","0","5725","1108","25670","28488","3456","57614"
"CABARRUS","43647","51150","1174","0","0","52925","96768","28898","379","8","22843","5905","62952","73814","12130","148896"
"CALDWELL","10573","26137","366","0","0","16540","46548","2639","74","0","4355","977","24157","26460","2999","53616"
"CAMDEN","1495","2840","64","0","0","3315","6291","895","8","1","519","38","3534","3809","371","7714"
"CARTERET","9809","23966","303","0","0","18156","45699","2163","87","9","4276","563","22898","25903","3433","52234"
"CASWELL","6551","3975","50","0","0","4610","9334","4696","21","1","1134","191","6681","7661","844","15186"
"CATAWBA","21706","46886","600","0","0","37852","84851","8692","138","3","13360","3793","47155","53041","6848","107044"
"CHATHAM","21074","13962","304","0","0","22542","43434","5971","124","1","8352","1890","24365","28321","5196","57882"
"CHEROKEE","3886","10945","127","0","0","7222","20657","232","126","0","1165","189","10441","11364","375","22180"
"CHOWAN","3849","2817","35","0","0","3037","6317","2760","10","2","649","70","4226","5213","299","9738"
"CLAY","1553","4347","59","0","0","3232","8649","42","17","0","483","71","4227","4602","362","9191"
"CLEVELAND","21463","24998","374","0","0","19328","46752","13230","93","2","6086","783","28374","33278","4511","66163"
"COLUMBUS","15472","9798","104","0","0","10321","21771","10236","930","0","2758","358","15388","18284","2023","35695"
"CRAVEN","20208","25887","508","0","0","22867","48651","13688","161","7","6963","1646","29862","35903","3705","69470"
"CUMBERLAND","87239","47366","1602","0","0","65534","82570","80337","2211","54","36569","11426","80000","101158","20583","201741"
"CURRITUCK","3373","8922","203","0","0","8840","18642","1075","44","2","1575","171","9890","10401","1047","21338"
"DARE","7602","10311","214","0","0","12117","27270","509","37","1","2427","263","13538","14979","1727","30244"
"DAVIDSON","22443","54301","605","0","0","34532","90155","10115","253","5","11353","2343","48964","55503","7414","111881"
"DAVIE","4977","16091","163","0","0","10045","26580","1894","39","1","2762","645","14076","15543","1657","31276"
"DUPLIN","12042","9336","115","0","0","9188","18268","8273","59","1","4080","1802","13073","15366","2242","30681"
"DURHAM","125010","24447","1263","0","0","79077","110321","74728","561","23","44164","9777","91604","115977","22216","229797"
"EDGECOMBE","21564","6411","95","0","0","5777","12040","19445","62","1","2299","467","13911","18423","1513","33847"
"FORSYTH","103090","72985","1620","0","0","86437","159244","68217","526","24","36121","11601","109234","133878","21020","264132"
"FRANKLIN","16831","15096","332","0","0","15377","30645","11323","144","3","5521","1342","20361","23228","4047","47636"
"GASTON","41496","59192","1088","0","0","48761","106009","25536","341","3","18648","4537","63984","75424","11129","150537"
"GATES","3677","1978","29","0","0","2404","4977","2499","15","0","597","49","3518","4052","518","8088"
"GRAHAM","1312","2900","26","0","0","1731","5433","6","264","1","265","22","2802","2985","182","5969"
"GRANVILLE","16752","10649","179","0","0","11916","23530","11687","82","3","4194","985","16544","19322","3630","39496"
"GREENE","5096","2351","21","0","0","3114","5829","3731","13","0","1009","408","4572","5527","483","10582"
"GUILFORD","159669","89905","2152","0","0","116074","192838","122934","976","11","51041","11690","154772","193386","19642","367800"
"HALIFAX","21676","4955","104","0","0","9436","13903","18667","1076","0","2525","249","15388","19028","1755","36171"
"HARNETT","24293","28915","710","0","0","25592","49806","16462","469","15","12758","4102","33215","39421","6874","79510"
"HAYWOOD","13513","15617","337","0","0","15821","41878","462","116","1","2831","479","20368","23347","1573","45288"
"HENDERSON","17580","31798","580","0","0","36248","75466","2358","148","3","8231","2214","37252","44255","4699","86206"
"HERTFORD","9552","1537","35","0","0","3120","4588","8710","95","3","848","94","5980","7730","534","14244"
"HOKE","14022","7131","290","0","0","10740","12808","12231","2000","13","5131","2177","14063","17069","1051","32183"
"HYDE","1397","590","17","0","0","1005","2243","569","1","0","196","40","1348","1514","147","3009"
"IREDELL","28134","54322","826","0","0","47084","102190","13981","216","2","13977","3743","57707","64213","8446","130366"
"JACKSON","9094","8187","212","0","0","11295","23775","622","1466","3","2922","623","12642","14151","1995","28788"
"JOHNSTON","39952","55105","1125","0","0","48599","99582","23368","416","13","21402","6807","63786","73461","7534","144781"
"JONES","2724","2085","36","0","0","1981","4234","2069","13","0","510","72","2959","3483","384","6826"
"LEE","13173","11509","232","0","0","12899","24692","7176","151","7","5787","2867","16038","19189","2586","37813"
"LENOIR","16937","9884","133","0","0","8854","18261","14226","58","0","3263","643","14751","18608","2449","35808"
"LINCOLN","12192","30008","410","0","0","21136","54228","3346","90","0","6082","1730","28605","31159","3982","63746"
"MACON","5563","11854","165","0","0","9416","24840","164","58","2","1934","405","12444","14155","399","26998"
"MADISON","5491","4625","119","0","0","6391","15132","143","28","0","1323","164","7501","7964","1161","16626"
"MARTIN","8416","3492","40","0","0","4020","8552","6538","27","0","851","144","6872","8554","542","15968"
"MCDOWELL","6315","12487","161","0","0","10190","26591","783","36","1","1742","462","13319","14764","1070","29153"
"MECKLENBURG","331232","161931","5861","0","0","275405","402010","240379","2102","39","129899","39188","328260","392691","53478","774429"
"MITCHELL","1113","6515","44","0","0","3324","9918","35","10","0","1033","106","4909","5387","700","10996"
