"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","41610","32182","248","0","0","22828","71453","19519","236","0","5660","1605","42479","52656","1733","96868"
"ALEXANDER","7568","10783","42","0","0","5989","22784","1085","29","0","484","180","11633","12605","144","24382"
"ALLEGHANY","3258","2433","19","0","0","1684","7137","79","12","0","166","116","3469","3878","47","7394"
"ANSON","12619","2436","11","0","0","2210","8019","7865","37","0","1355","34","7165","8712","1399","17276"
"ASHE","6496","8039","38","0","0","4483","18672","102","16","0","266","117","8975","10027","54","19056"
"AVERY","1626","7299","25","0","0","3032","11611","98","26","0","247","68","5604","6295","83","11982"
"BEAUFORT","15745","10319","58","0","0","6958","23552","8719","36","0","773","206","14801","17881","398","33080"
"BERTIE","11413","1485","10","0","0","1856","5355","8843","19","0","547","26","6323","8097","344","14764"
"BLADEN","15360","3020","21","0","0","4631","13457","8639","295","0","641","204","10446","12452","134","23032"
"BRUNSWICK","27788","30544","188","0","0","24536","71957","8662","240","0","2197","653","38433","43891","732","83056"
"BUNCOMBE","78023","49053","717","0","0","59088","165594","11255","382","0","9650","1840","84380","99580","2921","186881"
"BURKE","21971","20563","158","0","0","16028","53048","3576","77","0","2019","428","27409","31079","232","58720"
"CABARRUS","40427","46345","407","0","0","31780","93212","19019","300","0","6428","2450","53941","63725","1293","118959"
"CALDWELL","17233","24299","194","0","0","12687","50117","2927","56","0","1313","464","25534","28605","274","54413"
"CAMDEN","3047","2071","19","0","0","2375","6121","1166","13","0","212","26","3547","3881","84","7512"
"CARTERET","14916","20958","166","0","0","14712","46359","2739","96","0","1558","297","23428","26519","805","50752"
"CASWELL","9237","3437","19","0","0","3251","9850","5701","19","0","374","67","7172","8625","147","15944"
"CATAWBA","30861","45127","220","0","0","28081","89778","9496","127","0","4888","1539","47999","55667","623","104289"
"CHATHAM","20764","12180","117","0","0","13345","37282","6397","90","0","2637","771","20652","24480","1274","46406"
"CHEROKEE","7182","9105","57","0","0","5809","21475","232","119","0","327","111","10338","11750","65","22153"
"CHOWAN","5762","2564","12","0","0","2465","7136","3418","11","0","238","38","4825","5909","69","10803"
"CLAY","2709","3502","21","0","0","2849","8877","36","16","0","152","35","4279","4798","4","9081"
"CLEVELAND","29838","19554","109","0","0","13890","47888","13898","95","0","1510","436","28548","34568","275","63391"
"COLUMBUS","24474","6297","42","0","0","7102","24146","12028","996","0","745","163","17063","20727","125","37915"
"CRAVEN","28404","24353","201","0","0","18804","51692","16592","134","0","3344","1115","32045","38855","862","71762"
"CUMBERLAND","109247","51239","598","0","0","53196","102079","88211","2183","0","21807","9480","94387","115792","4101","214280"
"CURRITUCK","5059","5899","65","0","0","6726","16179","1007","55","0","508","116","8415","9193","141","17749"
"DARE","10250","8411","110","0","0","9471","26882","566","44","0","750","162","13432","14690","120","28242"
"DAVIDSON","31455","48530","288","0","0","24954","92489","9860","251","0","2627","991","48895","55987","345","105227"
"DAVIE","6307","15017","50","0","0","6947","25641","1936","34","0","710","272","13164","15092","65","28321"
"DUPLIN","15876","7598","59","0","0","6460","19156","9487","44","0","1306","775","13116","16226","651","29993"
"DURHAM","124844","30160","598","0","0","55851","107410","82391","552","0","21100","4930","90808","115667","4978","211453"
"EDGECOMBE","29710","6160","37","0","0","3834","14816","24135","51","0","739","189","17255","22195","291","39741"
"FORSYTH","109905","78746","721","0","0","57487","164719","68690","469","0","12981","4895","108784","135063","3012","246859"
"FRANKLIN","19307","12106","115","0","0","8576","27335","11164","115","0","1490","523","18462","21103","539","40104"
"GASTON","49165","52055","382","0","0","34093","108060","21764","316","0","5555","1941","60369","73410","1916","135695"
