"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39973","31269","283","0","0","22652","69012","19077","239","0","5849","1653","41301","50996","1880","94177"
"ALEXANDER","7304","10587","49","0","0","6121","22480","1047","30","0","504","194","11510","12405","146","24061"
"ALLEGHANY","3101","2318","20","0","0","1670","6850","81","11","0","167","117","3344","3719","46","7109"
"ANSON","12529","2404","12","0","0","2274","7835","7730","38","0","1616","42","7081","8491","1647","17219"
"ASHE","6165","7800","42","0","0","4442","18078","93","16","0","262","120","8702","9694","53","18449"
"AVERY","1603","7279","29","0","0","3078","11597","99","28","0","265","65","5589","6313","87","11989"
"BEAUFORT","15151","10131","78","0","0","6950","22978","8482","37","0","813","223","14466","17442","402","32310"
"BERTIE","11040","1418","13","0","0","2005","5141","8728","18","0","589","28","6219","7871","386","14476"
"BLADEN","14886","2972","25","0","0","4594","13104","8450","290","0","633","215","10212","12141","124","22477"
"BRUNSWICK","27105","30358","239","0","0","25177","71596","8655","244","0","2384","674","38287","43766","826","82879"
"BUNCOMBE","75337","47326","831","0","0","58718","161329","10966","374","0","9543","1909","82355","97003","2854","182212"
"BURKE","21146","20074","191","0","0","16157","51940","3506","77","0","2045","449","26847","30493","228","57568"
"CABARRUS","39772","45940","471","0","0","32550","92289","19173","311","0","6960","2612","53763","63407","1563","118733"
"CALDWELL","16417","23630","244","0","0","12633","48728","2851","51","0","1294","492","24925","27736","263","52924"
"CAMDEN","2900","2002","26","0","0","2340","5934","1114","13","0","207","27","3444","3746","78","7268"
"CARTERET","14210","20642","187","0","0","14920","45518","2706","95","0","1640","312","23098","26057","804","49959"
"CASWELL","8880","3390","20","0","0","3193","9556","5527","21","0","379","68","6978","8360","145","15483"
"CATAWBA","29646","43835","261","0","0","27896","87114","9406","127","0","4991","1627","46713","54307","618","101638"
"CHATHAM","20306","11917","151","0","0","13563","36808","6265","91","0","2773","797","20456","24142","1339","45937"
"CHEROKEE","6771","8826","67","0","0","5794","20790","220","120","0","328","109","10041","11351","66","21458"
"CHOWAN","5529","2512","14","0","0","2450","6909","3345","10","0","241","37","4692","5735","78","10505"
"CLAY","2514","3334","28","0","0","2813","8485","38","17","0","149","37","4110","4560","19","8689"
"CLEVELAND","28738","19012","134","0","0","13734","46388","13596","85","0","1549","435","27703","33569","346","61618"
"COLUMBUS","23848","6228","46","0","0","7148","23740","11786","995","0","749","168","16769","20369","132","37270"
"CRAVEN","27162","23308","232","0","0","18677","49795","16064","135","0","3385","1097","30963","37470","946","69379"
