"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37966","35837","654","32","77","34299","69923","21098","257","8","17579","4486","44249","54092","10524","108865"
"ALEXANDER","4814","11683","115","4","25","7846","21034","920","34","2","2497","353","10911","11731","1845","24487"
"ALLEGHANY","2053","2961","31","4","5","2419","6555","70","8","0","840","179","3285","3536","652","7473"
"ANSON","9147","2839","35","8","26","3472","6227","6161","23","0","3116","76","5753","6941","2833","15527"
"ASHE","4270","8715","99","5","21","6057","17333","108","22","0","1704","241","8519","9435","1213","19167"
"AVERY","1350","6949","56","7","9","3613","10649","46","20","0","1269","77","5252","5795","937","11984"
"BEAUFORT","10902","11720","116","16","22","9253","21859","6950","34","1","3185","450","13487","15996","2546","32029"
"BERTIE","8188","1600","37","3","3","2770","4441","7238","19","1","902","38","5269","6583","749","12601"
"BLADEN","9856","4892","72","7","10","6664","12029","7357","373","2","1740","432","9405","11126","970","21501"
"BRUNSWICK","26452","45603","603","32","60","41537","90823","8304","341","3","14816","1394","47423","54639","12225","114287"
"BUNCOMBE","74616","45582","1609","269","125","77745","162185","10061","346","34","27320","4091","83960","98501","17485","199946"
"BURKE","14624","22437","333","33","56","19458","46969","3039","88","0","6845","1010","24835","27655","4451","56941"
"CABARRUS","43226","50903","1123","87","137","51345","91752","26493","355","8","28213","5480","59505","70016","17300","146821"
"CALDWELL","10698","26008","359","40","41","16096","45204","2570","67","0","5401","909","23588","25777","3877","53242"
"CAMDEN","1494","2747","59","2","4","3205","5924","870","9","1","707","35","3379","3634","498","7511"
"CARTERET","9840","23660","286","12","40","17736","43475","2123","85","8","5883","521","21995","24796","4783","51574"
"CASWELL","6595","3916","48","5","11","4529","9000","4624","20","1","1459","171","6522","7462","1120","15104"
"CATAWBA","21773","46662","581","44","79","36826","81394","8466","127","2","15976","3543","45498","51240","9227","105965"
"CHATHAM","20851","13801","290","19","28","21868","40730","5786","118","1","10222","1767","23020","26894","6943","56857"
"CHEROKEE","3883","10574","121","11","14","6981","19986","219","123","0","1256","176","10112","11036","436","21584"
"CHOWAN","3855","2768","33","3","4","2936","6137","2724","11","2","725","68","4116","5111","372","9599"
"CLAY","1548","4198","54","3","6","3154","8320","41","15","0","587","65","4078","4439","446","8963"
"CLEVELAND","21581","24712","353","24","62","18853","45115","12871","91","3","7505","707","27525","32324","5736","65585"
"COLUMBUS","15671","9587","96","7","23","10063","21322","10125","912","0","3088","323","15149","17980","2318","35447"
"CRAVEN","20160","25330","486","43","52","21996","46309","13391","159","7","8201","1528","28660","34579","4828","68067"
"CUMBERLAND","86761","47070","1550","126","230","63297","79593","77664","2105","53","39619","10800","77386","97935","23713","199034"
"CURRITUCK","3302","8567","188","15","24","8456","17596","1009","43","2","1902","151","9387","9873","1292","20552"
"DARE","7584","10129","202","24","17","11714","26333","497","34","1","2805","245","13104","14535","2031","29670"
