"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","36952","33900","562","20","45","32661","70261","21234","256","0","12389","4122","44170","54245","5725","104140"
"ALEXANDER","5141","11017","97","1","17","7589","21522","923","35","0","1382","338","11098","11958","806","23862"
"ALLEGHANY","2144","2750","31","4","2","2305","6654","74","8","0","500","179","3326","3600","310","7236"
"ANSON","10011","2590","30","8","23","3482","6676","6804","28","0","2636","84","6234","7547","2363","16144"
"ASHE","4502","8266","77","3","9","5782","17592","104","21","0","922","216","8556","9554","529","18639"
"AVERY","1363","6809","54","4","4","3466","10947","78","18","0","657","88","5361","5979","360","11700"
"BEAUFORT","11822","11347","102","12","15","9643","22893","7681","42","0","2325","477","14331","16914","1696","32941"
"BERTIE","8581","1475","29","2","2","2762","4553","7652","19","0","627","38","5495","6903","453","12851"
"BLADEN","10740","4526","58","3","7","6848","12611","7945","393","0","1233","440","9961","11737","484","22182"
"BRUNSWICK","26352","42194","494","18","36","39370","90357","8619","326","0","9162","1373","47433","54599","6432","108464"
"BUNCOMBE","74220","44467","1500","160","80","75384","166036","10547","376","0","18852","3903","85612","101027","9172","195811"
"BURKE","15263","20870","297","28","35","18950","47738","3179","80","0","4446","959","25227","28189","2027","55443"
"CABARRUS","42253","49748","953","55","98","48890","95098","26665","351","0","19883","5347","60895","71868","9234","141997"
"CALDWELL","11260","24250","354","35","23","15568","45721","2660","59","0","3050","897","23773","26206","1511","51490"
"CAMDEN","1777","2667","56","1","2","3309","6361","966","11","0","474","34","3672","3889","251","7812"
"CARTERET","9791","22155","232","6","18","17218","43522","2191","81","0","3626","496","21897","24819","2704","49420"
"CASWELL","6842","3529","39","4","6","4441","9107","4812","18","0","924","159","6607","7671","583","14861"
"CATAWBA","22584","44746","477","22","54","35944","83509","8957","119","0","11242","3425","46549","52624","4654","103827"
"CHATHAM","20587","13318","266","13","22","20966","41317","6035","116","0","7704","1740","23168","27293","4711","55172"
"CHEROKEE","4203","10211","122","9","7","7101","20563","220","123","0","747","178","10248","11312","93","21653"
