"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39742","33368","452","0","0","28289","72857","20915","277","0","7802","2844","44511","54823","2517","101851"
"ALEXANDER","6538","10842","71","0","0","7127","22746","1005","33","0","794","235","11694","12576","308","24578"
"ALLEGHANY","2817","2572","36","0","0","2082","7154","84","12","0","257","165","3512","3915","80","7507"
"ANSON","12000","2481","21","0","0","3036","7508","7646","39","0","2345","59","7049","8336","2153","17538"
"ASHE","5664","8076","66","0","0","5273","18507","105","22","0","445","178","8964","9965","150","19079"
"AVERY","1503","7078","48","0","0","3436","11614","95","24","0","332","84","5567","6387","111","12065"
"BEAUFORT","13904","10825","100","0","0","8651","23575","8406","43","0","1456","314","14896","17728","856","33480"
"BERTIE","10370","1550","20","0","0","2383","5073","8644","19","0","587","27","6211","7716","396","14323"
"BLADEN","13723","3537","33","0","0","5928","13473","8610","422","0","716","311","10604","12469","148","23221"
"BRUNSWICK","27212","35889","345","0","0","32784","82508","8996","287","0","4439","1002","43772","50367","2091","96230"
"BUNCOMBE","78374","47968","1298","0","0","71347","173342","11449","447","0","13749","3047","89130","104730","5127","198987"
"BURKE","19234","20749","257","0","0","18402","52375","3508","89","0","2670","677","27462","30817","363","58642"
"CABARRUS","41778","49705","692","0","0","41560","99492","23475","348","0","10420","3944","60125","70843","2767","133735"
"CALDWELL","15111","24911","338","0","0","15174","50895","2927","66","0","1646","683","26282","28878","374","55534"
"CAMDEN","2497","2368","43","0","0","2813","6316","1107","15","0","283","31","3722","3929","70","7721"
"CARTERET","12903","22323","235","0","0","17669","48064","2770","112","0","2184","462","24366","27530","1234","53130"
"CASWELL","8244","3731","32","0","0","3835","9821","5416","24","0","581","113","7142","8425","275","15842"
"CATAWBA","27513","45163","399","0","0","32156","88798","9605","139","0","6689","2322","48407","55650","1174","105231"
"CHATHAM","20825","13233","215","0","0","17427","40615","6460","110","0","4515","1268","22599","26527","2574","51700"
"CHEROKEE","6540","10020","113","0","0","7282","23100","259","149","0","447","165","11210","12675","70","23955"
"CHOWAN","5119","2650","23","0","0","2668","6893","3271","12","0","284","38","4683","5699","78","10460"
"CLAY","2221","3662","40","0","0","3169","8779","49","18","0","246","52","4290","4704","98","9092"
"CLEVELAND","26908","20809","218","0","0","16557","47894","14072","97","0","2429","559","29023","34488","981","64492"
"COLUMBUS","21581","6807","53","0","0","8468","23311","11612","1026","0","960","214","16660","20007","242","36909"
"CRAVEN","25518","25098","362","0","0","21591","51728","16392","174","0","4275","1485","32538","38906","1125","72569"
"CUMBERLAND","100099","49434","1032","0","0","63563","96250","88055","2335","0","27488","10896","91284","112041","10803","214128"
"CURRITUCK","4173","6799","130","0","0","7876","17234","1031","51","0","662","144","9039","9689","250","18978"
"DARE","9302","9005","202","0","0","11255","28202","581","36","0","945","223","14126","15373","265","29764"
"DAVIDSON","27879","49811","426","0","0","28554","91821","10050","273","0","4526","1469","49300","56214","1156","106670"
"DAVIE","5710","15195","96","0","0","8642","26341","1992","37","0","1273","419","13794","15608","241","29643"
"DUPLIN","14581","8299","94","0","0","7501","19115","9294","50","0","2016","1314","13393","16230","852","30475"
"DURHAM","130188","30045","1097","0","0","72115","115401","86757","639","0","30648","7757","99607","124966","8872","233445"
"EDGECOMBE","27567","6260","71","0","0","4809","14102","23519","62","0","1024","319","16906","21425","376","38707"
"FORSYTH","106510","76958","1168","0","0","71032","164547","70598","525","0","19998","7689","111253","137137","7278","255668"
"FRANKLIN","18719","13281","197","0","0","11626","29505","11717","133","0","2468","837","20092","22589","1142","43823"
"GASTON","46452","54859","614","0","0","42130","110932","23695","369","0","9059","2978","64078","76670","3307","144055"
"GATES","4753","1763","24","0","0","2168","5383","2956","14","0","355","31","3887","4506","315","8708"
"GRAHAM","2015","2813","18","0","0","1598","5981","4","314","0","145","45","3093","3284","67","6444"
"GRANVILLE","19153","9335","141","0","0","9656","23705","12543","84","0","1953","635","16863","19869","1553","38285"
"GREENE","6792","2094","24","0","0","2640","6599","4404","11","0","536","316","5303","6162","85","11550"
"GUILFORD","170237","96315","1683","0","0","99615","208729","128112","1038","0","29971","8183","161586","201229","5035","367850"
"HALIFAX","26239","4772","85","0","0","8027","15487","21080","1144","0","1412","220","17186","21462","475","39123"
"HARNETT","27406","25862","499","0","0","20541","50424","16790","504","0","6590","2850","33081","39645","1582","74308"
"HAYWOOD","17399","13445","218","0","0","13568","42802","471","110","0","1247","326","20522","23793","315","44630"
