"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","35896","32331","525","13","24","29731","68442","20352","250","0","9476","3513","42503","52347","3670","98520"
"ALEXANDER","5412","10570","86","0","8","7140","21248","903","36","0","1029","285","10910","11797","509","23216"
"ALLEGHANY","2252","2578","31","1","0","2055","6487","69","6","0","355","156","3227","3505","185","6917"
"ANSON","10093","2336","27","3","23","3147","6509","6681","28","0","2411","76","6073","7391","2165","15629"
"ASHE","4609","7791","72","1","3","5372","17097","99","20","0","632","188","8278","9285","285","17848"
"AVERY","1323","6531","48","2","1","3275","10599","77","18","0","486","89","5172","5790","218","11180"
"BEAUFORT","11947","10659","92","4","7","8914","22195","7585","44","0","1799","400","13863","16523","1237","31623"
"BERTIE","8680","1402","26","1","1","2462","4537","7495","17","0","523","33","5362","6853","357","12572"
"BLADEN","11071","4073","44","1","4","6301","12410","7805","381","0","898","374","9709","11520","265","21494"
"BRUNSWICK","25446","38861","437","13","20","36304","85605","8341","296","0","6839","1175","44892","51995","4194","101081"
"BUNCOMBE","72084","43847","1497","130","39","71925","162631","10330","367","0","16194","3525","83411","98885","7226","189522"
"BURKE","15569","19613","270","11","19","17512","46592","3159","79","0","3164","838","24461","27648","885","52994"
"CABARRUS","39830","47484","869","34","53","44261","92403","24688","336","0","15104","4805","57912","68725","5894","132531"
"CALDWELL","11628","23286","349","19","16","14629","45035","2622","62","0","2208","772","23366","25804","757","49927"
"CAMDEN","1876","2434","56","1","3","3034","6096","953","9","0","346","33","3514","3747","143","7404"
"CARTERET","10704","22021","224","4","6","17340","45013","2403","98","0","2785","485","22617","25790","1892","50299"
"CASWELL","6905","3219","33","1","3","4201","8895","4759","19","0","689","140","6460","7534","368","14362"
"CATAWBA","22430","42794","439","11","30","33203","81478","8745","116","0","8568","2938","44987","51281","2639","98907"
"CHATHAM","19943","12730","256","18","15","19303","40156","5954","110","0","6045","1547","22386","26374","3505","52265"
"CHEROKEE","4331","9499","126","6","6","6773","19886","207","120","0","528","158","9805","10873","63","20741"
