"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","37016","33981","570","21","47","32774","70192","21253","256","0","12708","4142","44162","54224","6023","104409"
"ALEXANDER","5125","11062","97","2","18","7597","21502","922","35","0","1442","341","11090","11954","857","23901"
"ALLEGHANY","2136","2767","30","4","2","2311","6658","74","8","0","510","182","3323","3604","323","7250"
"ANSON","10021","2605","30","8","23","3489","6681","6807","28","0","2660","85","6241","7546","2389","16176"
"ASHE","4500","8301","78","3","9","5809","17600","106","21","0","973","217","8564","9562","574","18700"
"AVERY","1372","6871","54","4","4","3511","11011","78","18","0","709","90","5400","6006","410","11816"
"BEAUFORT","11792","11410","102","15","15","9666","22893","7679","42","0","2386","479","14323","16914","1763","33000"
"BERTIE","8582","1484","30","2","1","2774","4554","7652","19","0","648","38","5495","6901","477","12873"
"BLADEN","10731","4565","58","3","7","6859","12612","7956","396","0","1259","440","9967","11746","510","22223"
"BRUNSWICK","26425","42449","500","21","37","39486","90524","8628","328","0","9438","1381","47523","54663","6732","108918"
"BUNCOMBE","75184","45217","1513","184","90","77125","167764","10676","385","0","20488","3984","86663","102101","10549","199313"
"BURKE","15238","20987","298","27","36","19012","47740","3184","80","0","4594","960","25231","28178","2189","55598"
"CABARRUS","42336","49859","964","55","100","49043","94907","26680","349","0","20421","5365","60815","71775","9767","142357"
"CALDWELL","11258","24362","355","35","25","15619","45753","2658","59","0","3184","900","23792","26206","1656","51654"
"CAMDEN","1768","2675","57","1","2","3311","6356","961","11","0","486","34","3669","3882","263","7814"
"CARTERET","9808","22234","236","6","20","17253","43529","2194","82","0","3752","498","21902","24827","2828","49557"
"CASWELL","6856","3547","40","4","6","4458","9120","4821","18","0","952","161","6620","7674","617","14911"
"CATAWBA","22593","44863","483","23","53","36075","83469","8966","119","0","11536","3436","46539","52624","4927","104090"
"CHATHAM","20656","13421","270","12","23","21063","41348","6044","115","0","7938","1739","23220","27309","4916","55445"
"CHEROKEE","4204","10222","123","10","7","7086","20530","221","124","0","777","180","10231","11302","119","21652"
"CHOWAN","4145","2718","32","3","2","3047","6421","3000","13","0","513","64","4343","5408","196","9947"
"CLAY","1618","3930","56","3","4","3164","8291","45","15","0","424","57","4035","4449","291","8775"
"CLEVELAND","22670","22585","298","12","47","18420","45949","13471","90","0","4522","675","28119","33085","2828","64032"
"COLUMBUS","16808","8505","88","5","16","10033","21965","10736","941","0","1813","316","15683","18772","1000","35455"
"CRAVEN","21255","25231","435","32","33","22999","48780","14621","161","0","6423","1641","30401","36594","2990","69985"
"CUMBERLAND","93252","48910","1406","64","143","69974","89394","86665","2312","0","35378","12459","87205","109242","17302","213749"
"CURRITUCK","3548","8317","178","12","8","8797","18480","1083","44","0","1253","160","9812","10358","690","20860"
"DARE","7621","9493","191","15","11","11365","26346","516","35","0","1799","245","13130","14513","1053","28696"
"DAVIDSON","23448","51535","495","32","53","32901","88304","10197","251","0","9712","2165","48236","54864","5364","108464"
"DAVIE","5020","15514","139","7","21","9502","25609","1878","36","0","2680","561","13638","15153","1412","30203"
"DUPLIN","12316","8475","101","3","21","8622","17873","8406","51","0","3208","1630","12743","15218","1577","29538"
"DURHAM","125929","25855","1172","121","67","78288","109536","78405","592","0","42899","9527","93725","118783","18924","231432"
"EDGECOMBE","22926","6044","85","6","14","5511","12078","20572","72","0","1864","439","14529","19066","991","34586"
"FORSYTH","102723","73696","1432","96","131","82372","159326","68696","509","0","31919","10644","109517","134720","16213","260450"
"FRANKLIN","16732","14011","268","20","28","13818","28544","10934","130","0","5269","1126","19272","22058","3547","44877"
"GASTON","41319","55412","887","46","114","45584","103737","24242","322","0","15061","3969","61900","73631","7831","143362"
"GATES","3827","1833","32","0","4","2343","4971","2586","17","0","465","42","3578","4073","388","8039"
"GRAHAM","1439","2762","24","0","4","1641","5432","4","266","0","168","20","2776","2995","99","5870"
"GRANVILLE","17224","9657","155","9","17","11012","22587","11837","78","0","3572","808","16086","18998","2990","38074"
"GREENE","5551","2294","23","5","4","3168","6115","4008","10","0","912","427","4881","5833","331","11045"
"GUILFORD","161760","91085","2100","150","162","113652","196003","125238","985","0","46683","10910","156937","196532","15440","368909"
"HALIFAX","22815","4615","97","8","6","9042","14182","19356","1061","0","1984","252","15800","19672","1111","36583"
"HARNETT","24746","27512","578","26","56","24162","48853","16573","455","0","11199","3770","32810","39165","5105","77080"
"HAYWOOD","14245","14631","287","13","28","15096","41527","463","108","0","2202","409","20109","23105","1086","44300"
"HENDERSON","17341","31184","509","36","38","35142","74271","2387","144","0","7448","2045","36796","43693","3761","84250"
"HERTFORD","10109","1439","35","3","9","3013","4633","9159","95","0","721","99","6161","8080","367","14608"
"HOKE","13942","6763","244","11","31","10258","13107","12346","1998","0","3798","2062","13784","16898","567","31249"
"HYDE","1541","545","17","1","0","977","2275","638","1","0","167","35","1398","1562","121","3081"
"IREDELL","28303","51632","663","42","57","43465","98164","13720","217","0","12061","3321","55785","62289","6088","124162"
"JACKSON","9340","7719","185","10","7","10692","23427","625","1368","0","2533","568","12284","14145","1524","27953"
"JOHNSTON","38606","51985","893","39","120","43946","96577","21730","380","0","16902","5866","60685","70019","4885","135589"
"JONES","3084","2004","32","1","1","2060","4430","2286","14","0","452","73","3215","3668","299","7182"
"LEE","13426","10829","221","5","26","12397","24178","7316","140","0","5270","2662","15769","19048","2087","36904"
"LENOIR","18313","9751","116","3","11","8994","19139","15480","63","0","2506","636","15779","19778","1631","37188"
"LINCOLN","12175","27166","308","18","37","19283","50244","3122","81","0","5540","1502","26620","29098","3269","58987"
"MACON","5803","11138","146","17","14","8994","24521","185","53","0","1353","359","11997","13780","335","26112"
"MADISON","5831","4435","109","12","8","6146","15167","169","27","0","1178","162","7571","8053","917","16541"
"MARTIN","8788","3330","38","4","8","3873","8613","6779","29","0","620","130","7028","8722","291","16041"
"MCDOWELL","6793","11625","154","9","12","9797","26605","797","27","0","961","388","13312","14764","314","28390"
"MECKLENBURG","327843","164860","5232","317","380","261835","399237","241181","2055","0","117994","36125","326605","392026","41836","760467"
"MITCHELL","1056","6295","35","1","2","3161","9849","32","10","0","659","98","4862","5290","398","10550"
"MONTGOMERY","6183","5404","79","2","20","4529","11477","3185","42","0","1513","606","7372","8244","601","16217"
"MOORE","15934","28876","466","24","41","24873","56722","7881","314","0","5297","1290","31118","37129","1967","70214"
"NASH","31179","19003","255","10","40","15901","34441","26316","331","0","5300","1360","28794","35025","2569","66388"
"NEW HANOVER","51238","52834","1294","84","84","64726","131939","20532","381","0","17408","3185","72630","85231","12399","170260"
"NORTHAMPTON","9042","1434","28","4","4","3077","5215","7743","33","0","598","49","5903","7152","534","13589"
"ONSLOW","25215","40962","1178","46","114","42557","76134","18529","390","0","15019","5887","47532","56624","5916","110072"
"ORANGE","51557","14614","637","43","31","43615","77298","12015","257","0","20927","3837","46074","54992","9431","110497"
"PAMLICO","3197","3422","44","0","5","2653","7167","1524","28","0","602","81","4197","4754","370","9321"
"PASQUOTANK","11331","6440","170","16","14","9566","15695","9693","42","0","2107","283","11972","14409","1156","27537"
"PENDER","11459","16348","293","11","24","14017","32228","5993","100","0","3831","855","18921","21229","2002","42152"
"PERQUIMANS","3165","2734","34","2","8","3047","6624","1966","18","0","382","37","4075","4710","205","8990"
"PERSON","10943","6975","103","6","8","8288","17393","7000","123","0","1807","364","11572","13761","990","26323"
"PITT","51906","30970","742","56","74","37415","67142","41831","253","0","11937","2785","50701","63846","6616","121163"
"POLK","3939","5736","89","9","12","6008","14215","662","8","0","908","213","7116","8301","376","15793"
"RANDOLPH","16754","46422","532","29","57","26535","76188","5687","280","0","8174","2964","40960","45799","3570","90329"
"RICHMOND","13835","6290","84","10","24","8230","16925","9355","395","0","1798","402","12612","15079","782","28473"
"ROBESON","42656","10305","203","14","66","20825","21178","20438","26057","0","6396","1718","32557","40496","1016","74069"
"ROCKINGHAM","19835","21811","277","15","35","17194","43139","11305","107","0","4616","926","27028","31991","148","59167"
"ROWAN","24724","38841","454","39","53","28920","68632","15526","180","0","8693","2124","41096","46993","4942","93031"
"RUTHERFORD","12097","17877","211","16","25","13935","36769","4200","65","0","3127","650","19627","22642","1892","44161"
"SAMPSON","14162","13847","140","6","20","8026","21455","10463","524","0","3759","2014","15864","19282","1055","36201"
"SCOTLAND","11117","3783","67","7","19","6283","9733","8402","1599","0","1542","183","8907","11471","898","21276"
"STANLY","9548","19054","160","13","32","12639","33304","4345","82","0","3715","457","18410","20708","2328","41446"
"STOKES","6289","15371","158","8","16","8479","27117","1206","56","0","1942","309","14313","15879","129","30321"
"SURRY","11289","19857","143","12","15","13629","39317","1741","52","0","3835","1478","20005","23056","1884","44945"
"SWAIN","3322","2754","43","6","0","3511","7552","115","1506","0","463","61","4468","4992","176","9636"
"TRANSYLVANIA","6205","8219","118","7","3","10965","23008","831","47","0","1631","194","11383","13114","1020","25517"
"TYRRELL","1171","371","9","0","2","697","1418","686","7","0","139","35","1021","1164","65","2250"
"UNION","38981","65823","898","49","80","55445","119527","19068","416","0","22265","6694","71986","79901","9389","161276"
"VANCE","17996","4407","78","6","20","6161","11588","14870","53","0","2157","575","12132","15380","1156","28668"
"WAKE","280870","184307","5597","311","360","295246","482358","144141","1903","0","138289","28427","330179","378186","58326","766691"
