"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39529","30788","170","0","0","20586","68844","18188","185","0","3856","1217","40218","50180","675","91073"
"ALEXANDER","7594","10520","38","0","0","5651","22313","1053","26","0","411","153","11357","12319","127","23803"
"ALLEGHANY","3320","2341","15","0","0","1606","7044","77","9","0","152","109","3409","3833","40","7282"
"ANSON","12740","2426","7","0","0","2167","8489","8283","38","0","530","30","7555","9198","587","17340"
"ASHE","6619","8012","28","0","0","4302","18605","102","15","0","239","105","8929","9989","43","18961"
"AVERY","1564","7271","22","0","0","2908","11473","68","24","0","200","55","5500","6191","74","11765"
"BEAUFORT","15405","9822","51","0","0","6528","22931","8206","32","0","637","170","14140","17381","285","31806"
"BERTIE","11101","1434","10","0","0","1710","5289","8544","17","0","405","22","6098","7959","198","14255"
"BLADEN","14977","2799","16","0","0","4319","13156","8138","266","0","551","165","9987","12019","105","22111"
"BRUNSWICK","27167","29418","146","0","0","22931","69368","8259","220","0","1815","566","36890","42126","646","79662"
"BUNCOMBE","75966","48125","529","0","0","54736","160415","10518","327","0","8096","1555","81199","95801","2356","179356"
"BURKE","21970","20124","141","0","0","15366","52241","3451","72","0","1837","377","26893","30502","206","57601"
"CABARRUS","38192","44614","324","0","0","29413","89776","17159","257","0","5351","2018","50995","60379","1169","112543"
"CALDWELL","17298","23931","122","0","0","12034","49379","2785","47","0","1174","393","24989","28147","249","53385"
"CAMDEN","3062","1986","15","0","0","2249","5988","1133","13","0","178","24","3464","3774","74","7312"
"CARTERET","14954","20080","104","0","0","13815","44954","2640","86","0","1273","247","22660","25655","638","48953"
"CASWELL","9115","3246","14","0","0","3018","9551","5543","15","0","284","58","6899","8389","105","15393"
"CATAWBA","30120","44286","170","0","0","26551","88070","8748","111","0","4198","1245","46515","54107","505","101127"
"CHATHAM","20222","11613","83","0","0","12320","35854","6199","79","0","2106","628","19856","23516","866","44238"
"CHEROKEE","7188","8906","40","0","0","5564","21080","214","118","0","286","92","10144","11503","51","21698"
"CHOWAN","5757","2506","8","0","0","2340","7086","3304","12","0","209","31","4761","5784","66","10611"
"CLAY","2740","3443","24","0","0","2810","8800","35","15","0","167","33","4245","4706","66","9017"
"CLEVELAND","28944","18729","75","0","0","12889","46503","12755","84","0","1295","343","27136","33238","263","60637"
"COLUMBUS","23903","5991","32","0","0","6599","23636","11335","971","0","583","124","16414","20027","84","36525"
"CRAVEN","27623","23317","132","0","0","17694","50341","15585","122","0","2718","933","30786","37352","628","68766"
"CUMBERLAND","101364","48921","434","0","0","49017","97954","80949","2039","0","18794","7960","87797","108748","3191","199736"
"CURRITUCK","5159","5652","52","0","0","6364","15742","980","50","0","455","97","8150","8934","143","17227"
"DARE","10167","8115","88","0","0","9053","26190","532","38","0","663","128","13048","14282","93","27423"
"DAVIDSON","31202","47200","248","0","0","23553","90326","9477","236","0","2164","868","47535","54497","171","102203"
"DAVIE","6190","14642","37","0","0","6487","24914","1844","29","0","569","247","12732","14600","24","27356"
"DUPLIN","15447","7131","48","0","0","6073","18593","8962","40","0","1104","647","12504","15671","524","28699"
"DURHAM","114421","28919","383","0","0","48225","100651","73913","472","0","16912","3637","82473","105515","3960","191948"
"EDGECOMBE","28728","6006","34","0","0","3728","14610","23177","48","0","661","138","16618","21652","226","38496"
