"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","34698","26380","90","0","0","0","12191","59801","12517","85","0","0","0","0","694","87","32792","40519","0","73359","0"
"ALEXANDER","9272","10426","20","0","0","0","3594","22105","1022","19","0","0","0","0","123","26","10989","12318","0","23312","0"
"ALLEGHANY","3550","1866","5","0","0","0","738","6061","66","9","0","0","0","0","19","1","2912","3247","0","6159","0"
"ANSON","11206","2085","6","0","0","0","1389","7968","6610","25","0","0","0","0","64","11","6416","8262","0","14686","0"
"ASHE","7119","7836","30","0","0","0","2528","17348","93","8","0","0","0","0","48","4","8186","9317","0","17513","0"
"AVERY","1519","7538","16","0","0","0","2134","11119","33","13","0","0","0","0","37","7","5397","5806","0","11207","0"
"BEAUFORT","16937","8618","59","0","0","0","3538","21249","7692","17","0","0","0","0","149","15","12872","16255","0","29152","0"
"BERTIE","11782","1294","7","0","0","0","889","5435","8440","17","0","0","0","0","34","8","5778","8131","0","13972","0"
"BLADEN","14546","2714","16","0","0","0","2437","12597","6741","225","0","0","0","0","95","21","8745","10956","0","19713","0"
"BRUNSWICK","24115","20129","73","0","0","0","10368","48168","5931","92","0","0","0","0","351","40","25335","29292","0","54685","0"
"BUNCOMBE","63613","45042","472","0","0","0","29366","127720","7864","204","0","0","0","0","1394","142","61730","75924","0","138493","0"
"BURKE","22370","18926","98","0","0","0","9739","47571","2885","35","0","0","0","0","504","33","23628","27476","0","51133","0"
"CABARRUS","32975","37299","134","0","0","0","16794","75682","10150","134","0","0","0","0","827","154","40128","46959","0","87202","0"
"CALDWELL","16518","20820","71","0","0","0","7423","42068","2251","34","0","0","0","0","175","9","20795","23970","0","44832","0"
"CAMDEN","3287","1258","11","0","0","0","1219","4740","975","11","0","0","0","0","47","3","2775","2998","0","5775","0"
"CARTERET","16407","16827","64","0","0","0","8617","39379","2168","70","0","0","0","0","265","23","19541","22351","0","41915","0"
"CASWELL","9466","2527","12","0","0","0","1790","8541","5161","9","0","0","0","0","63","8","6108","7676","0","13795","0"
"CATAWBA","31837","44280","255","0","0","0","17336","85184","6891","66","0","0","0","0","1200","115","42768","50857","0","93708","0"
"CHATHAM","18056","9300","87","0","0","0","5969","27519","5300","38","0","0","0","0","464","31","15118","18234","0","33412","0"
"CHEROKEE","8050","7981","41","0","0","0","3056","18697","227","80","0","0","0","0","87","19","8871","10249","0","19128","0"
"CHOWAN","5530","1944","16","0","0","0","1071","5915","2584","2","0","0","0","0","52","1","3796","4761","0","8561","0"
"CLAY","2818","3024","19","0","0","0","1400","7219","14","5","0","0","0","0","12","6","3422","3837","0","7261","0"
"CLEVELAND","29409","16104","81","0","0","0","7412","42159","10328","53","0","0","0","0","369","48","23820","29181","0","53006","0"
"COLUMBUS","25441","5497","23","0","0","0","4495","23887","10436","986","0","0","0","0","133","3","15778","19675","0","35456","0"
"CRAVEN","25944","19177","84","0","0","0","10550","42277","12447","105","0","0","0","0","760","87","24601","31116","0","55755","0"
"CUMBERLAND","83263","43777","371","0","0","0","32752","92439","57112","1616","0","0","0","0","8340","1242","70978","89102","0","160163","0"
"CURRITUCK","5768","3857","27","0","0","0","3678","12279","877","35","0","0","0","0","121","8","6271","7050","0","13331","0"
"DARE","9514","6714","42","0","0","0","5262","20904","395","16","0","0","0","0","169","4","10189","11335","0","21532","0"
"DAVIDSON","31615","41522","129","0","0","0","12534","78138","6972","155","0","0","0","0","506","71","39956","45844","0","85800","0"
"DAVIE","5818","12438","36","0","0","0","3232","20003","1354","3","0","0","0","0","135","20","10002","11516","0","21524","0"
"DUPLIN","14864","5968","21","0","0","0","3335","16333","7458","30","0","0","0","0","235","56","10467","13598","0","24188","0"
"DURHAM","94930","34293","467","0","0","0","30254","97941","55164","275","0","0","0","0","3511","352","67988","90708","0","159944","0"
"EDGECOMBE","27716","5873","23","0","0","0","2383","15573","20194","11","0","0","0","0","182","9","15106","20879","0","35995","0"
"FORSYTH","87934","73415","353","0","0","0","31526","145585","44147","230","0","0","0","0","2143","254","84519","108604","0","193228","0"
"FRANKLIN","15149","8344","37","0","0","0","3782","19657","7234","47","0","0","0","0","205","35","12439","14790","0","27312","0"
"GASTON","42747","42067","126","0","0","0","18141","90103","12063","104","0","0","0","0","709","147","46171","56903","0","103081","0"
"GATES","4726","1044","5","0","0","0","941","4203","2463","1","0","0","0","0","39","0","3050","3663","0","6716","0"
"GRAHAM","2610","2806","7","0","0","0","866","5962","1","283","0","0","0","0","37","19","3030","3259","0","6289","0"
"GRANVILLE","16422","5745","39","0","0","0","3149","16778","8231","38","0","0","0","0","257","31","10932","14401","0","25355","0"
"GREENE","7059","1466","9","0","0","0","835","5890","3420","3","0","0","0","0","51","14","4115","5252","0","9369","0"
"GUILFORD","130931","91986","555","0","0","0","45598","190903","73592","583","0","0","0","0","3992","313","118364","150675","0","269070","0"
"HALIFAX","26093","5051","22","0","0","0","3572","16638","16825","1031","0","0","0","0","202","7","14324","20407","0","34738","0"
"HARNETT","25828","16929","80","0","0","0","7353","38524","10387","265","0","0","0","0","763","150","22352","27712","0","50190","0"
"HAYWOOD","21783","11505","83","0","0","0","6862","39523","394","81","0","0","0","0","212","24","18613","21606","0","40233","0"
"HENDERSON","18326","32060","162","0","0","0","16807","64916","1510","65","0","0","0","0","591","100","30591","36602","0","67355","0"
"HERTFORD","11405","1811","10","0","0","0","945","5871","8109","88","0","0","0","0","85","1","5852","8310","0","14171","0"
"HOKE","11985","3381","45","0","0","0","3408","9261","7409","1669","0","0","0","0","456","81","7986","10831","0","18819","0"
"HYDE","2697","398","2","0","0","0","321","2484","913","5","0","0","0","0","11","3","1537","1881","0","3418","0"
"IREDELL","30918","33881","115","0","0","0","14409","69316","8946","74","0","0","0","0","630","113","36474","42768","0","79323","0"
"JACKSON","11345","6718","38","0","0","0","5304","21561","278","1252","0","0","0","0","152","16","10932","12335","0","23405","0"
"JOHNSTON","34398","29120","109","0","0","0","12606","64277","10774","167","0","0","0","0","938","59","34428","41764","0","76233","0"
"JONES","4737","1056","9","0","0","0","741","4099","2398","6","0","0","0","0","25","1","3013","3519","0","6543","0"
"LEE","15705","8129","47","0","0","0","4884","22768","5344","72","0","0","0","0","483","84","12816","15925","0","28765","0"
"LENOIR","22516","7758","26","0","0","0","3322","20108","13144","43","0","0","0","0","198","12","14079","19496","0","33622","0"
"LINCOLN","16772","17302","61","0","0","0","7400","38841","2280","29","0","0","0","0","310","64","19434","22082","0","41535","0"
"MACON","8714","9313","74","0","0","0","4772","22462","208","25","0","0","0","0","88","15","10561","12297","0","22874","0"
