"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38329","38483","692","37","262","6","3","14","42147","76922","24749","274","18","1282","757","10393","5578","7138","49642","59960","10371","119973","1"
"ALEXANDER","3966","12844","121","5","76","4","2","11","9124","22659","970","38","2","159","43","1838","444","566","11722","12525","1906","26153","1"
"ALLEGHANY","1689","3611","40","1","19","0","0","2","3023","7341","78","12","0","6","17","767","164","259","3714","3971","700","8385","1"
"ANSON","8515","3438","58","5","39","1","1","5","4751","6977","6470","33","1","105","23","2973","231","178","6253","7539","3021","16813","1"
"ASHE","3653","9632","108","4","32","0","0","1","7516","19045","122","26","3","58","21","1421","250","363","9318","10270","1358","20946","1"
"AVERY","1281","7421","68","4","23","0","1","2","4223","11719","68","18","0","27","19","1032","140","141","5801","6283","939","13023","1"
"BEAUFORT","10121","13509","135","8","63","2","6","12","11496","24492","7146","43","3","63","72","2735","798","763","14962","17494","2896","35352","1"
"BERTIE","7498","1812","41","1","20","1","1","1","3484","4650","7097","17","1","32","17","967","78","58","5317","6572","970","12859","1"
"BLADEN","8983","6000","85","8","63","0","4","12","8655","13030","7614","433","5","29","98","2033","568","679","10130","11949","1731","23810","1"
"BRUNSWICK","28471","58316","742","34","320","4","8","13","54912","118233","9410","415","12","608","276","11196","2670","2494","60380","69902","12538","142820","1"
"BUNCOMBE","74604","46458","1666","231","662","17","10","52","94822","179508","10607","379","51","1654","1114","19027","6182","6047","92583","108101","17838","218522","1"
"BURKE","12383","25338","371","22","117","7","3","17","23530","51269","3231","103","2","1047","145","4391","1600","1612","26999","30064","4725","61788","1"
"CABARRUS","45387","53493","1194","106","770","12","24","58","62883","100172","33825","441","22","4041","787","16491","8148","8526","68296","79791","15840","163927","1"
"CALDWELL","9281","28095","360","15","117","9","5","9","18533","47137","2617","81","0","207","161","5188","1033","1279","24940","27569","3915","56424","1"
"CAMDEN","1367","3438","74","6","30","1","0","2","3945","7191","947","11","2","35","18","493","166","74","4011","4311","541","8863","1"
"CARTERET","9262","27457","366","20","95","9","3","11","22088","51115","2284","107","7","331","151","4453","863","856","25674","28926","4711","59311","1"
"CASWELL","5877","4747","63","1","26","1","2","2","5244","9883","4573","22","1","38","50","1135","261","281","6952","7850","1161","15963","1"
"CATAWBA","20710","51477","673","51","434","17","14","51","44994","90932","9288","155","9","2802","361","9666","5208","5580","51343","57031","10047","118421","1"
"CHATHAM","21503","15213","318","28","143","2","3","5","26798","46424","6003","134","10","1237","274","7545","2386","2685","26210","30310","7493","64013","1"
"CHEROKEE","3252","12911","157","7","37","2","0","3","8350","22922","254","124","2","99","37","1000","281","276","11670","12514","535","24719","1"
"CHOWAN","3563","3360","47","3","31","1","1","4","3705","6982","2850","15","6","17","29","683","133","104","4653","5596","466","10715","1"
"CLAY","1392","5170","59","2","5","0","2","2","3801","9784","43","17","0","17","12","475","85","102","4740","5247","446","10433","1"
"CLEVELAND","19768","28200","421","20","239","4","5","28","22859","49024","13767","103","8","374","256","6652","1360","1263","30132","34922","6490","71544","1"
"COLUMBUS","13356","11816","121","7","55","3","1","4","12776","22954","10505","980","4","63","92","2867","674","652","16250","19123","2766","38139","1"
"CRAVEN","20365","30305","602","40","271","10","8","10","29203","56014","14742","200","9","1365","340","5422","2722","2606","34700","40727","5387","80814","1"
"CUMBERLAND","89387","53084","1882","140","1302","31","49","97","84669","90870","89734","2511","122","3783","2268","26123","15230","15703","91807","113231","25603","230641","1"
"CURRITUCK","3356","10754","221","7","96","0","1","6","10860","21715","1254","46","3","118","77","1573","515","290","11515","12195","1591","25301","1"
"DARE","7456","12040","247","15","82","3","5","3","14605","31097","568","37","1","130","73","1888","662","422","15572","16989","1895","34456","1"
"DAVIDSON","21791","59454","709","30","416","15","13","37","40621","95831","11433","262","6","995","301","10696","3562","3876","52788","59626","10672","123086","1"
"DAVIE","4699","17321","167","14","98","1","0","3","11642","28364","1991","43","0","145","90","2505","807","1012","15007","16660","2278","33945","1"
"DUPLIN","10591","10706","134","10","74","4","2","7","11473","18992","8241","68","3","70","143","3574","1910","2666","13896","16122","2983","33001","1"
"DURHAM","129626","24452","1164","191","766","19","30","56","97082","119526","75989","621","49","9837","2980","32789","11595","13755","98233","124678","30475","253386","1"
"EDGECOMBE","20296","7063","118","8","136","5","5","8","8944","12494","19493","67","3","55","109","3667","695","732","14397","18571","3615","36583","1"
"FORSYTH","99758","73552","1691","155","1043","26","38","81","102435","164416","67890","554","38","3722","1621","28143","12395","15388","113061","138854","26864","278779","1"
"FRANKLIN","17231","17651","402","14","165","10","5","11","20503","35092","12677","154","6","376","210","5249","2228","2406","23380","26607","6005","55992","1"
"GASTON","42196","63921","1206","64","915","21","13","74","57710","113130","30022","344","15","1530","731","14028","6320","7138","70513","82966","12641","166120","1"
"GATES","3373","2351","33","2","21","0","0","3","2821","5395","2476","20","0","11","42","569","91","61","3753","4219","632","8604","1"
"GRAHAM","1029","3284","36","0","2","1","1","2","2011","5762","9","280","1","19","5","243","47","41","3001","3143","222","6366","1"
"GRANVILLE","15714","11808","222","9","148","3","4","11","14538","23056","11321","79","4","181","204","6349","1263","1270","16623","19000","6834","42457","1"
"GREENE","4697","2759","26","1","44","2","4","3","3826","6126","3760","11","1","21","24","872","547","588","4850","5762","750","11362","1"
"GUILFORD","160176","92115","2154","224","1571","38","58","105","143918","199021","133719","1036","59","10774","2937","35887","16926","16451","166263","207038","27058","400359","1"
"HALIFAX","20225","5083","106","6","103","2","5","4","11058","13953","18581","1034","5","180","136","2262","441","331","15583","18798","2211","36592","1"
"HARNETT","25048","34279","817","61","506","13","18","36","33631","57703","18780","512","30","815","573","10338","5658","6442","39202","45520","9687","94409","1"
"HAYWOOD","11920","17375","340","26","138","4","8","11","18823","44548","511","139","0","172","106","2501","668","740","21924","24912","1809","48645","1"
"HENDERSON","17641","33326","628","43","236","18","4","21","41068","80272","2467","162","16","600","415","6248","2805","3355","39858","47163","5964","92985","1"
"HERTFORD","8824","1758","43","4","33","0","1","1","3810","4688","8507","99","3","45","61","906","165","117","5992","7648","834","14474","1"
"HOKE","13862","8329","312","23","155","4","5","6","14279","14141","13176","2060","22","396","263","4244","2673","2764","15470","18239","3266","36975","1"
"HYDE","1305","723","14","0","3","0","0","0","1149","2392","561","2","0","2","8","180","49","69","1415","1609","170","3194","1"
"IREDELL","28275","61415","906","48","501","10","13","37","56797","113695","16151","221","12","1729","462","10548","5184","5776","65050","71923","11029","148002","1"
"JACKSON","8445","9071","238","26","55","5","2","7","13960","25263","653","1606","9","251","199","3073","755","923","13529","15201","3079","31809","1"
"JOHNSTON","41968","61756","1223","84","887","23","23","81","61730","110305","28207","464","29","1169","669","18288","8644","10752","71783","82468","13524","167775","1"
"JONES","2382","2466","31","0","18","2","1","4","2444","4450","1996","11","2","21","27","734","107","120","3104","3523","721","7348","1"
"LEE","12563","13059","324","20","170","0","3","4","15732","26586","7584","151","9","322","285","4039","2899","3951","17522","20769","3584","41875","1"
"LENOIR","16357","11057","143","16","247","2","12","14","11860","19157","15065","62","5","106","136","4195","982","1044","15833","19725","4150","39708","1"
"LINCOLN","11737","34028","415","14","194","8","1","12","24499","59191","3862","91","3","369","177","5311","1904","2386","31338","34110","5460","70908","1"
"MACON","4943","13097","205","8","34","3","2","5","11642","27286","210","68","1","126","68","1552","628","685","13869","15549","521","29939","1"
"MADISON","4867","5173","120","15","43","3","1","4","7706","15784","133","26","2","61","45","1645","236","219","7718","8325","1889","17932","1"
"MARTIN","7500","3674","59","3","38","1","2","4","5543","8752","6229","25","1","26","54","1487","250","239","6825","8547","1452","16824","1"
"MCDOWELL","5404","14153","186","9","81","3","5","9","11883","28571","858","39","1","160","134","1313","657","711","14416","15782","1535","31733","1"
"MECKLENBURG","334304","163122","5830","526","3620","53","100","177","334853","420586","251968","2208","103","25336","5643","89555","47186","51045","347807","417185","77593","842585","1"
"MITCHELL","1051","6688","54","2","20","0","1","3","3781","10265","45","12","1","19","16","1140","102","150","5090","5589","921","11600","1"
"MONTGOMERY","4934","6853","77","6","47","0","6","10","6028","12348","2994","54","1","191","48","1600","725","916","7788","8744","1429","17961","1"
"MOORE","15204","32915","612","22","157","3","3","16","30322","63247","7515","385","11","707","269","4725","2395","2096","34676","40520","4058","79254","1"
"NASH","27692","20342","292","21","263","8","8","16","22959","35128","27089","377","4","388","300","6114","2201","2192","29536","35909","6156","71601","1"
"NEW HANOVER","51636","56846","1452","134","666","18","12","40","80885","144368","19070","424","22","1634","870","20273","5028","4754","77794","92094","21801","191689","1"
"NORTHAMPTON","7634","1683","35","2","34","1","0","2","3883","5167","7021","33","0","10","20","927","96","77","5657","6648","969","13274","1"
"ONSLOW","24066","52432","1817","57","459","13","4","39","57807","92057","20035","522","71","1938","916","13287","7868","9016","58232","66298","12164","136694","1"
"ORANGE","51615","14059","546","79","265","5","7","12","48668","78477","12048","243","8","5790","1179","12787","4724","5010","46789","55924","12543","115256","1"
"PAMLICO","2764","4410","57","5","25","1","3","2","3434","8293","1456","29","1","46","21","719","136","144","4777","5255","669","10701","1"
"PASQUOTANK","11051","8329","214","12","133","1","2","3","12636","17891","10303","47","3","168","183","3019","767","528","13552","15821","3008","32381","1"
"PENDER","10861","21764","438","16","160","5","1","11","19674","40687","5864","146","6","253","160","4315","1499","1610","22978","25385","4567","52930","1"
"PERQUIMANS","2853","3913","64","3","32","1","1","3","4068","7922","1931","22","2","27","23","887","124","82","4663","5366","909","10938","1"
"PERSON","9399","8851","124","10","56","3","3","9","10530","18666","7152","115","3","64","97","2232","656","669","12465","14441","2079","28985","1"
"PITT","48966","32380","766","72","518","16","22","31","46737","67553","41978","261","12","1186","754","12755","5009","4205","51526","64538","13444","129508","1"
"POLK","3640","6685","117","6","36","2","0","4","7063","15466","599","14","2","57","39","1076","300","337","7793","9136","624","17553","1"
"RANDOLPH","14957","52619","577","25","309","7","11","20","32197","80736","6366","332","9","811","250","7963","4255","4951","44198","49277","7247","100722","1"
"RICHMOND","11686","8243","124","12","108","3","2","3","9714","17220","9034","430","3","159","65","2080","904","711","12897","15147","1851","29895","1"
"ROBESON","33520","16280","245","22","356","10","10","29","29161","20995","19720","26818","49","334","506","7866","3345","2655","33235","41065","5333","79633","1"
"ROCKINGHAM","17246","26357","343","20","185","11","9","24","20809","45356","11568","108","0","232","187","6097","1456","1546","28633","33399","2972","65004","1"
"ROWAN","22792","44187","636","39","490","11","12","48","34584","73665","16216","190","7","580","354","8321","3466","3905","44075","50242","8482","102799","1"
"RUTHERFORD","9552","21210","269","15","139","2","5","9","16920","38829","4031","55","1","145","115","3949","996","1025","20654","23725","3742","48121","1"
"SAMPSON","12557","16171","195","9","158","7","7","9","10436","22766","10188","543","2","104","132","3220","2594","3272","17185","20148","2216","39549","1"
"SCOTLAND","9673","5174","83","11","96","3","4","5","8021","9946","8223","1872","18","172","118","2411","310","290","9214","11605","2251","23070","1"
"STANLY","8475","22689","220","24","225","3","4","38","15491","35980","4953","90","7","469","77","4640","953","917","19803","22443","4923","47169","1"
"STOKES","5052","18194","215","18","63","5","0","8","10513","29255","1273","60","2","81","90","2827","480","549","16238","17725","105","34068","1"
"SURRY","8927","23806","231","17","94","4","3","6","16608","41664","1688","54","3","134","104","4318","1731","2386","21832","24427","3437","49696","1"
"SWAIN","2739","3382","75","11","28","2","3","4","4144","7752","107","1675","1","38","40","619","156","108","4694","5168","526","10388","1"
"TRANSYLVANIA","5710","8866","151","5","39","3","2","7","12542","24193","752","49","2","99","82","1794","354","302","11918","13621","1786","27325","1"
"TYRRELL","975","498","11","0","3","0","0","0","890","1439","639","3","0","21","5","226","44","42","1029","1114","234","2377","1"
"UNION","40631","74174","1201","74","637","14","10","39","69918","124560","20155","553","14","4537","851","27324","8704","9698","77534","85793","23371","186698","1"
"VANCE","15892","5520","109","10","92","1","5","10","7644","11665","14275","64","2","116","103","2195","863","903","11941","15233","2109","29283","1"
"WAKE","294005","181637","5986","538","3225","42","63","107","378136","517371","152109","2248","93","37096","5748","102520","46554","40338","359624","413004","91111","863739","1"
"WARREN","7716","2527","43","3","29","4","0","4","3366","5741","6305","550","3","34","45","812","202","151","5879","6974","839","13692","1"
"WASHINGTON","4503","1535","21","0","9","0","0","2","2179","3723","3775","8","1","16","17","608","101","69","3427","4235","587","8249","1"
"WATAUGA","11432","12798","371","62","102","4","3","5","21427","39881","890","58","15","410","497","3602","851","1456","19923","22940","3341","46204","1"
"WAYNE","26888","27175","460","27","515","15","17","45","23345","43025","24116","144","7","580","408","6094","4113","3829","32796","39263","6428","78487","1"
"WILKES","6557","25126","205","9","88","4","1","7","13559","39451","1632","52","0","142","116","3259","904","1093","20091","22129","3336","45556","1"
"WILSON","24715","14655","259","19","198","6","10","13","17177","27684","22337","126","2","298","168","4072","2365","2246","23709","29702","3641","57052","1"
"YADKIN","2858","14797","136","6","49","4","1","6","8032","22244","742","25","2","69","42","1854","911","1137","11490","12551","1848","25889","1"
"YANCEY","3610","5619","88","7","26","0","1","2","5369","13219","76","30","1","30","24","1176","166","181","6606","7153","963","14722","1"
