"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36546","37905","636","44","0","0","0","0","42210","74944","24088","263","20","1275","645","10068","6038","7273","48592","58572","10177","117341","1"
"ALEXANDER","3746","12614","115","5","0","0","0","0","9049","22131","929","32","2","154","37","1775","469","569","11420","12244","1865","25529","1"
"ALLEGHANY","1565","3559","36","1","0","0","0","0","2912","7075","75","11","0","6","13","731","162","243","3584","3815","674","8073","1"
"ANSON","7775","3355","53","5","0","0","0","0","4586","6640","6053","33","2","91","23","2687","245","191","5876","7140","2758","15774","1"
"ASHE","3434","9459","98","5","0","0","0","0","7389","18524","113","25","4","57","19","1380","263","347","9091","9961","1333","20385","1"
"AVERY","1135","7040","63","4","0","0","0","0","3995","11009","55","16","0","27","14","974","142","135","5442","5899","896","12237","1"
"BEAUFORT","9195","13127","124","9","0","0","0","0","10906","23381","6504","39","3","61","54","2522","797","743","14082","16584","2695","33361","1"
"BERTIE","7019","1776","40","1","0","0","0","0","3355","4537","6610","16","1","28","15","912","72","53","5030","6241","920","12191","1"
"BLADEN","8183","5831","76","8","0","0","0","0","8315","12363","7039","395","6","26","88","1944","552","640","9470","11262","1681","22413","1"
"BRUNSWICK","27206","57405","709","37","0","0","0","0","54359","115898","9052","404","12","617","244","10698","2791","2536","59150","68409","12157","139716","1"
"BUNCOMBE","71373","44814","1528","222","0","0","0","0","93328","173810","10083","363","44","1636","1006","18079","6244","5995","89692","104735","16838","211265","1"
"BURKE","11480","24839","351","20","0","0","0","0","22936","49565","3051","94","2","962","131","4223","1598","1626","26024","28985","4617","59626","1"
"CABARRUS","43010","51686","1089","113","0","0","0","0","62034","96270","32421","419","21","4118","701","15687","8295","8450","65772","76933","15227","157932","1"
"CALDWELL","8776","27740","339","14","0","0","0","0","18402","45816","2534","77","0","204","145","5381","1114","1326","24295","26989","3987","55271","1"
"CAMDEN","1204","3281","67","6","0","0","0","0","3703","6638","861","8","2","36","16","540","160","78","3693","3969","599","8261","1"
"CARTERET","8513","26407","342","20","0","0","0","0","21166","48725","2073","100","7","313","123","4234","873","827","24461","27537","4450","56448","1"
"CASWELL","5515","4653","58","2","0","0","0","0","5142","9574","4325","24","1","37","47","1094","268","287","6647","7592","1131","15370","1"
"CATAWBA","19565","50834","657","50","0","0","0","0","44532","88976","8822","160","10","2672","319","9380","5299","5593","50006","55684","9948","115638","1"
"CHATHAM","20810","14860","305","27","0","0","0","0","26786","45575","5750","127","9","1267","257","7345","2458","2678","25635","29818","7335","62788","1"
"CHEROKEE","2990","12821","143","6","0","0","0","0","8146","22346","247","115","2","99","31","972","294","272","11398","12166","542","24106","1"
"CHOWAN","3162","3181","42","1","0","0","0","0","3458","6496","2532","15","6","18","23","624","130","95","4279","5115","450","9844","1"
"CLAY","1275","5020","52","2","0","0","0","0","3623","9318","43","16","0","18","10","481","86","101","4536","4981","455","9972","1"
"CLEVELAND","18287","27405","395","19","0","0","0","0","22293","47092","12913","96","7","366","217","6324","1384","1252","28739","33490","6170","68399","1"
"COLUMBUS","12388","11619","119","7","0","0","0","0","12407","22167","9909","944","4","61","84","2715","656","635","15537","18337","2666","36540","1"
"CRAVEN","18534","28518","541","40","0","0","0","0","27405","52373","13391","181","8","1261","266","4948","2610","2350","32149","37897","4992","75038","1"
"CUMBERLAND","82222","50238","1729","148","0","0","0","0","81001","83978","83721","2349","122","3563","1968","25090","14547","14503","85180","105858","24300","215338","1"
"CURRITUCK","2996","10253","198","6","0","0","0","0","10273","20308","1163","42","3","125","67","1519","499","293","10751","11438","1537","23726","1"
"DARE","6652","11187","223","17","0","0","0","0","13755","28685","518","33","1","120","63","1749","665","397","14401","15664","1769","31834","1"
"DAVIDSON","20686","58506","678","32","0","0","0","0","40128","93506","11039","253","6","966","270","10261","3729","3922","51482","58144","10404","120030","1"
"DAVIE","4445","16944","154","15","0","0","0","0","11442","27546","1913","41","0","142","85","2422","851","1027","14593","16173","2234","33000","1"
"DUPLIN","9881","10422","117","10","0","0","0","0","11104","18310","7780","61","3","65","126","3293","1896","2546","13303","15452","2779","31534","1"
"DURHAM","121398","22630","1036","191","0","0","0","0","93655","112905","71331","573","46","9129","2525","30750","11651","13218","92669","117868","28373","238910","1"
"EDGECOMBE","19136","6886","111","10","0","0","0","0","8796","12066","18382","64","3","57","92","3581","694","728","13614","17755","3570","34939","1"
"FORSYTH","94257","71338","1592","165","0","0","0","0","100719","158938","64169","512","36","3670","1462","26546","12738","15213","108521","134100","25450","268071","1"
"FRANKLIN","16556","17431","387","16","0","0","0","0","20582","34568","12293","143","6","392","187","5059","2324","2447","22919","26182","5871","54972","1"
"GASTON","39904","62044","1137","62","0","0","0","0","56432","108824","28685","325","15","1502","648","13183","6397","7116","67780","79839","11960","159579","1"
"GATES","3068","2265","33","2","0","0","0","0","2720","5106","2300","18","0","10","37","538","79","55","3528","3959","601","8088","1"
"GRAHAM","954","3197","31","0","0","0","0","0","1965","5564","10","270","1","16","5","232","49","43","2889","3048","210","6147","1"
"GRANVILLE","14979","11536","219","8","0","0","0","0","14406","22272","10756","73","4","180","183","6411","1269","1272","16016","18310","6822","41148","1"
"GREENE","4371","2699","29","3","0","0","0","0","3754","5915","3540","10","1","17","15","833","525","554","4606","5521","729","10856","1"
"GUILFORD","151817","88983","1993","235","0","0","0","0","140345","191826","126840","972","58","10624","2569","33480","17004","16227","159574","198662","25137","383373","1"
"HALIFAX","18497","4830","94","7","0","0","0","0","10555","13152","17043","944","4","176","118","2114","432","330","14295","17594","2094","33983","1"
"HARNETT","23793","33575","777","59","0","0","0","0","33406","55923","17958","481","33","813","504","10202","5696","6351","37988","44114","9508","91610","1"
"HAYWOOD","11267","17004","315","26","0","0","0","0","18747","43395","493","133","0","167","95","2387","689","743","21382","24262","1715","47359","1"
