"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38041","30782","324","0","0","0","23701","67550","18944","229","0","0","0","0","6125","1870","40521","50193","2134","92848","0"
"ALEXANDER","6843","10314","56","0","0","0","6265","21935","994","28","0","0","0","0","521","193","11187","12142","149","23478","0"
"ALLEGHANY","2895","2328","26","0","0","0","1823","6789","81","11","0","0","0","0","191","136","3329","3695","48","7072","0"
"ANSON","12086","2257","15","0","0","0","2506","7473","7509","35","0","0","0","0","1847","52","6848","8181","1835","16864","0"
"ASHE","5747","7641","45","0","0","0","4606","17649","93","18","0","0","0","0","279","131","8514","9470","55","18039","0"
"AVERY","1389","6771","39","0","0","0","2993","10839","86","26","0","0","0","0","241","61","5216","5892","84","11192","0"
"BEAUFORT","14255","10072","88","0","0","0","7449","22712","8223","33","0","0","0","0","896","240","14303","17095","466","31864","0"
"BERTIE","10534","1395","12","0","0","0","2078","4957","8486","18","0","0","0","0","558","22","6063","7569","387","14019","0"
"BLADEN","14147","2931","26","0","0","0","4982","12878","8275","292","0","0","0","0","641","247","10105","11860","121","22086","0"
"BRUNSWICK","26126","31135","295","0","0","0","27561","73716","8577","252","0","0","0","0","2572","741","39170","44901","1046","85117","0"
"BUNCOMBE","72374","45160","1048","0","0","0","61148","159095","10676","365","0","0","0","0","9594","2130","81056","95770","2904","179730","0"
"BURKE","19536","19539","231","0","0","0","16442","50249","3344","75","0","0","0","0","2080","470","26070","29438","240","55748","0"
"CABARRUS","38645","45845","559","0","0","0","34837","91916","20068","322","0","0","0","0","7580","2846","54122","63994","1770","119886","0"
"CALDWELL","15376","23455","306","0","0","0","13344","48259","2804","52","0","0","0","0","1366","559","24813","27418","250","52481","0"
"CAMDEN","2614","2018","35","0","0","0","2456","5843","1060","12","0","0","0","0","208","31","3404","3649","70","7123","0"
"CARTERET","13153","20563","215","0","0","0","15610","45073","2687","94","0","0","0","0","1687","346","22849","25867","825","49541","0"
"CASWELL","8385","3347","26","0","0","0","3256","9308","5298","19","0","0","0","0","389","79","6753","8098","163","15014","0"
"CATAWBA","27394","42445","319","0","0","0","28287","84018","9108","119","0","0","0","0","5200","1752","45174","52569","702","98445","0"
"CHATHAM","19831","11989","198","0","0","0","14522","37294","6205","94","0","0","0","0","2947","927","20587","24412","1541","46540","0"
"CHEROKEE","6617","9120","97","0","0","0","6399","21513","228","131","0","0","0","0","361","123","10392","11778","63","22233","0"
"CHOWAN","5126","2472","14","0","0","0","2463","6694","3130","11","0","0","0","0","240","35","4484","5522","69","10075","0"
"CLAY","2328","3372","35","0","0","0","2890","8416","39","14","0","0","0","0","156","37","4077","4500","48","8625","0"
"CLEVELAND","26814","18183","167","0","0","0","13603","44063","13135","78","0","0","0","0","1491","403","26421","31935","411","58767","0"
"COLUMBUS","21679","5784","47","0","0","0","6919","21846","10888","943","0","0","0","0","752","153","15442","18791","196","34429","0"
"CRAVEN","25110","22522","291","0","0","0","18892","47759","15505","136","0","0","0","0","3415","1094","29858","36031","926","66815","0"
"CUMBERLAND","94529","44554","739","0","0","0","50405","88177","79673","1970","0","0","0","0","20407","8365","82681","102448","5098","190227","0"
"CURRITUCK","4339","5953","114","0","0","0","6942","15789","988","48","0","0","0","0","523","112","8261","8906","181","17348","0"
"DARE","9266","8148","173","0","0","0","9886","26115","564","36","0","0","0","0","758","162","13052","14253","168","27473","0"
"DAVIDSON","27779","46042","384","0","0","0","25236","86999","9367","227","0","0","0","0","2848","1067","46058","52900","483","99441","0"
"DAVIE","5789","14619","83","0","0","0","7626","25281","1920","34","0","0","0","0","882","312","13050","14954","113","28117","0"
"DUPLIN","14546","7410","75","0","0","0","6607","18129","8914","44","0","0","0","0","1551","948","12527","15307","804","28638","0"
"DURHAM","117616","27395","860","0","0","0","57600","101383","79378","543","0","0","0","0","22167","5420","86824","110593","6054","203471","0"
"EDGECOMBE","27605","5903","56","0","0","0","4129","13816","23004","50","0","0","0","0","823","245","16497","20887","309","37693","0"
"FORSYTH","99682","73025","937","0","0","0","60137","153803","65373","445","0","0","0","0","14160","5666","102443","127440","3898","233781","0"
"FRANKLIN","18310","11983","172","0","0","0","9560","27155","11031","106","0","0","0","0","1733","588","18395","20922","708","40025","0"
"GASTON","44798","49711","504","0","0","0","35057","102299","21158","301","0","0","0","0","6312","2148","57732","70000","2338","130070","0"
"GATES","4743","1548","19","0","0","0","1862","5004","2847","10","0","0","0","0","311","28","3637","4257","278","8172","0"
"GRAHAM","2138","2676","19","0","0","0","1452","5843","3","314","0","0","0","0","125","42","2998","3228","59","6285","0"
"GRANVILLE","18800","8288","117","0","0","0","7973","21773","11849","78","0","0","0","0","1478","457","15605","18439","1134","35178","0"
"GREENE","6884","1852","26","0","0","0","2213","6406","4186","12","0","0","0","0","371","233","5040","5919","16","10975","0"
"GUILFORD","157985","91258","1459","0","0","0","84529","196460","114923","924","0","0","0","0","22924","5713","147760","184573","2898","335231","0"
"HALIFAX","25815","4271","67","0","0","0","6999","14700","20122","1098","0","0","0","0","1232","198","16152","20590","410","37152","0"
"HARNETT","26383","22492","391","0","0","0","16739","45874","15337","441","0","0","0","0","4353","2060","29649","35751","605","66005","0"
"HAYWOOD","17604","11918","153","0","0","0","11298","39764","431","93","0","0","0","0","685","241","18840","21895","238","40973","0"
"HENDERSON","17326","29678","337","0","0","0","28848","70852","2215","133","0","0","0","0","2989","1245","34603","40965","621","76189","0"
"HERTFORD","11025","1394","27","0","0","0","2062","4891","9141","104","0","0","0","0","372","55","6248","8159","101","14508","0"
"HOKE","14654","6023","126","0","0","0","8303","13134","11553","2123","0","0","0","0","2296","1383","13035","16026","45","29106","0"
"HYDE","2161","490","8","0","0","0","736","2473","848","3","0","0","0","0","71","14","1576","1787","32","3395","0"
"IREDELL","31009","45145","454","0","0","0","32881","90990","13215","210","0","0","0","0","5074","1921","51114","57375","1000","109489","0"
"JACKSON","10111","6478","114","0","0","0","8853","21781","455","1494","0","0","0","0","1826","231","11282","12989","1285","25556","0"
"JOHNSTON","37608","42331","515","0","0","0","30484","86258","18059","315","0","0","0","0","6306","2606","50674","58909","1355","110938","0"
"JONES","4000","1648","26","0","0","0","1657","4635","2510","14","0","0","0","0","172","54","3385","3892","54","7331","0"
"LEE","14733","9163","108","0","0","0","8215","22825","7178","107","0","0","0","0","2109","1446","14564","17447","208","32219","0"
"LENOIR","21934","9092","77","0","0","0","6902","20722","16199","58","0","0","0","0","1026","332","16626","21069","310","38005","0"
"LINCOLN","14608","21968","156","0","0","0","14651","46486","3007","77","0","0","0","0","1813","856","24099","26755","529","51383","0"
"MACON","7053","9468","88","0","0","0","7493","23310","163","46","0","0","0","0","583","163","11065","12857","180","24102","0"
"MADISON","6751","4113","89","0","0","0","4833","15137","146","18","0","0","0","0","485","61","7480","7918","388","15786","0"
"MARTIN","10723","3117","44","0","0","0","2982","9139","7406","29","0","0","0","0","292","81","7568","9196","102","16866","0"
"MCDOWELL","9117","9897","94","0","0","0","8338","26113","848","23","0","0","0","0","462","204","12905","14541","0","27446","0"
"MECKLENBURG","288741","162457","2950","0","0","0","183209","365298","210374","1777","0","0","0","0","59908","20126","281967","343764","11626","637357","0"
"MITCHELL","1109","6721","21","0","0","0","2939","10596","24","12","0","0","0","0","158","55","5079","5658","53","10790","0"
"MONTGOMERY","7503","4432","31","0","0","0","3476","11316","3411","44","0","0","0","0","671","265","7088","8271","83","15442","0"
"MOORE","16849","25458","283","0","0","0","19095","51493","7991","311","0","0","0","0","1890","665","28086","33582","17","61685","0"
"NASH","33880","17963","144","0","0","0","11711","36140","25055","283","0","0","0","0","2220","722","28685","34635","378","63698","0"
"NEW HANOVER","52080","49940","1052","0","0","0","51077","124387","21320","339","0","0","0","0","8103","2055","68854","81669","3626","154149","0"
"NORTHAMPTON","10981","1279","14","0","0","0","2185","5569","8543","25","0","0","0","0","322","27","6308","7849","302","14459","0"
"ONSLOW","27951","32712","597","0","0","0","31323","66859","17323","306","0","0","0","0","8095","3725","41349","49842","1392","92583","0"
"ORANGE","50320","16457","611","0","0","0","37026","79076","12662","268","0","0","0","0","12408","2629","45965","55280","3169","104414","0"
"PAMLICO","4180","2771","21","0","0","0","2304","7208","1773","31","0","0","0","0","264","47","4275","4886","115","9276","0"
"PASQUOTANK","13601","5322","120","0","0","0","7738","15010","10450","51","0","0","0","0","1270","178","11811","14377","593","26781","0"
"PENDER","13092","13119","182","0","0","0","10021","28604","6453","61","0","0","0","0","1296","420","16904","19102","408","36414","0"
"PERQUIMANS","4392","2420","34","0","0","0","2839","7175","2345","14","0","0","0","0","151","40","4485","5179","21","9685","0"
"PERSON","12718","5977","81","0","0","0","6650","17510","7092","114","0","0","0","0","710","225","11537","13691","198","25426","0"
"PITT","54670","29077","525","0","0","0","27731","66946","39065","210","0","0","0","0","5782","1529","49092","61470","1441","112003","0"
"POLK","4555","5194","68","0","0","0","5198","13915","726","11","0","0","0","0","363","142","6841","8100","74","15015","0"
"RANDOLPH","20017","43808","309","0","0","0","23821","78914","5544","267","0","0","0","0","3230","1764","40846","46608","501","87955","0"
"RICHMOND","17831","5173","64","0","0","0","6330","18337","9805","358","0","0","0","0","898","264","13265","15935","198","29398","0"
"ROBESON","50787","8466","153","0","0","0","12719","22618","21091","25284","0","0","0","0","3132","842","31254","40546","325","72125","0"
"ROCKINGHAM","24579","19140","186","0","0","0","13939","44166","11774","108","0","0","0","0","1796","521","26409","31435","0","57844","0"
"ROWAN","28649","36089","250","0","0","0","23892","70100","15584","159","0","0","0","0","3037","1135","41092","47133","655","88880","0"
"RUTHERFORD","16477","14678","158","0","0","0","11549","37061","4494","56","0","0","0","0","1251","415","19514","22837","511","42862","0"
"SAMPSON","16906","13032","80","0","0","0","6028","22218","11401","527","0","0","0","0","1900","969","15981","19629","436","36046","0"
"SCOTLAND","13180","3267","41","0","0","0","5196","10628","8777","1404","0","0","0","0","875","142","9144","12225","315","21684","0"
"STANLY","12093","16725","95","0","0","0","9835","33286","4202","65","0","0","0","0","1195","194","17969","20396","383","38748","0"
"STOKES","8533","14166","135","0","0","0","6979","27835","1302","59","0","0","0","0","617","213","14016","15777","20","29813","0"
"SURRY","15174","17295","138","0","0","0","9992","39546","1764","56","0","0","0","0","1233","663","19251","23064","284","42599","0"
"SWAIN","4153","2507","33","0","0","0","3270","7878","101","1771","0","0","0","0","213","45","4674","5272","17","9963","0"
"TRANSYLVANIA","6895","7853","106","0","0","0","8743","22030","879","48","0","0","0","0","640","144","10875","12382","340","23597","0"
"TYRRELL","1536","310","4","0","0","0","552","1532","792","6","0","0","0","0","72","22","1104","1280","18","2402","0"
"UNION","38249","59129","548","0","0","0","40963","113093","17237","350","0","0","0","0","8209","3913","65281","72676","932","138889","0"
