"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37057","35980","681","10","0","0","36929","72522","22719","258","10","0","0","0","15148","5465","46164","56151","8342","110657","0"
"ALEXANDER","4293","11962","116","1","0","0","8275","21660","935","32","2","0","0","0","2018","454","11215","11918","1514","24647","0"
"ALLEGHANY","1823","3226","37","0","0","0","2694","6924","72","7","0","0","0","0","777","217","3478","3725","577","7780","0"
"ANSON","8953","3005","50","1","0","0","3929","6702","6425","31","0","0","0","0","2780","114","6049","7324","2565","15938","0"
"ASHE","3853","9009","103","1","0","0","6755","18161","109","24","2","0","0","0","1425","286","8904","9783","1034","19721","0"
"AVERY","1273","7142","50","1","0","0","3898","11211","56","19","0","0","0","0","1078","89","5516","6044","804","12364","0"
"BEAUFORT","10476","12443","133","2","0","0","10416","23404","7093","40","2","0","0","0","2931","583","14331","16871","2268","33470","0"
"BERTIE","7778","1626","38","0","0","0","3084","4530","7135","19","1","0","0","0","841","49","5253","6546","727","12526","0"
"BLADEN","9416","5346","86","1","0","0","7347","12546","7481","400","2","0","0","0","1767","540","9707","11517","972","22196","0"
"BRUNSWICK","26876","50455","676","11","0","0","47030","103738","8688","368","6","0","0","0","12248","1814","53119","61499","10430","125048","0"
"BUNCOMBE","72460","44406","1602","41","0","0","84138","168313","9910","338","43","0","0","0","24043","4842","86142","101300","15205","202647","0"
"BURKE","12785","23004","344","4","0","0","21370","48281","3040","91","1","0","0","0","6094","1255","25261","28258","3988","57507","0"
"CABARRUS","43074","50484","1194","26","0","0","55242","95413","29902","378","10","0","0","0","24317","6578","62931","73887","13202","150020","0"
"CALDWELL","9568","26183","356","3","0","0","16942","45770","2532","70","0","0","0","0","4680","1039","23590","26052","3410","53052","0"
"CAMDEN","1426","3035","70","0","0","0","3633","6678","920","10","1","0","0","0","555","50","3736","4007","421","8164","0"
"CARTERET","9517","25301","341","4","0","0","19767","47381","2208","101","10","0","0","0","5230","648","23795","26901","4234","54930","0"
"CASWELL","6058","4146","52","2","0","0","4742","9260","4535","21","1","0","0","0","1183","210","6585","7492","923","15000","0"
"CATAWBA","20359","47310","645","6","0","0","40125","84901","8547","143","4","0","0","0","14850","4380","47363","53039","8043","108445","0"
"CHATHAM","20917","13988","315","4","0","0","23869","43867","5830","120","3","0","0","0","9273","2124","24559","28575","5959","59093","0"
"CHEROKEE","3384","11339","135","1","0","0","7531","20837","238","116","1","0","0","0","1198","211","10556","11378","456","22390","0"
"CHOWAN","3683","3058","42","0","0","0","3406","6600","2831","12","4","0","0","0","742","81","4412","5399","378","10189","0"
"CLAY","1395","4573","58","0","0","0","3444","8888","41","15","0","0","0","0","526","84","4348","4724","398","9470","0"
"CLEVELAND","20024","25312","393","6","0","0","20111","46110","12985","86","4","0","0","0","6661","926","28054","32749","5043","65846","0"
"COLUMBUS","14516","10427","107","1","0","0","10892","21728","10254","930","2","0","0","0","3029","472","15492","18225","2226","35943","0"
"CRAVEN","20099","27369","570","6","0","0","25525","51325","14014","168","8","0","0","0","8054","1941","31569","37483","4517","73569","0"
"CUMBERLAND","86722","47854","1730","37","0","0","70953","84126","82618","2287","69","0","0","0","38196","12698","82964","103748","20584","207296","0"
"CURRITUCK","3410","9766","217","3","0","0","9796","20162","1165","44","3","0","0","0","1818","217","10694","11280","1218","23192","0"
"DARE","7558","11100","255","9","0","0","13298","29113","529","36","1","0","0","0","2541","315","14483","15951","1786","32220","0"
"DAVIDSON","21354","54822","646","3","0","0","36210","90202","10296","242","7","0","0","0","12288","2849","49125","55623","8287","113035","0"
"DAVIE","4682","16184","160","3","0","0","10570","26633","1894","41","1","0","0","0","3030","762","14073","15630","1896","31599","0"
