"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38108","32889","496","0","0","28812","71584","20789","272","0","7660","3056","44113","53943","2249","100305"
"ALEXANDER","6189","10783","84","0","0","7244","22458","995","33","0","814","251","11563","12432","305","24300"
"ALLEGHANY","2661","2585","36","0","0","2121","7030","82","14","0","277","174","3483","3823","97","7403"
"ANSON","11625","2468","21","0","0","3175","7384","7582","35","0","2288","64","6954","8257","2078","17289"
"ASHE","5331","8040","71","0","0","5431","18302","113","18","0","440","186","8879","9845","149","18873"
"AVERY","1413","6889","48","0","0","3362","11289","75","20","0","328","82","5414","6182","116","11712"
"BEAUFORT","13221","10739","91","0","0","8918","23240","8159","39","0","1531","355","14716","17402","851","32969"
"BERTIE","10023","1549","24","0","0","2398","4959","8473","18","0","544","26","6064","7559","371","13994"
"BLADEN","12788","3799","38","0","0","6168","13246","8384","429","0","734","345","10414","12239","140","22793"
"BRUNSWICK","27066","36990","368","0","0","34467","85072","8946","297","0","4576","1056","44963","51856","2072","98891"
"BUNCOMBE","74721","46049","1398","0","0","71228","168466","10931","406","0","13593","3203","86597","101671","5128","193396"
"BURKE","18348","20658","264","0","0","18745","51637","3471","90","0","2817","765","27195","30475","345","58015"
"CABARRUS","41273","49114","762","0","0","43604","98719","24325","351","0","11359","4424","60539","71299","2916","134754"
"CALDWELL","14188","24578","357","0","0","15555","50100","2843","73","0","1663","740","25916","28415","348","54679"
"CAMDEN","2291","2435","47","0","0","2984","6370","1099","12","0","276","27","3744","3944","69","7757"
"CARTERET","12075","22128","242","0","0","17649","47207","2703","102","0","2082","465","23903","26978","1213","52094"
"CASWELL","7876","3394","35","0","0","4233","9669","5271","23","0","575","128","7011","8274","253","15538"
"CATAWBA","25842","44427","415","0","0","33056","87267","9328","137","0","7009","2618","47792","54791","1158","103741"
