"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36607","37833","645","43","312","8","7","18","41038","74642","23909","267","19","1254","654","9962","5804","7084","48237","58227","10047","116511","1"
"ALEXANDER","3796","12627","117","5","80","5","2","11","8913","22137","936","33","2","150","39","1799","460","564","11435","12243","1878","25556","1"
"ALLEGHANY","1588","3537","35","1","20","0","0","2","2884","7065","76","11","0","5","13","741","156","238","3577","3807","683","8067","1"
"ANSON","7851","3327","53","5","45","1","2","8","4525","6619","6057","32","1","90","23","2760","235","181","5870","7122","2825","15817","1"
"ASHE","3451","9405","97","5","35","0","0","2","7264","18401","112","25","3","55","20","1397","246","338","9000","9914","1345","20259","1"
"AVERY","1145","7053","62","5","22","0","1","2","3957","11012","55","16","0","25","14","992","133","127","5444","5896","907","12247","1"
"BEAUFORT","9229","13034","124","9","67","2","6","20","10732","23270","6491","39","3","56","54","2543","767","723","13988","16537","2698","33223","1"
"BERTIE","7037","1765","38","1","21","2","1","3","3314","4521","6606","17","1","27","15","921","74","54","5034","6222","926","12182","1"
"BLADEN","8289","5779","76","8","69","0","7","17","8201","12357","7065","395","6","27","88","1972","536","624","9491","11262","1693","22446","1"
"BRUNSWICK","27075","56644","686","34","332","5","7","16","52921","114133","8941","398","14","583","247","10758","2646","2446","58223","67377","12120","137720","1"
"BUNCOMBE","71388","44707","1529","232","699","19","14","61","91514","172676","10017","363","45","1602","1026","18373","6061","5877","89088","104042","17033","210163","1"
"BURKE","11559","24683","345","22","132","8","5","21","22506","49260","3041","95","2","942","130","4273","1538","1568","25848","28783","4650","59281","1"
"CABARRUS","42906","51588","1092","113","837","14","30","73","60162","95839","32044","413","22","4025","705","15791","7976","8194","65207","76342","15266","156815","1"
"CALDWELL","8841","27701","339","16","142","9","5","13","18094","45831","2529","75","0","202","144","5308","1071","1291","24260","26930","3970","55160","1"
"CAMDEN","1204","3231","68","6","28","1","0","2","3627","6606","855","8","2","35","16","494","151","72","3670","3947","550","8167","1"
"CARTERET","8552","26324","335","20","105","9","3","10","20841","48451","2065","99","7","312","124","4300","841","806","24327","27376","4496","56199","1"
"CASWELL","5519","4628","59","1","27","1","2","2","5062","9522","4315","24","1","37","46","1097","259","280","6628","7542","1131","15301","1"
"CATAWBA","19550","50509","648","51","461","21","18","59","43288","88202","8766","154","10","2598","326","9493","5056","5386","49482","55118","10005","114605","1"
"CHATHAM","20852","14869","305","28","156","2","7","5","26375","45383","5756","125","10","1237","258","7450","2380","2629","25588","29652","7359","62599","1"
"CHEROKEE","3026","12657","143","7","37","5","1","5","8019","22137","245","115","2","99","31","987","284","265","11278","12081","541","23900","1"
"CHOWAN","3185","3170","41","2","32","1","1","5","3403","6484","2548","15","6","17","23","629","118","93","4280","5112","448","9840","1"
