"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38237","38303","693","34","244","6","2","15","42053","76726","24670","273","17","1256","743","10429","5473","7018","49418","59760","10409","119587","1"
"ALEXANDER","3985","12708","126","4","57","4","1","7","9057","22500","972","39","2","158","44","1811","423","545","11620","12426","1903","25949","1"
"ALLEGHANY","1691","3558","42","1","18","0","0","1","3015","7292","78","12","0","6","17","762","159","255","3688","3940","698","8326","1"
"ANSON","8532","3387","58","5","33","1","1","3","4725","6948","6490","35","1","105","22","2920","224","169","6247","7496","3002","16745","1"
"ASHE","3676","9551","105","4","29","0","0","1","7435","18910","123","25","3","58","20","1419","243","357","9252","10192","1357","20801","1"
"AVERY","1267","7314","69","4","23","0","1","2","4160","11567","67","18","0","26","18","1011","133","133","5702","6222","916","12840","1"
"BEAUFORT","10110","13333","133","7","56","1","4","8","11429","24280","7098","42","2","62","71","2740","786","747","14821","17355","2905","35081","1"
"BERTIE","7500","1804","39","1","19","0","1","0","3469","4631","7078","19","1","31","17","979","77","56","5294","6560","979","12833","1"
"BLADEN","8990","5895","87","6","56","0","3","3","8645","12942","7610","418","4","30","98","2034","549","658","10085","11862","1738","23685","1"
"BRUNSWICK","28290","57499","734","32","264","2","4","10","54224","116852","9294","411","11","585","262","11064","2580","2416","59576","69071","12412","141059","1"
"BUNCOMBE","74539","45935","1657","214","603","10","8","35","94181","178558","10549","382","50","1641","1118","18841","6043","5936","91997","107492","17693","217182","1"
"BURKE","12405","25016","367","19","99","6","1","9","23325","50825","3186","100","3","1027","145","4422","1539","1564","26753","29793","4701","61247","1"
"CABARRUS","45038","52876","1182","103","639","8","14","43","62282","99567","33401","428","20","3941","792","16232","7804","8289","67551","79035","15599","162185","1"
"CALDWELL","9300","28031","363","14","114","8","3","8","18572","47123","2613","80","0","205","153","5211","1028","1266","24915","27554","3944","56413","1"
"CAMDEN","1360","3394","72","6","24","1","0","2","3938","7135","940","11","2","35","18","492","164","70","3986","4272","539","8797","1"
"CARTERET","9283","27125","369","16","81","8","0","6","21859","50677","2257","107","7","322","153","4395","829","819","25404","28679","4664","58747","1"
"CASWELL","5872","4665","64","1","21","2","0","2","5223","9812","4566","23","1","36","50","1112","250","280","6914","7793","1143","15850","1"
"CATAWBA","20662","50858","666","48","379","10","8","28","44621","90100","9163","157","10","2760","358","9672","5060","5459","50823","56485","9972","117280","1"
"CHATHAM","21484","15079","316","26","127","4","0","5","26571","46161","5975","133","10","1218","272","7542","2301","2614","26004","30105","7503","63612","1"
"CHEROKEE","3264","12821","157","5","32","2","0","1","8302","22816","252","121","1","98","35","984","277","269","11605","12453","526","24584","1"
"CHOWAN","3563","3333","46","3","30","1","1","2","3687","6961","2843","15","6","17","28","666","130","104","4641","5576","449","10666","1"
"CLAY","1388","5123","56","2","4","0","1","2","3773","9722","45","17","0","16","12","455","82","99","4710","5207","432","10349","1"
"CLEVELAND","19724","27877","417","16","208","2","3","13","22704","48712","13670","97","8","363","253","6555","1306","1229","29925","34642","6397","70964","1"
"COLUMBUS","13425","11685","120","8","49","2","1","4","12780","22838","10519","982","4","65","95","2912","659","639","16195","19075","2804","38074","1"
"CRAVEN","20170","29633","599","36","240","8","4","8","28857","55165","14542","197","9","1320","311","5418","2593","2446","34027","40155","5373","79555","1"
"CUMBERLAND","88828","52235","1867","131","1148","25","27","66","84384","90086","88920","2489","118","3719","2292","26296","14791","15360","90782","112233","25696","228711","1"
"CURRITUCK","3360","10670","217","7","91","0","0","5","10814","21572","1247","46","3","114","77","1601","504","284","11431","12125","1608","25164","1"
"DARE","7456","11903","247","15","71","3","2","3","14507","30883","565","39","1","131","72","1870","646","411","15461","16878","1868","34207","1"
"DAVIDSON","21625","58688","695","27","370","14","7","28","40194","95060","11244","262","6","970","289","10420","3397","3721","52196","59036","10416","121648","1"
"DAVIE","4676","17145","161","15","95","1","2","1","11576","28140","1973","43","0","144","87","2510","775","978","14863","16535","2274","33672","1"
"DUPLIN","10529","10495","137","10","58","4","2","3","11416","18835","8181","67","3","68","141","3542","1817","2581","13741","15962","2951","32654","1"
"DURHAM","129378","24239","1169","166","693","17","14","41","96778","119116","75662","624","45","9741","2987","33018","11302","13521","97657","124174","30664","252495","1"
"EDGECOMBE","20294","6994","115","8","119","4","4","7","8977","12415","19441","65","3","53","109","3750","686","723","14349","18495","3678","36522","1"
"FORSYTH","100097","73709","1696","152","985","27","34","74","102742","164770","68017","554","38","3743","1640","28453","12301","15342","113295","139106","27115","279516","1"
