"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"CLAY","1392","5170","59","2","5","0","2","2","3802","9785","43","17","0","17","12","475","85","102","4740","5248","446","10434","1"
"CLEVELAND","19770","28205","421","20","239","4","5","28","22862","49031","13768","103","8","374","256","6654","1360","1263","30134","34928","6492","71554","1"
"COLUMBUS","13367","11820","121","7","55","3","1","4","12780","22965","10513","980","4","63","92","2868","673","652","16256","19135","2767","38158","1"
"CRAVEN","20365","30305","601","40","271","10","8","9","29192","56008","14739","200","9","1364","340","5423","2718","2605","34698","40717","5386","80801","1"
"CUMBERLAND","89364","53053","1879","140","1300","31","46","97","84585","90800","89691","2509","122","3783","2264","26115","15211","15686","91745","113154","25596","230495","1"
"CURRITUCK","3356","10755","221","7","96","0","1","6","10860","21716","1254","46","3","118","77","1573","515","290","11516","12195","1591","25302","1"
"DARE","7456","12041","247","15","82","3","5","3","14605","31098","568","37","1","130","73","1888","662","422","15572","16990","1895","34457","1"
"DAVIDSON","21790","59437","709","30","416","15","13","37","40610","95813","11428","262","6","995","301","10691","3561","3871","52778","59611","10668","123057","1"
"DAVIE","4701","17312","167","14","98","1","0","3","11640","28359","1991","43","0","145","90","2504","804","1010","14999","16660","2277","33936","1"
"DUPLIN","10590","10704","133","10","74","4","2","7","11469","18987","8239","68","3","70","143","3573","1910","2666","13893","16118","2982","32993","1"
"DURHAM","129636","24453","1164","190","765","19","30","55","97076","119515","75992","621","49","9832","2981","32805","11593","13750","98226","124671","30491","253388","1"
"EDGECOMBE","20301","7060","118","8","136","5","5","9","8946","12496","19493","67","3","55","110","3668","696","733","14400","18569","3619","36588","1"
"FORSYTH","99776","73546","1692","153","1036","26","38","80","102440","164420","67885","554","38","3726","1621","28161","12382","15382","113063","138850","26874","278787","1"
"FRANKLIN","17238","17650","401","14","165","10","5","11","20524","35090","12682","154","6","376","211","5270","2229","2407","23381","26615","6022","56018","1"
"GASTON","42206","63935","1207","65","916","21","13","74","57717","113160","30024","344","15","1530","731","14030","6320","7139","70527","82982","12645","166154","1"
"GATES","3373","2351","33","2","21","0","0","3","2821","5395","2476","20","0","11","42","569","91","61","3753","4219","632","8604","1"
"GRAHAM","1030","3275","36","0","2","1","1","2","2009","5751","9","280","1","19","5","244","47","41","2993","3140","223","6356","1"
"GRANVILLE","15710","11804","222","9","146","3","4","11","14538","23058","11315","79","4","182","205","6341","1263","1270","16627","18994","6826","42447","1"
"GREENE","4697","2760","26","1","44","2","4","3","3826","6127","3760","11","1","21","24","872","547","588","4850","5763","750","11363","1"
"GUILFORD","160120","92094","2151","224","1558","37","57","105","143804","198982","133628","1035","59","10755","2934","35875","16882","16419","166176","206911","27063","400150","1"
"HALIFAX","20228","5085","107","6","104","2","5","4","11065","13959","18588","1034","5","180","136","2264","440","332","15588","18805","2213","36606","1"
"HARNETT","25058","34273","816","61","504","13","18","36","33632","57699","18777","512","30","815","574","10344","5660","6444","39200","45520","9691","94411","1"
"HAYWOOD","11921","17366","341","26","138","4","8","11","18816","44536","512","139","0","172","106","2498","668","740","21921","24903","1807","48631","1"
"HENDERSON","17642","33333","628","43","236","18","4","21","41071","80280","2467","162","16","600","415","6250","2806","3355","39862","47168","5966","92996","1"
"HERTFORD","8826","1758","43","4","33","0","1","1","3810","4688","8508","99","3","45","61","906","166","117","5993","7649","834","14476","1"
"HOKE","13865","8332","314","23","155","4","5","6","14280","14144","13180","2060","22","396","263","4246","2673","2765","15474","18244","3266","36984","1"
"HYDE","1305","724","14","0","3","0","0","0","1150","2393","561","2","0","2","8","181","49","69","1415","1610","171","3196","1"
"IREDELL","28274","61422","907","48","498","10","13","37","56797","113708","16139","221","12","1729","462","10555","5180","5772","65047","71925","11034","148006","1"
"JACKSON","8449","9074","238","26","55","5","2","7","13968","25275","653","1606","9","252","199","3075","755","923","13534","15210","3080","31824","1"
"JOHNSTON","41950","61723","1224","84","884","23","22","80","61676","110232","28186","466","29","1168","669","18292","8624","10734","71732","82411","13523","167666","1"
"JONES","2382","2465","31","0","18","2","1","4","2442","4448","1995","11","2","21","27","734","107","120","3102","3522","721","7345","1"
"LEE","12564","13060","324","20","170","0","3","4","15736","26591","7584","151","9","322","285","4040","2899","3951","17524","20771","3586","41881","1"
"LENOIR","16353","11059","143","16","247","2","12","14","11862","19157","15063","62","5","107","136","4199","979","1042","15828","19725","4155","39708","1"
"LINCOLN","11737","33996","416","14","185","8","1","13","24470","59132","3857","92","3","368","177","5311","1900","2383","31302","34083","5455","70840","1"
"MACON","4949","13012","204","7","29","2","2","4","11527","27103","207","67","1","124","68","1546","620","676","13780","15436","520","29736","1"
"MADISON","4870","5173","120","15","43","3","1","4","7707","15789","133","26","2","61","45","1645","235","218","7720","8327","1889","17936","1"
"MARTIN","7501","3675","59","3","37","1","2","3","5537","8749","6230","25","1","26","54","1483","250","239","6823","8547","1448","16818","1"
"MCDOWELL","5402","14155","186","9","80","3","5","9","11876","28566","858","39","1","159","134","1313","655","709","14415","15778","1532","31725","1"
"MECKLENBURG","334267","163120","5833","523","3608","53","100","177","334689","420565","251842","2207","103","25322","5644","89560","47127","50992","347703","417074","77593","842370","1"
"MITCHELL","1051","6690","55","2","20","0","1","3","3781","10267","45","12","1","19","16","1141","102","150","5093","5588","922","11603","1"
"MONTGOMERY","4936","6851","77","6","47","0","6","10","6030","12347","2996","54","1","191","48","1601","725","916","7788","8744","1431","17963","1"
"MOORE","15207","32916","613","22","157","3","3","16","30327","63255","7516","385","11","707","269","4726","2395","2096","34678","40527","4059","79264","1"
"NASH","27698","20337","292","21","262","8","8","16","22952","35120","27094","377","4","388","300","6112","2199","2191","29533","35907","6154","71594","1"
"NEW HANOVER","51621","56804","1448","133","657","18","12","40","80806","144242","19046","424","22","1633","868","20289","5015","4739","77718","92000","21821","191539","1"
"NORTHAMPTON","7639","1684","35","2","34","1","0","2","3880","5168","7023","33","0","10","20","927","96","77","5659","6650","968","13277","1"
"ONSLOW","24072","52430","1818","57","458","13","4","38","57809","92060","20037","522","71","1938","916","13288","7867","9016","58231","66303","12165","136699","1"
"ORANGE","51636","14071","546","79","265","5","7","12","48665","78499","12055","243","8","5790","1179","12787","4725","5010","46805","55940","12541","115286","1"
"PAMLICO","2764","4409","57","5","25","1","3","2","3430","8290","1456","29","1","46","21","717","136","144","4776","5253","667","10696","1"
"PASQUOTANK","11048","8326","214","12","132","1","2","3","12628","17885","10300","47","3","168","183","3015","765","527","13545","15816","3005","32366","1"
"PENDER","10857","21730","440","16","154","5","1","11","19653","40634","5860","146","6","254","160","4316","1491","1603","22937","25364","4566","52867","1"
"PERQUIMANS","2865","3919","64","3","32","1","1","3","4075","7938","1940","22","2","27","24","886","124","82","4671","5384","908","10963","1"
"PERSON","9399","8844","124","9","56","3","3","8","10522","18658","7148","115","3","64","97","2230","653","669","12460","14434","2074","28968","1"
"PITT","48987","32375","767","72","515","16","22","29","46739","67555","41982","261","12","1187","754","12762","5009","4203","51528","64539","13455","129522","1"
"POLK","3641","6687","117","6","36","2","0","4","7065","15471","599","14","2","57","39","1076","300","337","7795","9139","624","17558","1"
"RANDOLPH","14957","52619","579","25","310","7","11","20","32194","80737","6367","332","9","811","250","7965","4251","4949","44190","49286","7246","100722","1"
"RICHMOND","11692","8231","125","12","105","4","2","3","9713","17212","9038","431","3","157","65","2079","902","710","12892","15145","1850","29887","1"
"ROBESON","33523","16276","245","22","355","10","10","29","29162","20992","19719","26813","49","334","508","7871","3346","2656","33234","41065","5333","79632","1"
"ROCKINGHAM","17255","26364","343","20","180","11","9","24","20815","45369","11573","108","0","233","187","6097","1454","1544","28648","33404","2969","65021","1"
"ROWAN","22802","44207","636","39","488","11","12","48","34580","73689","16220","190","7","581","354","8324","3458","3901","44080","50256","8487","102823","1"
"RUTHERFORD","9537","21149","267","15","134","2","5","9","16901","38745","4018","55","1","144","115","3953","988","1018","20614","23679","3726","48019","1"
"SAMPSON","12560","16172","195","9","158","7","7","9","10440","22770","10191","543","2","104","132","3220","2595","3274","17190","20151","2216","39557","1"
"SCOTLAND","9674","5175","83","11","97","3","4","5","8021","9948","8223","1872","18","172","118","2412","310","290","9214","11607","2252","23073","1"
"STANLY","8478","22685","219","24","225","3","4","38","15495","35983","4952","90","7","468","77","4641","953","918","19805","22443","4923","47171","1"
"STOKES","5052","18194","215","18","63","5","0","8","10515","29257","1273","60","2","81","90","2827","480","549","16239","17726","105","34070","1"
"SURRY","8929","23804","230","17","94","4","3","6","16603","41658","1687","54","3","134","104","4319","1731","2385","21835","24421","3434","49690","1"
"SWAIN","2740","3384","75","11","27","2","3","4","4147","7757","107","1675","1","38","40","619","156","108","4697","5170","526","10393","1"
"TRANSYLVANIA","5711","8866","151","5","39","3","2","7","12542","24194","752","49","2","99","82","1794","354","302","11918","13622","1786","27326","1"
"TYRRELL","976","498","11","0","3","0","0","0","890","1439","640","3","0","21","5","226","44","42","1030","1114","234","2378","1"
"UNION","40628","74073","1200","75","631","14","8","39","69822","124463","20134","550","14","4526","851","27264","8688","9672","77461","85721","23308","186490","1"
"VANCE","15900","5520","109","10","92","1","5","10","7650","11670","14280","64","2","116","104","2198","863","903","11948","15240","2109","29297","1"
"WAKE","293761","181489","5976","535","3206","42","60","104","377915","516990","151849","2248","92","37053","5731","102683","46442","40208","359277","412574","91237","863088","1"
"WARREN","7720","2526","43","3","28","4","0","4","3367","5743","6306","550","3","34","45","812","202","151","5882","6974","839","13695","1"
"WASHINGTON","4513","1537","21","0","10","0","0","2","2178","3724","3778","8","1","16","17","616","101","69","3430","4238","593","8261","1"
"WATAUGA","11437","12800","371","62","102","4","3","5","21431","39891","890","58","15","410","497","3602","852","1458","19926","22946","3343","46215","1"
"WAYNE","26898","27183","460","27","515","15","17","45","23344","43035","24118","144","7","579","408","6100","4113","3828","32801","39270","6433","78504","1"
"WILKES","6559","25136","205","9","88","4","1","7","13566","39469","1632","52","0","142","116","3260","904","1093","20097","22142","3336","45575","1"
"WILSON","24723","14655","259","19","197","6","10","13","17176","27687","22338","126","2","298","168","4077","2362","2244","23710","29705","3643","57058","1"
"YADKIN","2862","14800","135","6","48","4","1","6","8034","22253","740","25","2","69","42","1856","909","1136","11496","12554","1846","25896","1"
"YANCEY","3614","5617","88","7","26","0","1","2","5361","13212","76","30","1","30","24","1177","166","181","6603","7149","964","14716","1"
