"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","39485","31201","288","0","0","23087","68812","19078","234","0","5937","1699","41183","50967","1911","94061"
"ALEXANDER","7247","10604","49","0","0","6236","22557","1038","29","0","512","195","11550","12438","148","24136"
"ALLEGHANY","3024","2337","21","0","0","1771","6885","80","11","0","177","125","3358","3749","46","7153"
"ANSON","12520","2374","15","0","0","2370","7788","7723","39","0","1729","45","7054","8476","1749","17279"
"ASHE","6102","7807","45","0","0","4552","18134","93","18","0","261","126","8726","9728","52","18506"
"AVERY","1590","7296","34","0","0","3180","11705","102","29","0","264","66","5635","6380","85","12100"
"BEAUFORT","15012","10155","86","0","0","7251","23131","8505","36","0","832","227","14550","17545","409","32504"
"BERTIE","10944","1414","13","0","0","2051","5106","8703","18","0","595","29","6192","7843","387","14422"
"BLADEN","14766","2964","27","0","0","4788","13183","8434","288","0","640","231","10279","12144","122","22545"
"BRUNSWICK","26839","30661","261","0","0","26206","72630","8668","244","0","2425","706","38751","44367","849","83967"
"BUNCOMBE","75409","47262","888","0","0","60502","162939","11039","382","0","9701","2009","83258","97968","2835","184061"
"BURKE","20857","20061","210","0","0","16525","51952","3513","77","0","2111","470","26870","30545","238","57653"
"CABARRUS","39557","46314","493","0","0","33728","93095","19585","316","0","7096","2700","54399","64149","1544","120092"
"CALDWELL","16171","23785","268","0","0","13063","49059","2854","53","0","1321","519","25108","27919","260","53287"
"CAMDEN","2820","2031","27","0","0","2433","5986","1107","12","0","206","30","3475","3759","77","7311"
"CARTERET","14062","20811","202","0","0","15366","45938","2755","101","0","1647","324","23348","26307","786","50441"
"CASWELL","8796","3407","21","0","0","3224","9557","5486","19","0","386","73","6960","8341","147","15448"
"CATAWBA","29342","43822","277","0","0","28321","87080","9401","127","0","5154","1685","46749","54363","650","101762"
"CHATHAM","20291","11963","162","0","0","13962","37171","6277","94","0","2836","838","20628","24396","1354","46378"
"CHEROKEE","6677","8858","71","0","0","6024","20943","224","124","0","339","113","10119","11448","63","21630"
"CHOWAN","5490","2545","14","0","0","2513","6968","3344","10","0","240","38","4712","5775","75","10562"
"CLAY","2499","3391","30","0","0","2928","8639","41","17","0","151","39","4181","4645","22","8848"
"CLEVELAND","28542","19020","143","0","0","13982","46417","13610","87","0","1573","440","27718","33621","348","61687"
"COLUMBUS","23488","6178","48","0","0","7292","23546","11712","988","0","760","167","16614","20262","130","37006"
"CRAVEN","26741","23214","249","0","0","19047","49628","16064","134","0","3425","1125","30918","37406","927","69251"
"CUMBERLAND","101799","47845","722","0","0","51405","95019","83379","2112","0","21261","9012","88462","108813","4496","201771"
"CURRITUCK","4604","5835","90","0","0","6830","15834","972","51","0","502","118","8245","8975","139","17359"
"DARE","9643","8180","155","0","0","9615","26233","555","38","0","767","169","13109","14353","131","27593"
"DAVIDSON","29893","47751","353","0","0","25752","90984","9768","252","0","2745","1059","48121","55264","364","103749"
"DAVIE","6032","14799","75","0","0","7385","25526","1934","33","0","798","297","13119","15088","84","28291"
"DUPLIN","15145","7467","67","0","0","6546","18589","9169","42","0","1425","881","12837","15739","649","29225"
"DURHAM","118104","27721","699","0","0","54667","101850","78178","526","0","20637","4937","85990","110177","5024","201191"
"EDGECOMBE","28973","6082","50","0","0","3938","14438","23810","50","0","745","225","17008","21767","268","39043"
"FORSYTH","105651","76025","841","0","0","58451","160174","67118","454","0","13222","5362","106264","131814","2890","240968"
"FRANKLIN","18863","12050","152","0","0","9134","27338","11140","111","0","1610","566","18521","21074","604","40199"
"GASTON","46858","50890","430","0","0","34724","105367","21331","314","0","5890","2045","59030","71768","2104","132902"
"GATES","4937","1546","18","0","0","1816","5069","2923","10","0","315","26","3710","4326","281","8317"
"GRAHAM","2310","2820","13","0","0","1479","6187","2","308","0","125","43","3173","3394","55","6622"
"GRANVILLE","19860","8682","109","0","0","7989","22788","12272","95","0","1485","449","16280","19286","1074","36640"
"GREENE","7160","1900","22","0","0","2153","6576","4304","12","0","343","219","5158","6064","13","11235"
"GUILFORD","169157","95323","1306","0","0","83569","206787","120570","989","0","21009","5669","154804","193122","1429","349355"
"HALIFAX","26627","4434","69","0","0","6785","15099","20465","1110","0","1241","194","16437","21097","381","37915"
"HARNETT","28310","23428","371","0","0","16782","48178","15954","463","0","4296","2003","30860","37496","535","68891"
"HAYWOOD","18537","12186","126","0","0","11173","40820","423","102","0","677","247","19334","22455","233","42022"
"HENDERSON","18196","30560","292","0","0","28428","72144","2255","140","0","2937","1213","35279","41613","584","77476"
"HERTFORD","11531","1459","17","0","0","2038","5129","9428","107","0","381","54","6438","8528","79","15045"
"HOKE","15279","6303","103","0","0","8363","13793","11710","2194","0","2351","1380","13441","16557","50","30048"
"HYDE","2262","497","4","0","0","713","2530","871","4","0","71","14","1604","1840","32","3476"
"IREDELL","32540","45276","370","0","0","31917","91695","13363","218","0","4827","1791","51409","57801","893","110103"
"JACKSON","10692","6620","98","0","0","8952","22493","476","1566","0","1827","239","11655","13457","1250","26362"
"JOHNSTON","38370","41767","427","0","0","29018","85706","17728","315","0","5833","2308","49984","58291","1307","109582"
"JONES","4169","1671","19","0","0","1607","4710","2570","16","0","170","52","3429","3991","46","7466"
"LEE","15930","9895","103","0","0","8391","24590","7559","118","0","2052","1395","15574","18558","187","34319"
"LENOIR","22899","9348","62","0","0","6615","21353","16598","60","0","913","318","17149","21618","157","38924"
"LINCOLN","15391","22011","118","0","0","14420","47076","3058","81","0","1725","814","24376","27088","476","51940"
"MACON","7569","9846","72","0","0","7493","24167","167","48","0","598","159","11482","13300","198","24980"
"MADISON","7177","4255","64","0","0","4772","15641","124","22","0","481","57","7742","8172","354","16268"
"MARTIN","11341","3178","39","0","0","2975","9449","7753","37","0","294","78","7853","9589","91","17533"
"MCDOWELL","9677","10129","82","0","0","8386","26898","864","24","0","488","211","13257","15017","0","28274"
"MECKLENBURG","303078","171837","2567","0","0","184923","385610","215547","1863","0","59385","19557","293759","357512","11134","662405"
"MITCHELL","1253","7278","18","0","0","3063","11405","25","15","0","167","62","5431","6133","48","11612"
"MONTGOMERY","7977","4614","25","0","0","3535","11866","3579","44","0","662","249","7410","8656","85","16151"
"MOORE","17804","26151","272","0","0","19039","52872","8236","308","0","1850","646","28909","34325","32","63266"
"NASH","35731","19157","126","0","0","11733","38413","25897","287","0","2150","699","30165","36296","286","66747"
"NEW HANOVER","53720","50897","963","0","0","49571","125738","21479","334","0","7600","1910","69655","82370","3126","155151"
"NORTHAMPTON","11787","1356","11","0","0","2162","5968","8998","25","0","325","26","6660","8344","312","15316"
"ONSLOW","30067","33339","498","0","0","31033","68650","17813","318","0","8156","3697","42157","51405","1375","94937"
"ORANGE","52339","17378","574","0","0","35646","81692","12941","283","0","11021","2523","47211","56842","1884","105937"
"PAMLICO","4366","2755","21","0","0","2268","7300","1830","31","0","249","48","4363","4936","111","9410"
"PASQUOTANK","14538","5610","113","0","0","8054","15818","11101","50","0","1346","181","12572","15140","603","28315"
"PENDER","13613","13080","163","0","0","9723","28712","6600","62","0","1205","384","17026","19215","338","36579"
"PERQUIMANS","4578","2409","27","0","0","2840","7290","2399","14","0","151","41","4572","5268","14","9854"
"PERSON","13141","6043","66","0","0","6471","17803","7134","121","0","663","209","11658","13891","172","25721"
"PITT","57329","30113","460","0","0","27628","69962","39838","238","0","5492","1476","50985","63534","1011","115530"
"POLK","4756","5368","57","0","0","5159","14235","737","10","0","358","148","6975","8287","78","15340"
"RANDOLPH","21184","44595","276","0","0","23614","80745","5606","271","0","3047","1658","41557","47688","424","89669"
"RICHMOND","18810","5299","58","0","0","6345","19147","10090","368","0","907","260","13766","16550","196","30512"
"ROBESON","53060","8664","138","0","0","12718","23644","21749","25925","0","3262","827","32198","42024","358","74580"
"ROCKINGHAM","25953","19295","164","0","0","13729","45373","11956","113","0","1699","467","27018","32123","0","59141"
"ROWAN","30313","37197","217","0","0","23798","72627","15789","164","0","2945","1051","42469","48576","480","91525"
"RUTHERFORD","17233","14749","132","0","0","11395","37675","4587","62","0","1185","387","19816","23241","452","43509"
"SAMPSON","18015","13376","74","0","0","6036","23155","11952","547","0","1847","899","16574","20483","444","37501"
"SCOTLAND","13724","3341","34","0","0","5114","10973","8961","1388","0","891","146","9381","12518","314","22213"
"STANLY","12850","17125","79","0","0","9734","34225","4329","66","0","1168","185","18464","20980","344","39788"
"STOKES","9002","14479","122","0","0","6857","28465","1354","60","0","581","210","14336","16106","18","30460"
"SURRY","16109","17579","136","0","0","9939","40726","1805","56","0","1176","615","19792","23730","241","43763"
"SWAIN","4431","2657","25","0","0","3359","8293","105","1859","0","215","43","4929","5523","20","10472"
"TRANSYLVANIA","7337","8205","90","0","0","8556","22621","894","48","0","625","143","11163","12731","294","24188"
"TYRRELL","1618","323","2","0","0","541","1583","826","7","0","68","20","1135","1331","18","2484"
"UNION","39730","59953","506","0","0","40037","114782","17363","342","0","7739","3721","66067","73281","878","140226"
"VANCE","20781","4185","48","0","0","4807","13340","15541","43","0","897","260","13074","16416","331","29821"
"WAKE","259349","186449","3055","0","0","204372","451972","135158","1565","0","64530","16248","299559","345055","8611","653225"
"WARREN","9819","1635","32","0","0","2014","5356","7174","591","0","379","39","6116","7267","117","13500"
"WASHINGTON","6402","1095","19","0","0","1383","4172","4537","8","0","182","31","3921","4932","46","8899"
"WATAUGA","12204","14367","400","0","0","16658","40979","794","63","0","1793","562","20851","22514","264","43629"
"WAYNE","34663","23226","196","0","0","14949","43476","25058","142","0","4358","1368","32232","39363","1439","73034"
"WILKES","11064","21304","98","0","0","9061","39074","1666","30","0","757","401","19394","21920","213","41527"
