"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","39699","30233","141","0","0","0","19456","67885","17881","182","0","0","0","0","1268","1099","39677","49263","0","89529","0"
"ALEXANDER","7796","10386","33","0","0","0","5328","22107","1044","23","0","0","0","0","161","133","11283","12137","0","23543","0"
"ALLEGHANY","3396","2279","13","0","0","0","1549","7016","76","8","0","0","0","0","41","89","3390","3811","0","7237","0"
"ANSON","12281","2303","7","0","0","0","1986","8277","7927","39","0","0","0","0","66","24","7286","8911","0","16577","0"
"ASHE","6707","7935","27","0","0","0","4071","18396","97","14","0","0","0","0","85","92","8826","9876","0","18740","0"
"AVERY","1595","7264","15","0","0","0","2776","11367","60","20","0","0","0","0","54","52","5461","6114","0","11650","0"
"BEAUFORT","15989","9672","27","0","0","0","6150","22923","8277","35","0","0","0","0","239","149","14133","17426","0","31838","0"
"BERTIE","11170","1396","7","0","0","0","1626","5288","8493","17","0","0","0","0","33","21","6058","7945","0","14199","0"
"BLADEN","15343","2760","11","0","0","0","4047","13161","8208","250","0","0","0","0","147","142","9953","12100","0","22161","0"
"BRUNSWICK","26960","28418","115","0","0","0","21261","66847","7991","216","0","0","0","0","596","507","35545","40551","0","76754","0"
"BUNCOMBE","76049","47375","392","0","0","0","50829","156782","10193","326","0","0","0","0","2960","1390","78843","93612","0","174645","0"
"BURKE","22272","19814","107","0","0","0","14352","51444","3410","70","0","0","0","0","683","329","26285","30062","0","56545","0"
"CABARRUS","37832","43242","220","0","0","0","27152","87133","16164","236","0","0","0","0","1629","1756","49157","58159","0","108446","0"
"CALDWELL","17677","23523","102","0","0","0","11115","48564","2717","48","0","0","0","0","426","324","24508","27675","0","52417","0"
"CAMDEN","3124","1906","13","0","0","0","2169","5895","1134","12","0","0","0","0","61","25","3424","3707","0","7212","0"
"CARTERET","15202","19327","77","0","0","0","12745","43536","2569","83","0","0","0","0","340","211","21946","24791","0","47351","0"
"CASWELL","9242","3173","14","0","0","0","2809","9427","5537","14","0","0","0","0","90","47","6822","8320","0","15238","0"
"CATAWBA","30683","44221","121","0","0","0","25242","87755","8527","109","0","0","0","0","1411","1077","46172","53636","0","100267","0"
"CHATHAM","20181","11144","63","0","0","0","11459","34700","6142","75","0","0","0","0","548","522","19259","22749","0","42847","0"
"CHEROKEE","7170","8616","32","0","0","0","5085","20315","201","116","0","0","0","0","82","82","9769","11086","0","20903","0"
"CHOWAN","5863","2426","9","0","0","0","2220","6986","3311","12","0","0","0","0","53","27","4678","5766","0","10518","0"
"CLAY","2797","3338","18","0","0","0","2666","8627","31","13","0","0","0","0","30","29","4154","4610","0","8819","0"
