"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36979","37151","693","33","138","2","0","2","40605","74627","23985","265","12","1127","669","9844","5074","6559","48172","58265","9166","115603","1"
"ALEXANDER","3997","12325","119","2","30","1","0","2","8916","22228","960","36","1","150","38","1572","407","538","11465","12281","1646","25392","1"
"ALLEGHANY","1695","3441","40","0","11","0","0","0","2924","7189","76","8","0","6","17","664","151","253","3623","3878","610","8111","1"
"ANSON","8479","3208","58","2","28","0","0","1","4621","6888","6499","35","1","103","22","2637","212","158","6198","7470","2729","16397","1"
"ASHE","3649","9352","107","2","19","0","0","0","7345","18836","119","24","3","55","17","1181","239","349","9215","10156","1103","20474","1"
"AVERY","1292","7488","64","3","17","0","0","0","4222","11871","65","18","0","24","19","954","135","129","5867","6388","831","13086","1"
"BEAUFORT","10115","13067","129","3","36","0","0","2","11174","24156","7154","41","2","62","68","2282","761","731","14772","17336","2418","34526","1"
"BERTIE","7542","1749","37","1","8","0","0","0","3336","4609","7083","19","1","31","18","834","78","57","5253","6582","838","12673","1"
"BLADEN","8981","5631","89","4","35","0","0","0","8430","12710","7546","403","4","25","98","1852","532","635","9910","11681","1579","23170","1"
"BRUNSWICK","27632","55385","707","25","177","0","0","1","52800","113991","9147","400","10","554","246","9920","2459","2298","58160","67306","11261","136727","1"
"BUNCOMBE","72766","45180","1655","148","407","0","0","10","92432","176396","10457","365","42","1610","1016","16773","5939","5725","90819","105988","15791","212598","1"
"BURKE","12240","24025","367","13","68","1","0","3","22978","49735","3103","90","1","979","131","4186","1470","1501","26114","29101","4480","59695","1"
"CABARRUS","44075","51770","1213","85","433","0","0","2","60696","98478","32469","410","12","3776","742","14944","7443","7857","66317","77678","14279","158274","1"
"CALDWELL","9145","26886","353","10","74","1","0","1","18106","46283","2567","73","0","195","137","4323","998","1218","24088","26731","3757","54576","1"
"CAMDEN","1368","3292","72","1","21","0","0","0","3889","7053","939","11","1","35","17","426","161","70","3944","4222","477","8643","1"
"CARTERET","9209","26429","364","12","65","0","0","0","21521","49877","2241","104","8","315","137","4111","807","789","25005","28233","4362","57600","1"
"CASWELL","5853","4406","62","1","14","0","0","0","5081","9579","4552","24","1","30","47","946","238","259","6757","7678","982","15417","1"
"CATAWBA","20086","49221","662","32","306","0","0","2","44143","88433","8925","147","5","2650","336","9139","4817","5222","49741","55397","9314","114452","1"
"CHATHAM","21154","14682","319","21","88","2","0","1","25913","45577","5953","126","3","1132","257","6955","2177","2492","25618","29724","6838","62180","1"
"CHEROKEE","3266","12400","151","3","21","0","0","0","8154","22360","254","119","1","97","33","869","262","263","11324","12175","496","23995","1"
"CHOWAN","3575","3223","45","2","18","0","0","0","3601","6832","2839","14","6","16","25","610","122","95","4539","5520","405","10464","1"
"CLAY","1367","4938","56","0","2","0","0","0","3745","9500","44","16","0","16","11","440","81","92","4620","5075","413","10108","1"
"CLEVELAND","19454","26779","424","17","133","0","0","2","22230","47772","13453","90","5","336","231","5903","1249","1161","29261","33958","5820","69039","1"
"COLUMBUS","13419","11170","116","7","41","1","0","0","12489","22297","10417","956","4","70","89","2771","639","611","15885","18720","2638","37243","1"
"CRAVEN","19897","28802","588","27","154","0","0","3","28412","54168","14407","188","8","1248","278","5078","2508","2309","33342","39488","5053","77883","1"
"CUMBERLAND","86783","49842","1835","103","683","2","0","0","78021","87538","86327","2372","77","3542","2048","21418","13947","14357","87495","108568","21206","217269","1"
"CURRITUCK","3317","10423","215","6","70","0","0","1","10671","21366","1215","46","3","111","76","1389","497","277","11327","11991","1385","24703","1"
"DARE","7421","11683","244","14","57","0","0","1","14363","30562","564","38","1","127","62","1794","635","383","15233","16753","1797","33783","1"
"DAVIDSON","21182","56812","696","23","274","1","0","1","39406","93611","11027","249","5","926","264","9085","3228","3573","51265","58068","9062","118395","1"
"DAVIE","4625","16700","157","11","78","0","0","0","11391","27693","1947","44","0","146","83","2322","727","933","14599","16259","2104","32962","1"
"DUPLIN","10481","10102","134","10","48","1","0","0","11166","18491","8135","70","3","71","143","3325","1704","2504","13487","15738","2717","31942","1"
"DURHAM","125096","23560","1193","108","440","1","0","6","90613","115641","73669","594","42","8943","2663","28762","10703","12525","94476","119862","26679","241017","1"
"EDGECOMBE","20176","6737","105","6","86","0","0","1","9157","12124","19265","56","2","47","111","4013","650","685","14067","18292","3909","36268","1"
