"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37087","35896","682","10","0","0","36682","72412","22641","260","10","0","0","0","15034","5387","46044","56035","8278","110357","0"
"ALEXANDER","4320","11939","117","1","0","0","8242","21643","930","32","2","0","0","0","2012","446","11208","11906","1505","24619","0"
"ALLEGHANY","1836","3208","37","0","0","0","2677","6898","72","7","0","0","0","0","781","215","3463","3714","581","7758","0"
"ANSON","8976","2981","51","1","0","0","3907","6695","6413","30","0","0","0","0","2778","112","6043","7313","2560","15916","0"
"ASHE","3872","8986","102","1","0","0","6684","18090","112","26","2","0","0","0","1415","279","8862","9755","1028","19645","0"
"AVERY","1275","7157","50","1","0","0","3876","11205","54","19","0","0","0","0","1081","87","5512","6050","797","12359","0"
"BEAUFORT","10497","12408","134","1","0","0","10356","23345","7087","40","2","0","0","0","2922","570","14290","16837","2269","33396","0"
"BERTIE","7788","1616","37","0","0","0","3052","4516","7125","19","1","0","0","0","832","47","5239","6539","715","12493","0"
"BLADEN","9467","5308","83","0","0","0","7304","12516","7504","397","2","0","0","0","1743","530","9701","11504","957","22162","0"
"BRUNSWICK","26818","50100","672","9","0","0","46643","103028","8622","366","6","0","0","0","12220","1791","52757","61103","10382","124242","0"
"BUNCOMBE","72467","44397","1583","34","0","0","83492","167712","9855","335","44","0","0","0","24027","4757","85761","100997","15215","201973","0"
"BURKE","12862","22987","345","4","0","0","21273","48260","3038","92","1","0","0","0","6080","1235","25263","28246","3962","57471","0"
"CABARRUS","43035","50404","1189","23","0","0","54827","95247","29682","376","10","0","0","0","24163","6484","62698","73645","13135","149478","0"
"CALDWELL","9597","26142","358","2","0","0","16909","45760","2535","70","0","0","0","0","4643","1019","23592","26042","3374","53008","0"
"CAMDEN","1429","3026","70","0","0","0","3600","6648","918","10","1","0","0","0","548","47","3714","3997","414","8125","0"
"CARTERET","9564","25206","341","2","0","0","19652","47238","2198","100","10","0","0","0","5219","640","23685","26839","4241","54765","0"
"CASWELL","6082","4116","51","1","0","0","4729","9243","4535","21","1","0","0","0","1179","206","6570","7495","914","14979","0"
"CATAWBA","20359","47196","636","6","0","0","39783","84640","8502","143","4","0","0","0","14691","4296","47140","52889","7951","107980","0"
"CHATHAM","20929","13957","316","1","0","0","23735","43852","5834","119","2","0","0","0","9131","2092","24529","28530","5879","58938","0"
"CHEROKEE","3394","11276","133","1","0","0","7478","20729","237","117","1","0","0","0","1198","207","10502","11332","448","22282","0"
"CHOWAN","3697","3042","43","0","0","0","3384","6586","2828","12","4","0","0","0","736","79","4399","5399","368","10166","0"
"CLAY","1410","4560","59","0","0","0","3429","8879","41","15","0","0","0","0","523","82","4350","4716","392","9458","0"
"CLEVELAND","20042","25229","389","4","0","0","19962","46013","12940","86","4","0","0","0","6583","901","27979","32654","4993","65626","0"
"COLUMBUS","15213","10588","110","1","0","0","11238","22408","10687","968","2","0","0","0","3085","483","16057","18849","2244","37150","0"
"CRAVEN","20167","27287","563","4","0","0","25340","51144","14014","166","8","0","0","0","8029","1907","31474","37369","4518","73361","0"
"CUMBERLAND","86657","47717","1709","30","0","0","70281","83832","82212","2272","69","0","0","0","38009","12514","82491","103293","20610","206394","0"
"CURRITUCK","3451","9796","224","3","0","0","9856","20289","1175","44","3","0","0","0","1819","216","10739","11383","1208","23330","0"
"DARE","7577","11041","253","7","0","0","13194","28974","530","36","1","0","0","0","2531","309","14385","15904","1783","32072","0"
"DAVIDSON","21396","54741","641","1","0","0","35968","90059","10252","239","7","0","0","0","12190","2788","48987","55525","8235","112747","0"
"DAVIE","4692","16155","157","1","0","0","10486","26568","1879","41","1","0","0","0","3002","734","14051","15550","1890","31491","0"
"DUPLIN","10906","9494","128","1","0","0","10016","18004","7985","62","1","0","0","0","4493","1976","12858","15207","2480","30545","0"
"DURHAM","123582","23261","1182","33","0","0","81641","110983","72285","566","32","0","0","0","45833","10549","90624","115341","23734","229699","0"
