"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38521","38556","696","35","245","6","2","13","42205","77085","24871","275","19","1283","774","10447","5525","7122","49750","60136","10393","120279","1"
"ALEXANDER","3984","12694","126","4","57","4","1","7","9046","22481","972","40","2","158","45","1806","419","542","11614","12412","1897","25923","1"
"ALLEGHANY","1695","3596","42","1","19","0","0","2","3021","7332","78","12","0","6","17","768","163","257","3711","3964","701","8376","1"
"ANSON","8528","3434","59","5","37","1","1","4","4772","6988","6484","34","1","104","22","2977","231","176","6281","7529","3031","16841","1"
"ASHE","3681","9580","105","4","29","0","0","1","7454","18935","123","26","3","58","20","1447","242","358","9271","10216","1367","20854","1"
"AVERY","1277","7405","69","4","23","0","1","2","4195","11671","68","18","0","27","19","1039","134","136","5778","6258","940","12976","1"
"BEAUFORT","10140","13394","133","7","58","1","4","8","11440","24314","7117","42","3","63","71","2790","785","751","14860","17394","2931","35185","1"
"BERTIE","7504","1806","39","1","19","0","1","0","3458","4632","7080","17","1","32","17","971","78","56","5298","6559","971","12828","1"
"BLADEN","8993","5898","87","7","58","0","3","3","8634","12942","7608","421","4","30","97","2027","554","662","10078","11876","1729","23683","1"
"BRUNSWICK","28316","57582","736","32","273","2","4","10","54231","116819","9284","410","11","585","264","11234","2579","2419","59602","69089","12495","141186","1"
"BUNCOMBE","74503","45999","1649","213","607","11","8","35","94076","178480","10525","379","50","1640","1113","18870","6044","5936","91991","107479","17631","217101","1"
"BURKE","12403","25073","366","19","102","6","1","9","23334","50881","3193","101","3","1030","147","4418","1540","1564","26788","29834","4691","61313","1"
"CABARRUS","44924","52853","1181","102","643","7","13","44","62089","99382","33242","426","20","3928","790","16291","7777","8261","67421","78906","15529","161856","1"
"CALDWELL","9319","28153","362","15","116","9","3","8","18591","47263","2624","81","0","207","163","5209","1029","1279","25006","27635","3935","56576","1"
"CAMDEN","1357","3400","72","6","24","1","0","2","3937","7137","939","11","2","35","18","494","163","72","3989","4272","538","8799","1"
"CARTERET","9306","27291","369","16","83","8","1","6","21910","50785","2266","108","8","324","154","4511","834","836","25524","28746","4720","58990","1"
"CASWELL","5874","4694","64","1","21","2","0","2","5223","9828","4559","22","1","36","50","1134","251","281","6922","7803","1156","15881","1"
"CATAWBA","20723","51021","669","48","384","14","10","35","44671","90239","9199","157","10","2767","367","9777","5059","5470","50947","56586","10042","117575","1"
"CHATHAM","21552","15151","320","27","125","4","0","5","26619","46190","6004","133","11","1228","277","7654","2306","2633","26075","30178","7550","63803","1"
"CHEROKEE","3258","12897","157","6","37","2","0","1","8347","22906","254","124","2","99","37","1002","281","276","11660","12509","536","24705","1"
"CHOWAN","3560","3335","46","3","30","1","1","2","3685","6954","2841","15","6","17","28","671","131","103","4634","5577","452","10663","1"
"CLAY","1390","5156","58","2","5","0","2","2","3790","9758","45","17","0","17","12","473","83","100","4728","5233","444","10405","1"
"CLEVELAND","19698","27878","416","17","208","2","4","16","22674","48688","13637","99","8","367","251","6552","1311","1227","29907","34641","6365","70913","1"
"COLUMBUS","13454","11733","118","7","50","3","1","4","12770","22885","10531","981","4","66","94","2916","663","643","16229","19112","2799","38140","1"
"CRAVEN","20356","30052","598","36","248","8","4","8","29009","55621","14674","203","11","1353","343","5486","2628","2564","34455","40455","5409","80319","1"
"CUMBERLAND","88838","52220","1860","130","1157","25","27","67","84243","90005","88854","2485","120","3712","2294","26336","14761","15341","90724","112174","25669","228567","1"
"CURRITUCK","3358","10678","217","7","91","0","0","5","10805","21565","1246","46","3","115","77","1604","505","283","11428","12118","1615","25161","1"
"DARE","7437","11886","245","15","71","3","2","3","14477","30830","560","38","1","131","72","1862","645","411","15426","16850","1863","34139","1"
"DAVIDSON","21777","59068","697","27","381","15","8","30","40354","95201","11293","263","6","975","298","10909","3412","3752","52404","59208","10745","122357","1"
"DAVIE","4698","17228","165","14","94","1","0","1","11589","28227","1981","43","0","146","89","2527","777","988","14927","16599","2264","33790","1"
"DUPLIN","10609","10596","135","10","59","4","2","5","11427","18902","8220","70","3","69","145","3611","1827","2605","13830","16035","2982","32847","1"
"DURHAM","129576","24378","1162","181","739","17","25","52","97043","119445","75920","621","46","9791","2982","32872","11496","13646","98004","124566","30603","253173","1"
"EDGECOMBE","20252","6989","114","8","121","4","4","7","8910","12409","19387","64","3","53","109","3701","683","718","14325","18457","3627","36409","1"
"FORSYTH","99965","73610","1696","151","984","27","34","74","102563","164576","67923","551","38","3734","1634","28372","12276","15317","113118","138952","27034","279104","1"
"FRANKLIN","17177","17441","399","13","156","6","0","7","20285","34765","12573","153","6","363","208","5300","2116","2322","23126","26356","6002","55484","1"
"GASTON","41941","63405","1198","61","766","15","4","48","57129","112364","29587","342","15","1494","727","13933","6105","6956","69868","82185","12514","164567","1"
"GATES","3363","2313","34","1","17","0","0","3","2797","5339","2464","19","0","11","44","563","88","56","3712","4186","630","8528","1"
"GRAHAM","1040","3248","36","0","2","1","0","1","1989","5719","9","276","1","19","5","243","45","39","2977","3118","222","6317","1"
"GRANVILLE","15705","11727","221","8","118","2","2","7","14497","23113","11351","79","4","182","207","6077","1274","1281","16672","19045","6570","42287","1"
"GREENE","4717","2762","26","1","41","1","4","3","3829","6142","3761","11","1","21","25","877","546","591","4854","5775","755","11384","1"
"GUILFORD","159652","91569","2142","214","1402","34","45","80","142952","198161","132640","1021","60","10671","2940","36083","16514","16149","165244","205869","26977","398090","1"
"HALIFAX","20205","5033","110","6","101","0","3","3","11030","13922","18520","1037","5","180","136","2256","435","324","15546","18734","2211","36491","1"
"HARNETT","25000","34094","820","59","478","13","14","30","33442","57385","18693","510","29","804","583","10392","5554","6356","38988","45273","9689","93950","1"
"HAYWOOD","11959","17280","339","25","119","4","7","9","18680","44335","505","135","0","172","108","2526","641","721","21812","24809","1801","48422","1"
"HENDERSON","17676","33266","620","43","220","17","4","20","40943","80146","2456","162","16","597","421","6258","2753","3315","39778","47099","5932","92809","1"
"HERTFORD","8846","1759","43","4","30","0","1","1","3804","4685","8521","99","3","45","61","908","166","118","5994","7660","834","14488","1"
"HOKE","13877","8260","317","24","140","4","5","6","14304","14115","13227","2048","20","393","259","4213","2662","2752","15440","18226","3271","36937","1"
"HYDE","1312","727","14","0","3","0","0","0","1151","2401","563","2","0","2","8","181","50","70","1422","1614","171","3207","1"
"IREDELL","28051","60588","891","45","411","7","7","25","56168","112501","15846","220","12","1690","467","10507","4950","5581","64228","71065","10900","146193","1"
"JACKSON","8474","8987","242","27","51","4","1","6","13834","25183","652","1585","9","252","198","3005","742","909","13474","15144","3008","31626","1"
"JOHNSTON","41492","60824","1212","82","777","18","15","48","60877","109027","27747","449","30","1140","663","18041","8248","10353","70762","81362","13221","165345","1"
"JONES","2399","2464","31","0","18","2","1","4","2454","4469","2005","11","2","21","27","731","107","120","3113","3542","718","7373","1"
"LEE","12468","12865","312","18","141","1","2","2","15604","26348","7487","148","9","309","281","4050","2781","3842","17306","20561","3546","41413","1"
"LENOIR","16471","11080","145","17","244","2","9","11","11945","19206","15160","63","6","107","137","4283","962","1025","15926","19764","4234","39924","1"
"LINCOLN","11754","33764","411","13","164","9","1","11","24377","58880","3830","90","3","362","171","5313","1855","2347","31150","33901","5453","70504","1"
"MACON","4961","12984","204","7","24","1","2","4","11481","27046","204","67","1","123","69","1552","606","665","13746","15409","513","29668","1"
"MADISON","4888","5177","121","15","42","3","1","4","7711","15803","134","26","2","61","46","1657","233","214","7732","8329","1901","17962","1"
"MARTIN","7507","3650","59","3","31","1","1","2","5521","8705","6219","26","1","26","55","1501","242","236","6796","8519","1460","16775","1"
"MCDOWELL","5421","14052","185","9","66","2","3","7","11773","28416","848","39","1","152","135","1295","632","689","14322","15688","1508","31518","1"
"MECKLENBURG","335546","163812","5878","518","3609","52","96","176","336054","421996","252865","2213","105","25371","5670","90250","47271","51206","348961","418548","78232","845741","1"
"MITCHELL","1045","6673","54","3","17","0","0","3","3756","10207","46","13","1","17","16","1150","101","150","5075","5565","911","11551","1"
"MONTGOMERY","4937","6747","77","5","38","0","1","8","5965","12279","2973","54","1","192","49","1537","693","891","7717","8690","1371","17778","1"
"MOORE","15243","32989","616","22","158","3","3","16","30415","63397","7543","386","11","713","272","4740","2403","2105","34778","40613","4074","79465","1"
"NASH","27688","20227","296","20","231","6","5","13","22838","34990","27011","373","4","375","307","6136","2128","2146","29427","35769","6128","71324","1"
"NEW HANOVER","51605","56553","1455","120","588","13","9","29","80508","143503","18991","431","22","1613","883","20543","4894","4698","77326","91622","21932","190880","1"
"NORTHAMPTON","7650","1669","36","2","33","1","0","1","3865","5150","7025","32","0","10","20","924","96","76","5648","6641","968","13257","1"
"ONSLOW","24106","52400","1824","55","440","12","4","37","57945","92144","20059","523","70","1936","920","13331","7840","9005","58225","66390","12208","136823","1"
"ORANGE","51564","13922","547","68","239","2","4","10","48303","78070","11953","246","7","5723","1190","12853","4617","4956","46486","55618","12555","114659","1"
"PAMLICO","2777","4417","57","5","23","1","1","1","3441","8309","1458","29","1","46","21","722","137","144","4781","5271","671","10723","1"
"PASQUOTANK","10923","8203","213","11","118","1","0","1","12499","17690","10171","45","3","168","181","2958","753","507","13350","15640","2979","31969","1"
"PENDER","10837","21470","434","16","138","2","0","10","19473","40214","5846","148","6","246","161","4335","1424","1551","22730","25112","4538","52380","1"
"PERQUIMANS","2854","3841","64","3","30","1","0","3","4044","7845","1932","21","2","27","24","870","119","76","4613","5329","898","10840","1"
"PERSON","9437","8801","124","9","52","2","3","8","10490","18621","7144","115","3","63","97","2250","633","650","12450","14404","2072","28926","1"
"PITT","48942","32221","773","69","476","11","15","19","46804","67240","41808","261","13","1172","771","13181","4884","4120","51255","64277","13798","129330","1"
"POLK","3645","6680","118","6","36","2","0","4","7058","15459","599","14","2","57","40","1079","299","334","7786","9137","626","17549","1"
"RANDOLPH","14866","51913","584","22","282","5","3","14","31816","80041","6287","329","9","789","244","7724","4082","4803","43733","48749","7023","99505","1"
"RICHMOND","11718","8219","125","12","104","4","1","3","9678","17198","9037","432","3","158","66","2073","897","706","12889","15137","1838","29864","1"
"ROBESON","33750","15976","242","22","335","8","4","19","29356","20941","19773","26722","49","330","512","8095","3290","2619","33230","41016","5466","79712","1"
"ROCKINGHAM","17308","26154","338","20","154","10","5","20","20592","45048","11488","106","0","230","190","6142","1397","1496","28500","33193","2908","64601","1"
"ROWAN","22646","43734","628","33","418","8","6","35","34270","73086","16002","191","7","563","358","8312","3259","3722","43639","49724","8415","101778","1"
"RUTHERFORD","9603","21111","270","14","122","2","5","8","16940","38766","4037","55","1","143","117","3981","975","1014","20610","23699","3766","48075","1"
"SAMPSON","12563","16139","191","8","146","7","3","8","10425","22739","10198","542","2","104","131","3221","2553","3234","17167","20111","2212","39490","1"
"SCOTLAND","9688","5164","82","12","97","3","3","2","8029","9940","8240","1870","18","173","118","2412","309","287","9202","11626","2252","23080","1"
"STANLY","8486","22618","215","22","211","2","1","32","15445","35848","4918","90","7","460","80","4702","927","905","19746","22366","4920","47032","1"
"STOKES","5070","18070","214","13","47","3","0","7","10469","29117","1261","56","2","81","89","2820","467","538","16148","17644","101","33893","1"
"SURRY","8946","23792","234","18","93","4","3","6","16607","41663","1689","54","3","134","104","4339","1717","2377","21838","24413","3452","49703","1"
"SWAIN","2764","3347","76","11","24","1","2","3","4139","7732","109","1674","1","37","40","622","152","108","4681","5156","530","10367","1"
"TRANSYLVANIA","5739","8853","151","4","41","1","2","7","12525","24173","752","49","2","99","83","1811","354","301","11899","13625","1799","27323","1"
"TYRRELL","979","503","11","0","3","0","0","0","891","1443","640","3","0","21","5","229","46","44","1033","1117","237","2387","1"
"UNION","40657","73701","1193","66","581","10","4","28","69367","124247","20074","548","14","4478","851","26791","8604","9601","77266","85542","22799","185607","1"
"VANCE","15892","5455","108","9","78","1","3","9","7619","11630","14216","63","2","115","106","2216","826","879","11904","15167","2103","29174","1"
"WAKE","293514","181013","6004","499","3010","33","50","88","376824","515213","150815","2237","88","36701","5650","104426","45905","39748","357697","410808","92530","861035","1"
"WARREN","7752","2513","44","3","28","4","0","4","3366","5731","6330","550","3","33","45","819","203","153","5886","6983","845","13714","1"
"WASHINGTON","4504","1519","20","0","7","0","0","2","2172","3707","3763","8","1","16","18","616","95","67","3416","4215","593","8224","1"
"WATAUGA","11491","12834","376","63","102","4","3","5","21528","40048","901","58","15","413","497","3615","859","1466","20008","23038","3360","46406","1"
"WAYNE","26987","27205","460","27","501","14","14","44","23368","43082","24165","144","7","580","413","6133","4096","3812","32832","39320","6468","78620","1"
"WILKES","6597","25161","205","9","89","4","1","5","13581","39523","1634","53","0","142","115","3280","905","1094","20131","22162","3359","45652","1"
"WILSON","24674","14504","255","15","178","6","6","7","17075","27604","22188","121","2","295","172","4081","2257","2165","23571","29543","3606","56720","1"
"YADKIN","2866","14798","136","7","45","4","0","5","8041","22268","740","25","2","68","43","1857","899","1127","11495","12561","1846","25902","1"
"YANCEY","3643","5588","88","6","25","0","1","2","5332","13204","76","31","1","30","24","1159","160","174","6586","7152","947","14685","1"
