"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38314","38357","693","34","244","6","2","15","42114","76824","24717","274","17","1263","757","10437","5490","7060","49501","59866","10412","119779","1"
"ALEXANDER","3983","12702","126","4","57","4","1","7","9051","22487","972","39","2","158","44","1810","423","545","11615","12419","1901","25935","1"
"ALLEGHANY","1691","3557","42","1","18","0","0","1","3014","7290","78","12","0","6","17","762","159","255","3687","3939","698","8324","1"
"ANSON","8524","3387","58","5","33","1","1","3","4725","6948","6484","35","1","103","22","2920","224","169","6246","7491","3000","16737","1"
"ASHE","3676","9552","105","4","29","0","0","1","7433","18907","123","25","3","58","20","1421","243","357","9250","10192","1358","20800","1"
"AVERY","1272","7350","69","4","23","0","1","2","4172","11608","68","18","0","27","18","1020","134","135","5731","6238","924","12893","1"
"BEAUFORT","10107","13333","133","7","56","1","4","8","11427","24278","7096","42","2","62","71","2740","785","747","14819","17352","2905","35076","1"
"BERTIE","7517","1808","39","1","20","0","1","0","3472","4637","7093","19","1","31","17","983","77","56","5302","6574","982","12858","1"
"BLADEN","9007","5909","87","7","57","0","3","3","8656","12966","7618","421","4","30","98","2036","556","665","10102","11890","1737","23729","1"
"BRUNSWICK","28321","57581","737","32","270","2","4","10","54270","116913","9301","410","11","585","264","11161","2582","2421","59629","69104","12494","141227","1"
"BUNCOMBE","74548","45983","1653","216","613","10","8","35","94199","178664","10555","383","50","1641","1115","18803","6054","5944","92048","107529","17688","217265","1"
"BURKE","12395","25004","367","19","99","6","1","9","23315","50799","3183","100","3","1025","145","4422","1538","1564","26734","29779","4702","61215","1"
"CABARRUS","45009","52874","1182","103","639","8","14","42","62263","99556","33365","428","20","3938","791","16232","7804","8286","67529","79015","15590","162134","1"
"CALDWELL","9299","28029","363","14","114","8","3","8","18565","47117","2612","80","0","205","153","5209","1027","1264","24913","27546","3944","56403","1"
"CAMDEN","1359","3393","72","6","24","1","0","2","3936","7132","940","11","2","35","18","491","164","70","3984","4272","537","8793","1"
"CARTERET","9272","27131","369","16","81","8","0","6","21849","50669","2256","106","7","322","153","4390","829","819","25408","28663","4661","58732","1"
"CASWELL","5877","4673","64","1","21","2","0","2","5227","9819","4568","23","1","36","50","1120","250","280","6922","7797","1148","15867","1"
"CATAWBA","20651","50848","666","48","378","10","8","28","44603","90074","9154","157","10","2758","360","9670","5057","5456","50808","56462","9970","117240","1"
"CHATHAM","21481","15078","316","26","127","4","0","5","26562","46153","5972","133","10","1218","272","7541","2300","2615","25999","30097","7503","63599","1"
"CHEROKEE","3258","12812","157","5","32","2","0","1","8301","22803","252","121","1","98","35","980","278","270","11595","12447","526","24568","1"
"CHOWAN","3563","3335","46","3","30","1","1","2","3693","6961","2842","15","6","17","28","675","130","104","4641","5578","455","10674","1"
"CLAY","1386","5122","56","2","4","0","1","2","3771","9717","45","17","0","16","12","455","82","99","4707","5205","432","10344","1"
"CLEVELAND","19717","27871","417","16","208","2","3","13","22696","48704","13663","97","8","363","252","6550","1306","1229","29918","34634","6391","70943","1"
"COLUMBUS","13419","11682","119","8","49","2","1","4","12775","22831","10513","982","4","65","95","2910","659","639","16188","19069","2802","38059","1"
"CRAVEN","20244","29788","599","36","244","8","4","8","28927","55356","14590","198","11","1336","323","5437","2607","2478","34176","40297","5385","79858","1"
"CUMBERLAND","88804","52227","1865","131","1148","25","27","66","84358","90069","88886","2488","118","3717","2292","26292","14789","15358","90748","112211","25692","228651","1"
"CURRITUCK","3359","10666","217","7","91","0","0","5","10813","21567","1247","46","3","114","77","1601","503","283","11429","12121","1608","25158","1"
"DARE","7454","11899","247","15","71","3","2","3","14496","30867","564","39","1","131","72","1870","646","411","15453","16870","1867","34190","1"
"DAVIDSON","21623","58681","695","27","369","14","7","28","40185","95048","11238","262","6","970","289","10419","3397","3721","52186","59026","10417","121629","1"
"DAVIE","4674","17141","161","14","95","1","2","1","11567","28132","1971","43","0","143","87","2506","774","979","14857","16529","2270","33656","1"
"DUPLIN","10530","10499","137","10","58","4","2","3","11412","18834","8178","67","3","68","140","3549","1816","2580","13738","15958","2959","32655","1"
"DURHAM","129300","24228","1167","166","691","17","14","41","96691","119077","75586","622","45","9742","2988","32956","11299","13513","97603","124108","30604","252315","1"
"EDGECOMBE","20290","6993","115","8","119","4","4","7","8974","12414","19436","65","3","53","109","3748","686","723","14346","18491","3677","36514","1"
