"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"STANLY","7914","22557","230","32","0","0","0","0","15643","35480","4827","82","7","451","68","4433","1028","987","19490","22099","4787","46376","1"
"STOKES","4714","18006","210","19","0","0","0","0","10518","28758","1237","56","2","80","82","2737","515","573","15972","17383","112","33467","1"
"SURRY","8208","23361","224","18","0","0","0","0","16352","40452","1588","46","3","135","97","4027","1815","2383","21208","23692","3263","48163","1"
"SWAIN","2488","3288","71","11","0","0","0","0","4026","7383","94","1580","1","38","36","586","166","113","4458","4912","514","9884","1"
"TRANSYLVANIA","5351","8574","152","8","0","0","0","0","12289","23398","704","45","2","99","73","1679","374","302","11578","13114","1682","26374","1"
"TYRRELL","939","500","11","0","0","0","0","0","898","1429","623","3","0","21","4","222","46","43","1012","1107","229","2348","1"
"UNION","37878","71269","1112","80","0","0","0","0","69021","117986","18912","528","15","4695","726","27870","8628","9502","73569","81642","24149","179360","1"
"VANCE","14612","5374","110","11","0","0","0","0","7705","11167","13293","57","3","106","91","2203","892","918","11149","14499","2164","27812","1"
"WAKE","278862","173255","5378","599","0","0","0","0","377928","502918","145878","2201","95","37792","4886","93833","48419","40659","348932","402701","84389","836022","1"
"WARREN","7304","2533","43","2","0","0","0","0","3388","5621","6017","530","3","34","43","810","212","169","5648","6766","856","13270","1"
"WASHINGTON","4246","1548","23","1","0","0","0","0","2171","3624","3620","8","1","17","13","602","104","77","3322","4083","584","7989","1"
"WATAUGA","10659","12360","320","60","0","0","0","0","21082","38385","832","50","14","376","433","3558","833","1414","19200","21980","3301","44481","1"
"WAYNE","25338","26469","443","30","0","0","0","0","23353","41428","23015","146","7","552","366","5914","4205","3904","31560","37866","6207","75633","1"
"WILKES","6008","25093","190","11","0","0","0","0","13630","38983","1550","49","0","154","95","3111","990","1130","19844","21846","3242","44932","1"
"WILSON","22504","14086","232","23","0","0","0","0","16852","26390","20616","119","2","290","132","3793","2355","2215","22178","27990","3529","53697","1"
"YADKIN","2682","14623","124","4","0","0","0","0","7930","21800","721","23","2","67","35","1778","937","1154","11289","12277","1797","25363","1"
"YANCEY","3389","5520","83","9","0","0","0","0","5354","12896","70","28","1","32","21","1130","177","184","6443","6975","937","14355","1"
