"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36516","38000","633","45","0","0","0","0","42616","75171","24178","260","20","1285","644","10099","6153","7370","48820","58817","10173","117810","1"
"ALEXANDER","3727","12625","114","5","0","0","0","0","9059","22140","932","32","2","153","37","1763","471","568","11432","12237","1861","25530","1"
"ALLEGHANY","1551","3570","36","1","0","0","0","0","2941","7093","77","10","0","7","13","731","168","249","3597","3828","674","8099","1"
"ANSON","7719","3369","54","6","0","0","0","0","4617","6641","6047","34","2","89","24","2675","253","198","5890","7131","2744","15765","1"
"ASHE","3419","9491","98","5","0","0","0","0","7424","18580","111","25","3","57","19","1377","265","349","9123","9981","1333","20437","1"
"AVERY","1128","7068","64","4","0","0","0","0","4010","11042","56","17","0","29","14","971","145","135","5461","5919","894","12274","1"
"BEAUFORT","9156","13177","123","10","0","0","0","0","10979","23470","6495","38","3","61","53","2515","810","759","14128","16626","2691","33445","1"
"BERTIE","7034","1788","42","1","0","0","0","0","3388","4561","6636","16","1","28","15","924","72","52","5042","6276","935","12253","1"
"BLADEN","8175","5866","76","8","0","0","0","0","8346","12404","7037","396","6","26","87","1955","560","641","9495","11279","1697","22471","1"
"BRUNSWICK","27282","57895","713","36","0","0","0","0","54949","116951","9131","406","12","624","242","10664","2845","2583","59692","69011","12172","140875","1"
"BUNCOMBE","71299","44920","1531","232","0","0","0","0","93861","174315","10157","366","44","1647","1005","17990","6319","6060","90040","105029","16774","211843","1"
"BURKE","11433","24889","354","21","0","0","0","0","23016","49635","3047","95","2","968","131","4219","1616","1640","26067","29024","4622","59713","1"
"CABARRUS","43124","51842","1083","119","0","0","0","0","62647","96674","32691","418","22","4182","705","15694","8429","8553","66131","77405","15279","158815","1"
"CALDWELL","8761","27775","344","15","0","0","0","0","18533","45889","2535","77","0","206","143","5439","1139","1340","24359","27053","4016","55428","1"
"CAMDEN","1203","3314","65","6","0","0","0","0","3722","6665","861","8","2","37","16","559","162","77","3714","3978","618","8310","1"
