"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","41809","32331","254","0","0","23118","71709","19668","239","0","5896","1640","42743","52892","1877","97512"
"ALEXANDER","7597","10840","47","0","0","6043","22910","1094","29","0","494","186","11706","12677","144","24527"
"ALLEGHANY","3265","2435","19","0","0","1705","7165","79","12","0","168","118","3480","3896","48","7424"
"ANSON","12824","2479","11","0","0","2270","8013","7870","37","0","1664","40","7183","8692","1709","17584"
"ASHE","6496","8057","38","0","0","4494","18697","103","16","0","269","118","9004","10028","53","19085"
"AVERY","1628","7332","26","0","0","3086","11676","101","26","0","269","70","5650","6332","90","12072"
"BEAUFORT","15774","10355","62","0","0","7015","23604","8761","36","0","805","213","14866","17924","416","33206"
"BERTIE","11486","1471","12","0","0","2046","5372","8999","20","0","624","28","6414","8192","409","15015"
"BLADEN","15420","3027","22","0","0","4637","13458","8703","295","0","650","206","10482","12488","136","23106"
"BRUNSWICK","27982","30723","198","0","0","24765","72298","8747","244","0","2379","664","38680","44134","854","83668"
"BUNCOMBE","78281","49211","743","0","0","59415","166078","11348","388","0","9836","1881","84780","99878","2992","187650"
"BURKE","21978","20599","166","0","0","16108","53144","3590","78","0","2039","433","27474","31143","234","58851"
"CABARRUS","40715","46577","422","0","0","32197","93532","19175","307","0","6897","2503","54223","64070","1618","119911"
"CALDWELL","17312","24437","209","0","0","12843","50426","2970","58","0","1347","476","25713","28807","281","54801"
"CAMDEN","3053","2083","21","0","0","2380","6136","1172","13","0","216","26","3562","3888","87","7537"
"CARTERET","14995","21127","166","0","0","14941","46683","2774","95","0","1677","309","23646","26732","851","51229"
"CASWELL","9310","3477","17","0","0","3286","9910","5771","22","0","387","70","7247","8692","151","16090"
"CATAWBA","31006","45258","228","0","0","28176","89983","9583","131","0","4971","1569","48184","55844","640","104668"
"CHATHAM","20924","12282","123","0","0","13486","37472","6448","91","0","2804","791","20808","24616","1391","46815"
"CHEROKEE","7169","9115","62","0","0","5853","21514","234","119","0","332","112","10370","11760","69","22199"
"CHOWAN","5810","2569","12","0","0","2476","7157","3448","11","0","251","39","4852","5933","82","10867"
"CLAY","2707","3533","23","0","0","2880","8926","36","17","0","164","35","4303","4825","15","9143"
"CLEVELAND","29963","19759","122","0","0","14094","48172","14027","96","0","1643","446","28780","34782","376","63938"
"COLUMBUS","24540","6318","42","0","0","7123","24209","12065","997","0","752","167","17117","20778","128","38023"
"CRAVEN","28413","24372","206","0","0","19020","51682","16626","136","0","3567","1111","32060","38871","1080","72011"
"CUMBERLAND","110296","51674","622","0","0","53674","102773","88935","2211","0","22347","9635","95268","116648","4350","216266"
"CURRITUCK","5056","5908","66","0","0","6734","16196","1004","55","0","509","116","8416","9207","141","17764"
"DARE","10266","8465","113","0","0","9480","26938","571","45","0","770","165","13466","14724","134","28324"
"DAVIDSON","31448","48664","296","0","0","25110","92672","9861","257","0","2728","995","49012","56106","400","105518"
"DAVIE","6323","15096","53","0","0","6964","25742","1938","36","0","720","267","13226","15132","78","28436"
"DUPLIN","15955","7640","61","0","0","6498","19201","9544","44","0","1365","786","13189","16275","690","30154"
"DURHAM","125751","30307","620","0","0","56733","108117","82921","557","0","21816","5067","91572","116469","5370","213411"
"EDGECOMBE","29876","6194","37","0","0","3842","14865","24291","52","0","741","197","17374","22288","287","39949"
"FORSYTH","110380","78920","733","0","0","57678","165089","69026","472","0","13124","4939","109203","135463","3045","247711"
"FRANKLIN","19499","12223","124","0","0","8752","27557","11320","120","0","1601","533","18677","21292","629","40598"
"GASTON","49375","52301","387","0","0","34721","108579","21964","321","0","5920","1990","60790","73799","2195","136784"
"GATES","5140","1624","13","0","0","1849","5303","2995","9","0","319","24","3825","4509","292","8626"
"GRAHAM","2389","2836","12","0","0","1435","6238","1","307","0","126","43","3195","3420","57","6672"
"GRANVILLE","20422","8900","97","0","0","7642","22995","12465","94","0","1507","431","16423","19487","1151","37061"
"GREENE","7483","1959","17","0","0","2067","6762","4435","13","0","316","199","5268","6240","18","11526"
"GUILFORD","177495","100015","1109","0","0","84295","216624","124129","1034","0","21127","5443","160584","200832","1498","362914"
"HALIFAX","27525","5061","51","0","0","6008","15458","20870","1089","0","1228","178","16681","21571","393","38645"
"HARNETT","29363","23558","301","0","0","16101","48528","16201","471","0","4123","1853","31083","37734","506","69323"
"HAYWOOD","19534","12649","94","0","0","11107","42167","429","112","0","676","243","19944","23202","238","43384"
"HENDERSON","18936","32005","222","0","0","27955","73787","2252","148","0","2931","1130","36060","42417","641","79118"
"HERTFORD","11965","1526","12","0","0","1962","5314","9666","108","0","377","55","6594","8789","82","15465"
"HOKE","15521","6326","92","0","0","8001","13878","11687","2192","0","2183","1307","13368","16521","51","29940"
"HYDE","2464","531","5","0","0","688","2663","949","5","0","71","13","1684","1968","36","3688"
"IREDELL","34275","45467","287","0","0","30471","92111","13537","200","0","4652","1654","51413","58146","941","110500"
"JACKSON","11532","7270","90","0","0","9500","24238","550","1614","0","1990","244","12504","14521","1367","28392"
"JOHNSTON","39339","41240","325","0","0","27657","84917","17649","318","0","5677","2044","49540","57636","1385","108561"
"JONES","4357","1622","15","0","0","1561","4763","2615","13","0","164","45","3471","4029","55","7555"
"LEE","16468","10212","93","0","0","8208","25242","7678","120","0","1941","1286","15862","18929","190","34981"
"LENOIR","24077","9724","54","0","0","6476","22162","17193","62","0","914","301","17768","22403","160","40331"
"LINCOLN","16373","22625","94","0","0","14413","48657","3119","82","0","1647","777","25140","27923","442","53505"
"MACON","7955","10066","46","0","0","7233","24482","158","48","0","612","146","11573","13517","210","25300"
"MADISON","7481","4689","49","0","0","4502","16033","160","23","0","505","61","7959","8391","371","16721"
"MARTIN","11933","3209","30","0","0","2963","9719","8076","38","0","302","74","8090","9945","100","18135"
"MCDOWELL","10310","10371","61","0","0","8238","27619","872","24","0","465","185","13579","15400","1","28980"
"MECKLENBURG","311549","181263","2115","0","0","183690","400853","217618","1923","0","58223","18741","301634","366181","10802","678617"
"MITCHELL","1301","7436","13","0","0","2984","11540","23","15","0","156","60","5489","6201","44","11734"
"MONTGOMERY","8400","4818","24","0","0","3491","12313","3717","47","0","656","231","7693","8945","95","16733"
"MOORE","18696","26964","220","0","0","18706","53966","8486","319","0","1815","593","29528","35030","28","64586"
"NASH","36928","19938","108","0","0","11657","40010","26139","282","0","2200","652","31064","37243","324","68631"
"NEW HANOVER","56728","52738","878","0","0","49907","129735","22129","352","0","8035","1886","71809","84911","3531","160251"
"NORTHAMPTON","12080","1393","10","0","0","2056","6023","9166","25","0","325","26","6779","8437","323","15539"
"ONSLOW","32591","34445","390","0","0","30360","70683","18388","333","0","8382","3660","43110","53159","1517","97786"
"ORANGE","55498","19099","498","0","0","36289","86084","13560","298","0","11442","2591","49472","59936","1976","111384"
"PAMLICO","4565","2899","14","0","0","2208","7519","1889","30","0","248","43","4485","5082","119","9686"
"PASQUOTANK","15367","5843","87","0","0","8094","16568","11487","52","0","1284","172","13097","15750","544","29391"
"PENDER","14158","12975","131","0","0","9357","28577","6771","64","0","1209","341","17052","19209","360","36621"
"PERQUIMANS","4803","2448","20","0","0","2754","7412","2404","17","0","192","34","4642","5367","16","10025"
"PERSON","13785","6216","53","0","0","6407","18361","7314","117","0","669","194","12025","14254","182","26461"
"PITT","59374","30457","382","0","0","26906","71089","40267","253","0","5510","1385","51717","64356","1046","117119"
"POLK","4886","5365","43","0","0","5023","14221","736","11","0","349","135","6941","8297","79","15317"
"RANDOLPH","22583","45717","239","0","0","23233","82883","5690","292","0","2907","1497","42480","48834","458","91772"
"RICHMOND","19642","5460","43","0","0","6132","19771","10295","344","0","867","243","14120","16966","191","31277"
"ROBESON","54870","8727","119","0","0","12460","24599","22220","26073","0","3284","772","32713","43088","375","76176"
"ROCKINGHAM","27531","19739","141","0","0","13833","46995","12396","121","0","1732","454","27938","33306","0","61244"
"ROWAN","32507","38442","186","0","0","23334","75110","16226","178","0","2955","990","43931","50042","496","94469"
"RUTHERFORD","18004","14903","106","0","0","11143","38226","4674","64","0","1192","356","20073","23588","495","44156"
"SAMPSON","18648","13579","64","0","0","5853","23550","12218","573","0","1803","805","16801","20876","467","38144"
"SCOTLAND","14447","3652","30","0","0","5227","11779","9273","1378","0","926","153","9933","13075","348","23356"
