"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36499","38299","626","50","0","0","0","0","44010","75955","24483","261","20","1319","637","10223","6586","7705","49486","59661","10337","119484","1"
"ALEXANDER","3655","12743","116","3","0","0","0","0","9201","22311","944","33","1","163","37","1730","499","594","11546","12317","1855","25718","1"
"ALLEGHANY","1514","3611","37","1","0","0","0","0","3009","7147","80","11","0","8","13","722","191","265","3648","3858","666","8172","1"
"ANSON","7656","3419","54","6","0","0","0","0","4779","6697","6099","32","2","91","25","2693","275","218","5932","7215","2767","15914","1"
"ASHE","3386","9591","96","5","0","0","0","0","7565","18773","116","26","2","58","17","1371","280","364","9224","10094","1325","20643","1"
"AVERY","1121","7105","66","4","0","0","0","0","4106","11151","57","17","0","30","14","973","160","146","5520","5987","895","12402","1"
"BEAUFORT","8981","13342","119","10","0","0","0","0","11310","23735","6508","38","3","62","52","2514","850","794","14307","16774","2681","33762","1"
"BERTIE","6997","1799","41","1","0","0","0","0","3472","4592","6653","17","0","30","15","932","71","51","5066","6301","943","12310","1"
"BLADEN","8111","5987","76","11","0","0","0","0","8541","12506","7044","399","6","27","88","2049","607","668","9557","11361","1808","22726","1"
"BRUNSWICK","27316","59304","728","42","0","0","0","0","57097","120160","9350","418","11","663","235","10578","3072","2740","61404","70901","12182","144487","1"
"BUNCOMBE","71147","44965","1555","249","0","0","0","0","96370","176253","10307","366","43","1687","1002","17979","6649","6310","91178","106289","16819","214286","1"
"BURKE","11335","25151","360","27","0","0","0","0","23440","50111","3072","99","2","988","128","4200","1713","1721","26365","29330","4618","60313","1"
"CABARRUS","43411","52175","1081","126","0","0","0","0","64443","97887","33246","425","20","4346","698","15704","8910","8934","67227","78617","15392","161236","1"
"CALDWELL","8650","27935","343","17","0","0","0","0","18930","46091","2538","76","0","213","141","5611","1205","1391","24543","27206","4126","55875","1"
"CAMDEN","1187","3407","65","6","0","0","0","0","3842","6793","862","8","2","41","16","612","173","87","3799","4035","673","8507","1"
"CARTERET","8372","26781","348","25","0","0","0","0","21800","49550","2096","103","7","328","121","4174","947","870","24954","27948","4424","57326","1"
"CASWELL","5447","4762","58","3","0","0","0","0","5243","9695","4326","24","1","37","48","1102","280","297","6720","7646","1147","15513","1"
"CATAWBA","19580","51265","677","54","0","0","0","0","45876","90181","8963","154","9","2764","316","9383","5682","5873","50793","56617","10042","117452","1"
"CHATHAM","20931","15037","307","30","0","0","0","0","27635","46444","5803","133","9","1352","247","7250","2702","2833","26196","30398","7346","63940","1"
"CHEROKEE","2967","13144","150","9","0","0","0","0","8350","22831","254","117","2","106","29","966","315","288","11627","12438","555","24620","1"
"CHOWAN","3154","3270","48","1","0","0","0","0","3586","6644","2549","16","6","18","22","661","143","102","4392","5210","457","10059","1"
"CLAY","1258","5096","52","2","0","0","0","0","3690","9446","42","16","0","18","9","479","88","104","4606","5038","454","10098","1"
"CLEVELAND","18112","27733","400","20","0","0","0","0","22880","47653","13060","94","8","393","211","6238","1488","1313","29110","33892","6143","69145","1"
"COLUMBUS","11737","11881","122","8","0","0","0","0","13261","22401","9919","975","4","59","81","2850","720","694","15720","18470","2819","37009","1"
"CRAVEN","18502","28929","540","43","0","0","0","0","28387","53307","13527","178","8","1315","263","5002","2801","2465","32786","38538","5077","76401","1"
"CUMBERLAND","82719","50873","1763","166","0","0","0","0","85315","85466","85623","2419","125","3717","1964","25912","15610","15222","87470","108215","25151","220836","1"
"CURRITUCK","3031","10568","205","5","0","0","0","0","10601","20921","1184","40","3","130","64","1537","531","310","11086","11757","1567","24410","1"
"DARE","6215","11408","223","18","0","0","0","0","14591","29265","533","33","1","124","62","1722","715","434","14718","15987","1750","32455","1"
"DAVIDSON","20664","59167","684","38","0","0","0","0","41366","94770","11289","257","7","1010","265","10223","4098","4224","52405","59066","10448","121919","1"
"DAVIE","4431","17153","154","14","0","0","0","0","11751","27960","1940","40","0","158","85","2391","929","1095","14826","16425","2252","33503","1"
"DUPLIN","9700","10659","120","11","0","0","0","0","11488","18587","7808","62","3","65","122","3285","2046","2663","13495","15682","2801","31978","1"
"DURHAM","122102","22679","1048","220","0","0","0","0","98645","115157","72026","570","46","9422","2525","32424","12524","13937","94619","120051","30024","244694","1"
"EDGECOMBE","18978","6919","115","12","0","0","0","0","9464","12109","18388","64","3","58","94","4026","746","770","13663","17791","4034","35488","1"
"FORSYTH","94617","71618","1608","189","0","0","0","0","104335","160815","64766","509","36","3795","1453","27319","13674","15957","110015","136121","26231","272367","1"
"FRANKLIN","16546","17758","386","20","0","0","0","0","21428","35260","12464","139","6","414","184","5145","2526","2592","23390","26730","6018","56138","1"
"GASTON","40151","62676","1161","70","0","0","0","0","58336","110307","29453","334","16","1592","643","13137","6912","7607","69093","81326","11975","162394","1"
"GATES","3001","2327","33","2","0","0","0","0","2831","5202","2314","17","0","10","37","529","85","58","3593","4014","587","8194","1"
"GRAHAM","921","3254","30","0","0","0","0","0","2019","5642","11","273","1","15","5","225","52","44","2948","3072","204","6224","1"
"GRANVILLE","14847","11688","222","9","0","0","0","0","14974","22469","10847","76","2","188","180","6606","1372","1366","16200","18541","6999","41740","1"
"GREENE","4294","2731","28","4","0","0","0","0","3876","5930","3539","9","1","16","14","851","573","604","4638","5539","756","10933","1"
"GUILFORD","152069","89001","2013","244","0","0","0","0","145837","193201","128542","972","57","10979","2541","34854","18018","16982","161769","201208","26187","389164","1"
"HALIFAX","18360","4855","96","8","0","0","0","0","10971","13274","17114","949","4","185","120","2192","452","356","14402","17706","2182","34290","1"
"HARNETT","23993","34412","790","73","0","0","0","0","34893","57510","18441","486","34","859","501","10165","6165","6749","39139","45400","9622","94161","1"
"HAYWOOD","10948","17294","312","30","0","0","0","0","19393","43973","496","139","0","175","98","2363","733","798","21720","24551","1706","47977","1"
"HENDERSON","16830","32491","609","59","0","0","0","0","41311","78669","2395","152","14","589","370","5979","3132","3528","39209","46309","5782","91300","1"
"HERTFORD","8004","1715","40","5","0","0","0","0","3741","4490","7791","89","3","41","49","886","156","112","5571","7110","824","13505","1"
"HOKE","12938","8051","301","27","0","0","0","0","14794","13617","12769","1939","22","384","221","4353","2806","2798","14927","17654","3530","36111","1"
"HYDE","1170","720","13","0","0","0","0","0","1110","2267","512","2","0","2","7","160","63","69","1342","1517","154","3013","1"
"IREDELL","27278","61291","904","54","0","0","0","0","58384","112779","16218","215","14","1800","410","10625","5850","6138","64989","71657","11265","147911","1"
"JACKSON","7692","8802","219","25","0","0","0","0","13852","24309","572","1529","9","238","179","2985","769","910","13002","14621","2967","30590","1"
"JOHNSTON","40697","61492","1201","93","0","0","0","0","64754","110264","28351","459","31","1286","571","17413","9862","11577","72022","82678","13537","168237","1"
"JONES","2142","2406","29","0","0","0","0","0","2424","4289","1818","12","2","19","22","716","123","134","2954","3345","702","7001","1"
"LEE","11904","12946","311","23","0","0","0","0","16015","26002","7333","135","9","340","246","3893","3241","4129","17226","20402","3571","41199","1"
"LENOIR","14751","10666","131","19","0","0","0","0","11973","18311","13903","51","5","102","116","4028","1024","1054","14744","18797","3999","37540","1"
"LINCOLN","11095","33909","415","17","0","0","0","0","24680","58363","3818","88","2","369","150","5222","2104","2475","30955","33690","5471","70116","1"
"MACON","4506","12664","196","10","0","0","0","0","11858","26564","203","68","1","121","56","1492","729","765","13608","15121","505","29234","1"
"MADISON","4529","5114","115","15","0","0","0","0","7782","15477","113","28","3","64","40","1595","235","203","7563","8132","1860","17555","1"
"MARTIN","6943","3697","60","7","0","0","0","0","5649","8585","5869","24","1","24","51","1538","264","240","6565","8259","1532","16356","1"
"MCDOWELL","4923","13939","178","11","0","0","0","0","11903","27801","837","39","0","154","120","1302","701","733","14118","15293","1543","30954","1"
"MECKLENBURG","320247","157782","5439","602","0","0","0","0","342237","413536","246252","2108","93","26149","4747","82020","51402","53382","343144","411284","71879","826307","1"
"MITCHELL","938","6440","55","4","0","0","0","0","3762","9927","48","13","1","17","15","1054","124","157","4947","5380","872","11199","1"
"MONTGOMERY","4425","6703","76","7","0","0","0","0","6018","11952","2737","46","1","182","42","1470","799","924","7484","8387","1358","17229","1"
"MOORE","14635","33549","609","25","0","0","0","0","31624","64245","7277","393","8","770","245","4865","2639","2310","35253","41008","4181","80442","1"
"NASH","25940","20042","266","23","0","0","0","0","24209","34386","26271","362","6","381","259","6480","2335","2288","28803","35084","6593","70480","1"
"NEW HANOVER","48878","54995","1349","137","0","0","0","0","80501","140746","17851","404","15","1657","741","19150","5296","4914","75529","89825","20506","185860","1"
"NORTHAMPTON","7050","1645","33","2","0","0","0","0","3902","4999","6592","30","0","11","15","886","99","86","5416","6302","914","12632","1"
"ONSLOW","21521","50904","1667","65","0","0","0","0","57258","87924","18712","493","73","1921","745","13067","8480","8925","56020","63075","12320","131415","1"
"ORANGE","49402","13242","473","83","0","0","0","0","48385","75614","11427","232","9","5705","1029","12521","5048","4925","45315","54112","12158","111585","1"
"PAMLICO","2483","4300","51","5","0","0","0","0","3408","8011","1339","25","1","46","16","656","153","147","4591","5017","639","10247","1"
"PASQUOTANK","9620","8060","191","18","0","0","0","0","12507","16836","9248","35","4","168","147","3194","764","514","12563","14691","3142","30396","1"
"PENDER","10180","22196","404","18","0","0","0","0","20762","40996","5546","142","5","262","142","4778","1689","1721","23085","25373","5102","53560","1"
"PERQUIMANS","2544","3884","56","4","0","0","0","0","3955","7593","1752","18","2","25","19","910","124","84","4423","5074","946","10443","1"
"PERSON","8778","8806","124","9","0","0","0","0","10460","18264","6793","110","3","58","91","2160","698","698","12100","14023","2054","28177","1"
"PITT","45316","31202","691","80","0","0","0","0","47297","64600","39426","241","12","1160","627","13513","5007","4249","48942","61726","13918","124586","1"
"POLK","3396","6605","108","4","0","0","0","0","7039","15132","577","15","2","54","36","1036","300","334","7616","8924","612","17152","1"
"RANDOLPH","13882","51808","541","25","0","0","0","0","32519","78927","6169","299","9","825","213","7682","4651","5258","43286","48363","7126","98775","1"
