"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","37069","35938","677","10","0","0","36862","72484","22692","259","10","0","0","0","15111","5438","46119","56116","8321","110556","0"
"ALEXANDER","4299","11961","115","1","0","0","8267","21664","934","32","2","0","0","0","2011","449","11225","11915","1503","24643","0"
"ALLEGHANY","1833","3225","37","0","0","0","2688","6922","72","7","0","0","0","0","782","217","3475","3729","579","7783","0"
"ANSON","8950","2991","51","1","0","0","3915","6690","6415","30","0","0","0","0","2773","114","6035","7315","2558","15908","0"
"ASHE","3862","9002","100","1","0","0","6730","18139","111","25","2","0","0","0","1418","283","8896","9768","1031","19695","0"
"AVERY","1274","7154","50","1","0","0","3893","11220","55","19","0","0","0","0","1078","88","5514","6058","800","12372","0"
"BEAUFORT","10500","12433","132","1","0","0","10396","23402","7095","40","2","0","0","0","2923","578","14322","16874","2266","33462","0"
"BERTIE","7783","1621","38","0","0","0","3074","4525","7135","19","1","0","0","0","836","48","5255","6540","721","12516","0"
"BLADEN","9440","5328","86","0","0","0","7327","12535","7491","397","2","0","0","0","1756","538","9695","11517","969","22181","0"
"BRUNSWICK","26856","50389","675","10","0","0","46975","103637","8661","367","6","0","0","0","12234","1804","53045","61440","10420","124905","0"
"BUNCOMBE","72463","44430","1591","41","0","0","83934","168141","9894","338","44","0","0","0","24042","4813","86003","101236","15220","202459","0"
"BURKE","12797","22987","346","4","0","0","21302","48234","3032","91","1","0","0","0","6078","1249","25233","28240","3963","57436","0"
"CABARRUS","43083","50484","1188","25","0","0","55093","95398","29840","378","10","0","0","0","24247","6542","62866","73824","13183","149873","0"
"CALDWELL","9588","26184","357","2","0","0","16937","45791","2537","70","0","0","0","0","4670","1035","23611","26061","3396","53068","0"
"CAMDEN","1428","3028","70","0","0","0","3622","6662","919","10","1","0","0","0","556","50","3726","4003","419","8148","0"
"CARTERET","9535","25262","341","4","0","0","19730","47336","2201","100","9","0","0","0","5226","645","23753","26885","4234","54872","0"
"CASWELL","6069","4140","52","2","0","0","4732","9245","4543","21","1","0","0","0","1185","209","6579","7494","922","14995","0"
"CATAWBA","20354","47295","642","6","0","0","40004","84834","8529","143","4","0","0","0","14791","4342","47286","52998","8017","108301","0"
"CHATHAM","20932","13969","317","3","0","0","23815","43873","5833","119","2","0","0","0","9209","2108","24553","28564","5919","59036","0"
"CHEROKEE","3392","11317","135","1","0","0","7508","20806","238","116","1","0","0","0","1192","209","10533","11373","447","22353","0"
"CHOWAN","3687","3055","43","0","0","0","3391","6593","2825","12","4","0","0","0","742","80","4401","5399","376","10176","0"
"CLAY","1400","4568","58","0","0","0","3428","8875","41","15","0","0","0","0","523","82","4349","4710","395","9454","0"
"CLEVELAND","20042","25296","392","5","0","0","20049","46089","12974","85","4","0","0","0","6632","917","28033","32728","5023","65784","0"
"COLUMBUS","14550","10395","107","1","0","0","10850","21706","10241","926","2","0","0","0","3028","465","15465","18213","2225","35903","0"
"CRAVEN","20144","27352","569","5","0","0","25436","51284","14012","166","8","0","0","0","8036","1927","31545","37449","4512","73506","0"
"CUMBERLAND","86742","47840","1720","37","0","0","70738","84094","82501","2281","69","0","0","0","38132","12634","82831","103661","20585","207077","0"
"CURRITUCK","3412","9766","217","3","0","0","9797","20167","1166","44","3","0","0","0","1815","217","10698","11283","1214","23195","0"
"DARE","7567","11073","255","7","0","0","13276","29074","530","36","1","0","0","0","2537","311","14453","15941","1784","32178","0"
"DAVIDSON","21368","54759","647","2","0","0","36116","90127","10277","241","7","0","0","0","12240","2825","49044","55586","8262","112892","0"
"DAVIE","4696","16192","159","1","0","0","10543","26641","1884","41","1","0","0","0","3024","754","14081","15613","1897","31591","0"
"DUPLIN","10883","9524","129","2","0","0","10033","18019","7991","62","1","0","0","0","4498","1996","12876","15222","2473","30571","0"
"DURHAM","123652","23273","1185","36","0","0","81860","111196","72360","567","32","0","0","0","45851","10616","90824","115498","23684","230006","0"
"EDGECOMBE","20669","6519","103","2","0","0","6478","11928","19095","62","2","0","0","0","2684","545","13758","18078","1935","33771","0"
"FORSYTH","97153","70655","1660","33","0","0","88051","156342","64168","505","27","0","0","0","36510","12220","106044","130363","21145","257552","0"
"FRANKLIN","16704","15682","366","3","0","0","17157","31703","11674","135","3","0","0","0","6397","1614","20915","24059","4938","49912","0"
"GASTON","40130","59321","1147","12","0","0","51110","105999","26165","334","5","0","0","0","19217","5249","64349","76028","11343","151720","0"
"GATES","3515","2021","34","0","0","0","2522","4979","2459","16","0","0","0","0","638","51","3521","4027","544","8092","0"
"GRAHAM","1136","2983","31","0","0","0","1836","5443","8","263","1","0","0","0","271","32","2803","2990","193","5986","0"
"GRANVILLE","16015","10766","204","3","0","0","12674","22960","11386","82","3","0","0","0","5231","1078","16240","18933","4489","39662","0"
"GREENE","4961","2484","28","1","0","0","3353","5917","3761","12","0","0","0","0","1137","461","4666","5608","553","10827","0"
