"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36280","32840","550","16","0","38","30941","69249","20715","250","0","0","0","0","10451","3751","43201","53132","4332","100665","0"
"ALEXANDER","5332","10689","87","0","0","13","7302","21345","914","36","0","0","0","0","1128","304","10969","11853","601","23423","0"
"ALLEGHANY","2246","2625","32","1","0","0","2144","6577","70","7","0","0","0","0","394","164","3274","3562","212","7048","0"
"ANSON","10105","2412","28","7","0","24","3257","6584","6759","27","0","0","0","0","2463","76","6133","7490","2210","15833","0"
"ASHE","4611","7930","78","3","0","4","5505","17327","102","20","0","0","0","0","682","195","8386","9417","328","18131","0"
"AVERY","1338","6677","52","3","0","1","3369","10810","75","18","0","0","0","0","537","88","5287","5892","261","11440","0"
"BEAUFORT","11941","10899","98","7","0","6","9227","22548","7644","43","0","0","0","0","1943","431","14117","16739","1322","32178","0"
"BERTIE","8671","1403","25","2","0","1","2584","4535","7587","18","0","0","0","0","546","36","5433","6874","379","12686","0"
"BLADEN","11012","4190","50","1","0","6","6396","12492","7822","376","0","0","0","0","965","383","9767","11581","307","21655","0"
"BRUNSWICK","25819","40154","445","17","0","30","37542","87694","8465","312","0","0","0","0","7536","1274","46050","53158","4799","104007","0"
"BUNCOMBE","73069","44273","1515","148","0","65","73834","164701","10454","370","0","0","0","0","17379","3730","84600","100239","8065","192904","0"
"BURKE","15510","19964","283","15","0","25","17977","47008","3172","79","0","0","0","0","3515","911","24734","27874","1166","53774","0"
"CABARRUS","40649","48162","889","46","0","68","45887","93471","25398","342","0","0","0","0","16490","5011","59004","69937","6760","135701","0"
"CALDWELL","11598","23703","347","29","0","16","15006","45531","2653","65","0","0","0","0","2450","824","23658","26088","953","50699","0"
"CAMDEN","1848","2525","56","0","0","2","3139","6204","959","10","0","0","0","0","397","33","3578","3810","182","7570","0"
"CARTERET","10663","22625","240","5","0","6","17917","45822","2447","98","0","0","0","0","3089","502","23086","26230","2140","51456","0"
"CASWELL","6901","3311","35","2","0","6","4287","8979","4794","17","0","0","0","0","752","150","6536","7585","421","14542","0"
"CATAWBA","22535","43355","452","15","0","38","34207","82239","8866","121","0","0","0","0","9376","3125","45630","51792","3180","100602","0"
"CHATHAM","20142","12982","271","17","0","19","19953","40731","5978","110","0","0","0","0","6565","1622","22709","26827","3848","53384","0"
"CHEROKEE","4314","9762","126","7","0","6","6913","20205","215","121","0","0","0","0","587","166","9992","11073","63","21128","0"
"CHOWAN","4215","2635","29","3","0","1","2888","6377","2946","12","0","0","0","0","436","56","4270","5332","169","9771","0"
"CLAY","1638","3750","54","3","0","4","3061","8126","45","14","0","0","0","0","325","57","3952","4370","188","8510","0"
"CLEVELAND","23154","21211","280","9","0","23","17387","45239","13254","80","0","0","0","0","3491","629","27523","32608","1933","62064","0"
"COLUMBUS","17182","7723","67","3","0","9","9479","21555","10597","924","0","0","0","0","1387","294","15409","18485","569","34463","0"
"CRAVEN","21272","24318","402","24","0","20","21828","48036","14440","157","0","0","0","0","5231","1563","29860","36070","1934","67864","0"
"CUMBERLAND","91415","46894","1291","47","0","106","66321","87867","84783","2221","0","0","0","0","31203","11862","84971","107119","13984","206074","0"
"CURRITUCK","3588","7775","171","9","0","7","8331","17807","1048","45","0","0","0","0","981","144","9424","9984","473","19881","0"
"DARE","7954","9366","223","8","0","9","11554","27169","557","34","0","0","0","0","1354","249","13552","14953","609","29114","0"
"DAVIDSON","23326","49726","475","18","0","37","31352","87167","10015","241","0","0","0","0","7511","2010","47359","54143","3432","104934","0"
"DAVIE","4956","14969","133","6","0","12","9149","25237","1845","34","0","0","0","0","2109","521","13339","14937","949","29225","0"
"DUPLIN","12414","8042","104","1","0","14","8035","17627","8295","48","0","0","0","0","2640","1532","12433","15050","1127","28610","0"
"DURHAM","121509","25792","1130","103","0","56","74460","107854","77827","566","0","0","0","0","36803","8843","91978","116834","14238","223050","0"
"EDGECOMBE","22967","5642","78","5","0","11","5009","11919","20389","72","0","0","0","0","1332","379","14278","18836","598","33712","0"
"FORSYTH","100167","72364","1362","76","0","86","77160","156777","67396","495","0","0","0","0","26547","9816","107102","132445","11668","251215","0"
"FRANKLIN","16555","13376","234","12","0","25","12968","28142","10822","130","0","0","0","0","4076","1045","18961","21729","2480","43170","0"
"GASTON","40680","53127","808","28","0","74","43238","101781","23348","324","0","0","0","0","12502","3706","60215","71949","5791","137955","0"
"GATES","3849","1707","28","0","0","1","2218","4840","2557","15","0","0","0","0","391","39","3496","3992","315","7803","0"
"GRAHAM","1497","2638","26","0","0","1","1541","5312","3","268","0","0","0","0","120","20","2721","2918","64","5703","0"
"GRANVILLE","17259","9250","157","8","0","12","10477","22432","11784","75","0","0","0","0","2872","758","15932","18932","2299","37163","0"
"GREENE","5747","2140","19","2","0","3","2978","6138","3999","10","0","0","0","0","742","409","4844","5832","213","10889","0"
"GUILFORD","158211","89816","2004","107","0","124","107455","194264","122929","960","0","0","0","0","39564","10115","153484","193486","10747","357717","0"
"HALIFAX","22821","4431","94","7","0","4","8502","13997","19152","1045","0","0","0","0","1665","246","15573","19472","814","35859","0"
"HARNETT","24623","26135","551","18","0","45","22727","48031","16253","447","0","0","0","0","9368","3476","31990","38391","3718","74099","0"
"HAYWOOD","14541","13721","270","11","0","17","14243","40481","453","100","0","0","0","0","1769","380","19549","22507","747","42803","0"
"HENDERSON","16781","30258","489","26","0","28","33584","72726","2299","138","0","0","0","0","6003","1936","35878","42662","2626","81166","0"
"HERTFORD","10155","1384","31","4","0","4","2772","4622","9040","90","0","0","0","0","598","90","6073","8007","270","14350","0"
"HOKE","13730","6332","223","7","0","27","9651","12547","11925","1902","0","0","0","0","3596","1940","13200","16236","534","29970","0"
"HYDE","1586","519","13","0","0","0","903","2246","646","1","0","0","0","0","128","35","1380","1556","85","3021","0"
"IREDELL","28222","49429","640","31","0","37","40739","96035","13428","206","0","0","0","0","9429","3059","54295","61032","3771","119098","0"
"JACKSON","9271","7464","190","10","0","4","10300","23118","642","1356","0","0","0","0","2123","538","12058","13979","1202","27239","0"
