"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38216","36440","700","1","0","0","37358","74165","23089","274","8","0","0","0","15179","5336","47063","57476","8176","112715","0"
"ALEXANDER","4537","11952","124","0","0","0","8306","21979","951","36","2","0","0","0","1951","437","11389","12113","1417","24919","0"
"ALLEGHANY","1905","3134","38","0","0","0","2625","6898","72","7","0","0","0","0","725","212","3463","3697","542","7702","0"
"ANSON","9097","2953","47","0","0","0","3833","6670","6443","29","0","0","0","0","2788","104","6031","7341","2558","15930","0"
"ASHE","4038","9052","108","0","0","0","6708","18397","115","26","1","0","0","0","1367","289","9010","9929","967","19906","0"
"AVERY","1345","7212","56","0","0","0","3924","11416","55","19","0","0","0","0","1047","94","5617","6146","774","12537","0"
"BEAUFORT","10667","12264","131","0","0","0","10127","23201","7122","37","2","0","0","0","2827","542","14196","16812","2181","33189","0"
"BERTIE","8088","1654","40","0","0","0","3072","4599","7393","20","1","0","0","0","841","46","5416","6721","717","12854","0"
"BLADEN","9554","5190","77","0","0","0","7177","12465","7483","395","2","0","0","0","1653","505","9638","11490","870","21998","0"
"BRUNSWICK","27351","49846","680","1","0","0","46560","103323","8876","381","5","0","0","0","11853","1758","53242","61337","9859","124438","0"
"BUNCOMBE","74675","45936","1693","0","0","0","85214","172668","10539","366","38","0","0","0","23907","4833","88901","104080","14537","207518","0"
"BURKE","13529","23171","361","0","0","0","21611","49324","3140","92","1","0","0","0","6115","1216","25980","28883","3809","58672","0"
"CABARRUS","44131","51354","1216","0","0","0","55778","97774","30239","392","8","0","0","0","24066","6561","64312","75471","12696","152479","0"
"CALDWELL","10108","26289","378","0","0","0","17217","46734","2643","73","0","0","0","0","4542","1047","24183","26618","3191","53992","0"
"CAMDEN","1463","3009","66","0","0","0","3566","6625","923","9","1","0","0","0","546","50","3697","4011","396","8104","0"
"CARTERET","9656","24821","321","0","0","0","19329","46906","2221","98","11","0","0","0","4891","626","23513","26642","3972","54127","0"
"CASWELL","6365","4081","55","0","0","0","4820","9432","4696","21","1","0","0","0","1171","209","6730","7706","885","15321","0"
"CATAWBA","21365","47615","638","0","0","0","40182","86349","8867","148","3","0","0","0","14433","4261","48251","54063","7486","109800","0"
"CHATHAM","21283","14147","325","0","0","0","23673","44412","6034","125","1","0","0","0","8856","2115","24904","28970","5554","59428","0"
"CHEROKEE","3657","11409","134","0","0","0","7693","21321","250","127","1","0","0","0","1194","211","10781","11686","426","22893","0"
"CHOWAN","3733","2971","36","0","0","0","3274","6492","2815","12","2","0","0","0","693","75","4330","5342","342","10014","0"
"CLAY","1467","4570","62","0","0","0","3476","8997","45","16","1","0","0","0","516","83","4395","4789","391","9575","0"
"CLEVELAND","21105","25469","400","0","0","0","20387","47312","13487","95","4","0","0","0","6463","872","28834","33726","4801","67361","0"
"COLUMBUS","15145","10301","107","0","0","0","10976","22170","10428","954","1","0","0","0","2976","438","15721","18607","2201","36529","0"
"CRAVEN","20263","26911","544","0","0","0","24661","50532","14008","170","10","0","0","0","7659","1834","31097","37107","4175","72379","0"
"CUMBERLAND","88184","48201","1720","1","0","0","69999","84577","83050","2285","62","0","0","0","38131","12460","82907","104391","20807","208105","0"
"CURRITUCK","3402","9280","214","0","0","0","9333","19369","1130","43","3","0","0","0","1684","193","10271","10864","1094","22229","0"
"DARE","7649","10891","243","0","0","0","12906","28631","527","35","1","0","0","0","2495","293","14205","15734","1750","31689","0"
"DAVIDSON","22176","55046","649","0","0","0","36443","91629","10412","247","7","0","0","0","12019","2727","49860","56529","7925","114314","0"
"DAVIE","4874","16305","161","0","0","0","10577","27062","1923","40","1","0","0","0","2891","740","14329","15826","1762","31917","0"
"DUPLIN","11382","9463","134","0","0","0","10120","18314","8242","60","1","0","0","0","4482","1994","13116","15520","2463","31099","0"
"DURHAM","126279","24384","1261","0","0","0","82429","112992","75454","589","22","0","0","0","45296","10586","93563","118138","22652","234353","0"
"EDGECOMBE","21518","6592","106","0","0","0","6556","12211","19833","65","2","0","0","0","2661","545","14226","18708","1838","34772","0"
"FORSYTH","102469","72663","1694","0","0","0","90106","160686","68606","523","25","0","0","0","37092","12385","110543","135131","21258","266932","0"
"FRANKLIN","16966","15612","363","0","0","0","16911","31762","11786","145","3","0","0","0","6156","1528","21097","24132","4623","49852","0"
"GASTON","41386","59877","1162","0","0","0","51592","107853","26625","350","5","0","0","0","19184","5118","65546","77250","11221","154017","0"
"GATES","3638","2016","34","0","0","0","2560","5113","2513","15","0","0","0","0","607","50","3592","4139","517","8248","0"
"GRAHAM","1216","3002","31","0","0","0","1815","5513","8","270","1","0","0","0","272","31","2841","3035","188","6064","0"
"GRANVILLE","16543","10810","193","0","0","0","12659","23608","11768","87","3","0","0","0","4739","1076","16709","19436","4060","40205","0"
"GREENE","5056","2425","26","0","0","0","3296","5910","3792","12","0","0","0","0","1089","446","4670","5625","508","10803","0"
"GUILFORD","160037","90008","2250","1","0","0","123181","194989","125607","984","16","0","0","0","53881","12795","157995","196931","20551","375477","0"
"HALIFAX","21715","4957","102","0","0","0","10086","14064","19054","1091","3","0","0","0","2648","278","15722","19280","1858","36860","0"
"HARNETT","24306","29808","762","0","0","0","28156","51562","17115","477","14","0","0","0","13864","4607","34559","40837","7636","83032","0"
"HAYWOOD","12823","15777","343","0","0","0","16538","42049","465","123","0","0","0","0","2844","530","20465","23442","1574","45481","0"
"HENDERSON","17353","32074","615","0","0","0","38017","76888","2395","152","6","0","0","0","8618","2468","37889","45130","5040","88059","0"
"HERTFORD","9477","1555","38","0","0","0","3301","4617","8772","94","1","0","0","0","887","101","6032","7768","571","14371","0"
"HOKE","14144","7358","310","0","0","0","11506","13298","12592","2030","15","0","0","0","5383","2360","14554","17578","1186","33318","0"
"HYDE","1385","629","19","0","0","0","1041","2294","570","0","0","0","0","0","210","49","1372","1540","162","3074","0"
"IREDELL","28002","55544","866","0","0","0","49983","105073","14453","223","3","0","0","0","14643","4207","59448","66051","8896","134395","0"
"JACKSON","8930","8330","235","0","0","0","11912","24248","629","1518","3","0","0","0","3009","656","12896","14447","2064","29407","0"
"JOHNSTON","40283","56408","1163","2","0","0","52610","102321","24606","435","15","0","0","0","23089","7619","65811","75621","9034","150466","0"
"JONES","2640","2215","37","0","0","0","2182","4374","2095","13","1","0","0","0","591","80","3043","3565","466","7074","0"
"LEE","12908","11794","260","0","0","0","14050","25207","7309","149","8","0","0","0","6339","3113","16421","19628","2963","39012","0"
"LENOIR","16892","10161","144","0","0","0","9799","18575","14586","63","3","0","0","0","3769","701","15119","18991","2886","36996","0"
"LINCOLN","12170","30878","441","0","0","0","22375","55846","3500","91","0","0","0","0","6427","1920","29479","32039","4346","65864","0"
"MACON","5229","12205","164","0","0","0","10105","25451","188","64","1","0","0","0","1999","457","12797","14502","404","27703","0"
"MADISON","5325","4794","127","0","0","0","6796","15482","141","32","0","0","0","0","1387","182","7659","8115","1268","17042","0"
"MARTIN","8169","3451","50","0","0","0","4611","8687","6557","26","0","0","0","0","1011","166","6932","8647","702","16281","0"
"MCDOWELL","6015","12697","171","0","0","0","10688","26909","814","37","1","0","0","0","1810","519","13466","14934","1171","29571","0"
"MECKLENBURG","335672","162057","6117","0","0","0","290809","410949","246713","2142","43","0","0","0","134808","42352","336970","402918","54767","794655","0"
"MITCHELL","1091","6513","46","0","0","0","3473","10015","40","13","1","0","0","0","1054","121","4957","5433","733","11123","0"
"MONTGOMERY","5659","6260","86","0","0","0","5329","12126","3196","46","0","0","0","0","1966","739","7738","8644","952","17334","0"
"MOORE","15784","30943","600","0","0","0","27529","60101","7744","351","5","0","0","0","6655","1617","32947","38805","3104","74856","0"
"NASH","29774","19482","302","0","0","0","18182","34346","26548","340","5","0","0","0","6501","1619","28821","35068","3851","67740","0"
"NEW HANOVER","51650","53979","1512","1","0","0","71296","137441","19756","392","11","0","0","0","20838","3801","74723","87520","16195","178438","0"
"NORTHAMPTON","8330","1548","45","0","0","0","3286","5187","7318","34","0","0","0","0","670","58","5755","6825","629","13209","0"
