"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38206","36505","712","2","0","0","37753","74343","23218","270","10","0","0","0","15337","5386","47264","57510","8404","113178","0"
"ALEXANDER","4503","11988","125","0","0","0","8396","22012","960","37","2","0","0","0","2001","450","11433","12116","1463","25012","0"
"ALLEGHANY","1878","3185","39","0","0","0","2688","6961","71","7","0","0","0","0","751","220","3499","3731","560","7790","0"
"ANSON","9048","2964","49","1","0","0","3878","6678","6447","29","0","0","0","0","2786","109","6041","7339","2560","15940","0"
"ASHE","4018","9086","108","0","0","0","6766","18446","114","27","2","0","0","0","1389","290","9042","9939","997","19978","0"
"AVERY","1346","7251","57","1","0","0","3974","11487","57","19","0","0","0","0","1066","93","5655","6177","797","12629","0"
"BEAUFORT","10607","12370","132","1","0","0","10285","23356","7119","39","2","0","0","0","2879","557","14295","16863","2237","33395","0"
"BERTIE","8056","1655","39","0","0","0","3108","4603","7393","20","1","0","0","0","841","47","5425","6713","720","12858","0"
"BLADEN","9533","5263","79","0","0","0","7280","12520","7513","397","2","0","0","0","1723","519","9697","11518","940","22155","0"
"BRUNSWICK","27538","50452","695","3","0","0","47321","104625","8888","383","5","0","0","0","12108","1814","53775","62093","10141","126009","0"
"BUNCOMBE","75210","46059","1707","12","0","0","86617","174019","10588","372","45","0","0","0","24581","4917","89502","104852","15251","209605","0"
"BURKE","13477","23288","367","1","0","0","21859","49519","3157","96","1","0","0","0","6219","1241","26065","28999","3928","58992","0"
"CABARRUS","44231","51402","1241","5","0","0","56298","97862","30470","393","9","0","0","0","24443","6669","64478","75652","13047","153177","0"
"CALDWELL","10057","26356","380","0","0","0","17403","46846","2637","76","0","0","0","0","4637","1057","24220","26686","3290","54196","0"
"CAMDEN","1448","3018","67","0","0","0","3601","6653","923","10","1","0","0","0","547","48","3704","4025","405","8134","0"
"CARTERET","9652","25019","332","1","0","0","19560","47163","2213","98","11","0","0","0","5079","633","23628","26777","4159","54564","0"
"CASWELL","6317","4114","56","0","0","0","4894","9473","4689","21","1","0","0","0","1197","210","6740","7727","914","15381","0"
"CATAWBA","21325","47797","651","0","0","0","40755","86629","8890","149","4","0","0","0","14856","4351","48429","54252","7847","110528","0"
"CHATHAM","21416","14205","323","0","0","0","24052","44709","6052","124","2","0","0","0","9109","2152","25061","29132","5803","59996","0"
"CHEROKEE","3629","11544","142","0","0","0","7820","21539","254","128","1","0","0","0","1213","219","10886","11806","443","23135","0"
"CHOWAN","3714","3000","39","0","0","0","3306","6511","2824","12","4","0","0","0","708","76","4346","5356","357","10059","0"
"CLAY","1466","4631","58","0","0","0","3521","9090","45","17","0","0","0","0","524","87","4448","4835","393","9676","0"
"CLEVELAND","21039","25579","403","2","0","0","20571","47368","13521","96","4","0","0","0","6605","896","28896","33750","4948","67594","0"
"COLUMBUS","15216","10391","109","1","0","0","11086","22246","10569","966","1","0","0","0","3021","447","15849","18708","2246","36803","0"
"CRAVEN","20304","27229","564","2","0","0","25292","51185","14077","171","9","0","0","0","7949","1887","31476","37447","4468","73391","0"
"CUMBERLAND","88568","48577","1761","8","0","0","71793","85529","83847","2309","65","0","0","0","38957","12774","83988","105449","21270","210707","0"
"CURRITUCK","3431","9636","222","2","0","0","9698","20019","1164","44","3","0","0","0","1759","209","10600","11229","1160","22989","0"
"DARE","7617","10973","247","1","0","0","13049","28815","529","36","1","0","0","0","2506","300","14294","15817","1776","31887","0"
"DAVIDSON","22124","55247","659","0","0","0","36773","91879","10490","252","7","0","0","0","12175","2787","50038","56666","8099","114803","0"
"DAVIE","4848","16323","165","1","0","0","10668","27086","1928","40","1","0","0","0","2950","747","14327","15854","1824","32005","0"
