"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38222","36070","675","0","0","0","35857","73398","22544","275","8","0","0","0","14599","5013","46382","56639","7803","110824","0"
"ALEXANDER","4701","11810","127","0","0","0","8068","21821","951","33","2","0","0","0","1899","392","11262","12059","1385","24706","0"
"ALLEGHANY","1990","3044","34","0","0","0","2517","6810","71","7","0","0","0","0","697","191","3403","3653","529","7585","0"
"ANSON","9091","2913","42","0","0","0","3700","6623","6346","28","0","0","0","0","2749","95","5973","7256","2517","15746","0"
"ASHE","4228","8883","101","0","0","0","6359","18111","114","24","1","0","0","0","1321","270","8851","9810","910","19571","0"
"AVERY","1347","7077","54","0","0","0","3768","11169","52","20","0","0","0","0","1005","85","5487","6028","731","12246","0"
"BEAUFORT","10814","11973","127","0","0","0","9582","22799","7043","37","2","0","0","0","2615","481","13916","16538","2042","32496","0"
"BERTIE","8137","1661","38","0","0","0","2885","4595","7362","19","1","0","0","0","744","42","5407","6691","623","12721","0"
"BLADEN","9748","5049","73","0","0","0","6896","12386","7459","383","2","0","0","0","1536","465","9614","11384","768","21766","0"
"BRUNSWICK","27039","47766","642","0","0","0","43975","99038","8691","370","5","0","0","0","11318","1580","51136","58928","9358","119422","0"
"BUNCOMBE","75441","45839","1689","0","0","0","80687","169521","10352","356","37","0","0","0","23390","4490","87273","102227","14156","203656","0"
"BURKE","14432","22872","350","0","0","0","20261","48921","3122","94","0","0","0","0","5778","1131","25784","28620","3511","57915","0"
"CABARRUS","43927","51218","1195","0","0","0","53665","97129","29291","381","8","0","0","0","23196","6099","63364","74333","12308","150005","0"
"CALDWELL","10501","26170","375","0","0","0","16710","46617","2649","75","0","0","0","0","4415","995","24157","26538","3061","53756","0"
"CAMDEN","1482","2864","65","0","0","0","3367","6346","899","8","1","0","0","0","524","39","3557","3846","375","7778","0"
"CARTERET","9779","24160","309","0","0","0","18404","45947","2172","90","10","0","0","0","4433","574","23017","26049","3586","52652","0"
"CASWELL","6529","4001","49","0","0","0","4651","9363","4703","22","1","0","0","0","1141","191","6707","7668","855","15230","0"
"CATAWBA","21638","47089","613","0","0","0","38447","85331","8737","141","3","0","0","0","13575","3931","47478","53336","6973","107787","0"
"CHATHAM","21141","14018","313","0","0","0","22797","43703","5993","125","1","0","0","0","8447","1956","24509","28489","5271","58269","0"
"CHEROKEE","3874","11035","130","0","0","0","7298","20805","238","127","0","0","0","0","1167","192","10516","11437","384","22337","0"
"CHOWAN","3820","2831","35","0","0","0","3068","6318","2771","12","2","0","0","0","651","71","4229","5223","302","9754","0"
"CLAY","1554","4408","61","0","0","0","3291","8764","42","17","0","0","0","0","491","77","4280","4668","366","9314","0"
"CLEVELAND","21434","25085","376","0","0","0","19517","46876","13279","95","2","0","0","0","6160","802","28469","33377","4566","66412","0"
"COLUMBUS","15407","9897","104","0","0","0","10448","21851","10270","931","0","0","0","0","2804","374","15449","18335","2072","35856","0"
"CRAVEN","20180","26143","517","0","0","0","23198","49083","13734","163","8","0","0","0","7050","1703","30165","36139","3734","70038","0"
"CUMBERLAND","87544","47686","1649","0","0","0","66598","83282","81016","2231","53","0","0","0","36895","11724","80820","102098","20559","203477","0"
"CURRITUCK","3367","9054","208","0","0","0","8984","18878","1085","45","2","0","0","0","1603","183","10000","10551","1062","21613","0"
"DARE","7594","10422","221","0","0","0","12291","27544","508","37","1","0","0","0","2438","265","13685","15105","1738","30528","0"
"DAVIDSON","22390","54431","627","0","0","0","34982","90501","10174","249","5","0","0","0","11501","2430","49131","55738","7561","112430","0"
"DAVIE","4957","16145","165","0","0","0","10131","26681","1896","37","1","0","0","0","2783","659","14118","15594","1686","31398","0"
"DUPLIN","11868","9372","117","0","0","0","9251","18233","8206","61","1","0","0","0","4107","1841","13019","15343","2246","30608","0"
"DURHAM","125616","24510","1278","0","0","0","79973","111433","75014","579","24","0","0","0","44327","9998","92317","116836","22224","231377","0"
"EDGECOMBE","21526","6437","99","0","0","0","5873","12080","19467","66","1","0","0","0","2321","487","13923","18481","1531","33935","0"
"FORSYTH","103213","72987","1640","0","0","0","87294","159862","68400","524","23","0","0","0","36325","11795","109701","134372","21061","265134","0"
"FRANKLIN","16865","15248","344","0","0","0","15736","30992","11438","144","3","0","0","0","5616","1385","20568","23470","4155","48193","0"
"GASTON","41561","59381","1124","0","0","0","49443","106531","25840","343","3","0","0","0","18792","4707","64433","75921","11155","151509","0"
"GATES","3659","1997","30","0","0","0","2418","4994","2496","15","0","0","0","0","599","48","3520","4065","519","8104","0"
"GRAHAM","1296","2918","27","0","0","0","1753","5455","7","263","1","0","0","0","268","24","2810","3004","180","5994","0"
"GRANVILLE","16660","10662","180","0","0","0","11998","23517","11670","83","3","0","0","0","4227","993","16539","19295","3666","39500","0"
"GREENE","5076","2373","23","0","0","0","3129","5829","3731","13","0","0","0","0","1028","415","4579","5530","492","10601","0"
"GUILFORD","159706","89854","2168","0","0","0","117609","193237","123454","978","11","0","0","0","51657","11935","155390","194180","19767","369337","0"
"HALIFAX","21611","4964","104","0","0","0","9595","13924","18681","1081","0","0","0","0","2588","254","15407","19051","1816","36274","0"
"HARNETT","24330","29095","717","0","0","0","26079","50287","16586","473","15","0","0","0","12860","4203","33514","39791","6916","80221","0"
"HAYWOOD","13403","15705","337","0","0","0","16036","42064","462","116","1","0","0","0","2838","490","20453","23456","1572","45481","0"
"HENDERSON","17569","31784","595","0","0","0","36535","75641","2365","145","3","0","0","0","8329","2260","37316","44368","4799","86483","0"
"HERTFORD","9547","1545","37","0","0","0","3131","4596","8717","96","3","0","0","0","848","95","5990","7741","529","14260","0"
"HOKE","14081","7183","293","0","0","0","10885","12929","12318","2007","13","0","0","0","5175","2208","14189","17190","1063","32442","0"
"HYDE","1403","598","19","0","0","0","1009","2259","571","1","0","0","0","0","198","44","1353","1524","152","3029","0"
"IREDELL","28236","54616","846","0","0","0","47769","102986","14113","215","2","0","0","0","14151","3849","58162","64733","8572","131467","0"
"JACKSON","9088","8236","219","0","0","0","11447","23924","625","1487","3","0","0","0","2951","636","12729","14247","2014","28990","0"
"JOHNSTON","40037","55410","1146","0","0","0","49319","100231","23636","418","14","0","0","0","21613","6988","64270","73939","7703","145912","0"
"JONES","2692","2116","38","0","0","0","2016","4261","2075","13","0","0","0","0","513","75","2972","3499","391","6862","0"
"LEE","13132","11600","237","0","0","0","13134","24841","7208","153","7","0","0","0","5894","2931","16148","19307","2648","38103","0"
"LENOIR","16915","9958","135","0","0","0","8946","18318","14297","61","0","0","0","0","3278","655","14837","18662","2455","35954","0"
"LINCOLN","12222","30141","424","0","0","0","21430","54570","3384","88","0","0","0","0","6175","1771","28807","31338","4072","64217","0"
"MACON","5522","11978","167","0","0","0","9581","25070","174","60","2","0","0","0","1942","413","12570","14278","400","27248","0"
"MADISON","5458","4657","119","0","0","0","6461","15188","141","29","0","0","0","0","1337","165","7520","7987","1188","16695","0"
"MARTIN","8376","3518","42","0","0","0","4078","8582","6544","27","0","0","0","0","861","150","6897","8566","551","16014","0"
"MCDOWELL","6270","12536","163","0","0","0","10282","26696","792","36","1","0","0","0","1726","481","13370","14801","1080","29251","0"
"MECKLENBURG","332895","162331","5939","0","0","0","279610","405245","242260","2121","40","0","0","0","131109","39971","331057","396012","53706","780775","0"
"MITCHELL","1108","6523","45","0","0","0","3364","9958","39","12","0","0","0","0","1031","111","4934","5407","699","11040","0"
"MONTGOMERY","5878","6095","87","0","0","0","4931","11900","3176","47","0","0","0","0","1868","682","7582","8499","910","16991","0"
"MOORE","15857","30385","584","0","0","0","26520","58847","7675","344","5","0","0","0","6475","1531","32299","38060","2987","73346","0"
"NASH","30102","19351","299","0","0","0","16801","34178","26050","344","4","0","0","0","5977","1493","28392","34733","3428","66553","0"
"NEW HANOVER","51176","53560","1482","0","0","0","68515","134746","19516","380","11","0","0","0","20080","3472","73151","85838","15744","174733","0"
"NORTHAMPTON","8420","1563","41","0","0","0","3142","5183","7281","32","0","0","0","0","670","52","5727","6809","630","13166","0"
"ONSLOW","23720","42535","1526","0","0","0","42062","75312","17273","392","20","0","0","0","16846","5660","46459","54867","8517","109843","0"
"ORANGE","50531","13856","611","0","0","0","42082","75190","11541","254","2","0","0","0","20093","3821","44623","52730","9727","107080","0"
"PAMLICO","2900","3647","48","0","0","0","2751","7264","1386","25","0","0","0","0","671","79","4160","4725","461","9346","0"
"PASQUOTANK","10819","6898","188","0","0","0","9541","15695","9266","39","1","0","0","0","2445","324","11784","14069","1593","27446","0"
"PENDER","11458","18191","380","0","0","0","15642","35241","5929","115","3","0","0","0","4383","1048","20236","22603","2832","45671","0"
"PERQUIMANS","3166","3289","54","0","0","0","3444","7344","2038","20","2","0","0","0","549","48","4431","5102","420","9953","0"
"PERSON","10313","7799","125","0","0","0","8972","17762","6874","121","4","0","0","0","2448","422","11777","13777","1655","27209","0"
"PITT","48837","29571","732","0","0","0","35646","62854","39208","238","2","0","0","0","12484","2769","47204","59708","7874","114786","0"
"POLK","3744","5924","106","0","0","0","6182","14163","594","11","2","0","0","0","1186","221","7161","8338","457","15956","0"
"RANDOLPH","16241","49160","605","0","0","0","28197","77967","5849","298","4","0","0","0","10085","3146","42020","46860","5323","94203","0"
"RICHMOND","12375","6929","111","0","0","0","7963","16262","8536","379","0","0","0","0","2201","435","11951","14240","1187","27378","0"
"ROBESON","36769","12181","205","0","0","0","21092","19995","18465","24289","8","0","0","0","7490","1808","30141","37809","2297","70247","0"
"ROCKINGHAM","18948","23611","315","0","0","0","17870","42398","11081","100","0","0","0","0","7165","1036","27430","32152","1162","60744","0"
"ROWAN","23997","40938","559","0","0","0","30419","70340","15376","192","6","0","0","0","9999","2458","41758","47557","6598","95913","0"
"RUTHERFORD","11263","19234","236","0","0","0","14702","37087","4095","62","0","0","0","0","4191","725","19779","22719","2937","45435","0"
"SAMPSON","13564","14915","170","0","0","0","8782","21918","10224","534","0","0","0","0","4755","2369","16199","19410","1822","37431","0"
"SCOTLAND","10022","4143","68","0","0","0","6180","9284","7747","1575","5","0","0","0","1802","176","8346","10783","1284","20413","0"
"STANLY","9050","20257","189","0","0","0","13332","33366","4305","82","2","0","0","0","5073","502","18334","20651","3843","42828","0"
"STOKES","5894","16561","175","0","0","0","9146","27363","1171","51","0","0","0","0","3191","356","15053","16504","219","31776","0"
"SURRY","10574","21478","208","0","0","0","14691","40209","1714","50","1","0","0","0","4977","1765","20600","23503","2848","46951","0"
"SWAIN","3119","2952","63","0","0","0","3671","7499","98","1562","1","0","0","0","645","74","4426","5029","350","9805","0"
"TRANSYLVANIA","6080","8468","156","0","0","0","11353","23277","767","45","0","0","0","0","1968","186","11445","13203","1409","26057","0"
"TYRRELL","1079","420","9","0","0","0","738","1389","637","5","0","0","0","0","215","34","989","1101","156","2246","0"
"UNION","38263","66597","1035","0","0","0","57508","119497","18637","452","6","0","0","0","24811","7346","71745","80066","11592","163403","0"
"VANCE","17166","4830","98","0","0","0","6354","11413","14317","55","1","0","0","0","2662","641","11787","15039","1622","28448","0"
"WAKE","287677","179873","6442","0","0","0","316402","490081","145153","1969","40","0","0","0","153151","30903","335134","384155","71105","790394","0"
"WARREN","8136","2128","41","0","0","0","2690","5245","6346","534","1","0","0","0","869","98","5655","6745","595","12995","0"
"WASHINGTON","4908","1311","20","0","0","0","1808","3659","3869","11","0","0","0","0","508","63","3432","4293","322","8047","0"
"WATAUGA","11604","12682","433","0","0","0","19347","38591","874","61","4","0","0","0","4536","1131","19197","21930","2939","44066","0"
"WAYNE","28345","24941","411","0","0","0","20391","41115","23760","126","2","0","0","0","9085","2577","31234","37528","5326","74088","0"
"WILKES","7671","23554","194","0","0","0","12203","38334","1578","55","0","0","0","0","3655","829","19347","21414","2861","43622","0"
"WILSON","25904","13619","222","0","0","0","14827","26851","21973","102","0","0","0","0","5646","1523","22877","28937","2758","54572","0"
"YADKIN","3309","13990","123","0","0","0","7114","21573","727","29","0","0","0","0","2207","815","11094","12068","1374","24536","0"
"YANCEY","4252","5385","65","0","0","0","4583","13200","74","22","0","0","0","0","989","105","6544","7054","687","14285","0"
