"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","36485","38277","613","47","0","0","0","0","44758","76093","24656","261","20","1333","632","10425","6760","7854","49699","59945","10536","120180","1"
"ALEXANDER","3603","12755","111","4","0","0","0","0","9293","22350","944","32","1","168","37","1724","510","607","11579","12343","1844","25766","1"
"ALLEGHANY","1488","3630","34","2","0","0","0","0","3057","7182","80","12","0","8","12","719","198","271","3670","3878","663","8211","1"
"ANSON","7662","3422","58","6","0","0","0","0","4838","6744","6128","31","2","94","25","2682","280","221","5966","7256","2764","15986","1"
"ASHE","3329","9615","99","5","0","0","0","0","7652","18813","117","26","2","57","17","1383","285","365","9261","10112","1327","20700","1"
"AVERY","1118","7118","65","5","0","0","0","0","4154","11209","55","17","0","30","14","964","171","150","5558","6019","883","12460","1"
"BEAUFORT","8864","13344","119","12","0","0","0","0","11544","23761","6503","38","3","61","54","2597","866","807","14321","16783","2779","33883","1"
"BERTIE","7000","1801","41","1","0","0","0","0","3613","4613","6684","17","0","29","16","1017","80","58","5086","6341","1029","12456","1"
"BLADEN","8048","6018","72","10","0","0","0","0","8739","12528","7063","400","7","27","88","2151","623","688","9585","11399","1903","22887","1"
"BRUNSWICK","27528","59993","728","48","0","0","0","0","58086","121880","9481","433","11","674","238","10509","3157","2820","62261","71968","12154","146383","1"
"BUNCOMBE","71243","44902","1544","253","0","0","0","0","97669","177172","10399","363","43","1698","998","18140","6798","6421","91796","106793","17022","215611","1"
"BURKE","11259","25195","358","30","0","0","0","0","23678","50277","3081","99","2","990","128","4180","1763","1764","26460","29448","4612","60520","1"
"CABARRUS","43551","52128","1071","131","0","0","0","0","65142","98063","33611","432","21","4423","699","15648","9126","9098","67625","79013","15385","162023","1"
