"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38239","36464","698","0","0","37181","74180","23044","276","8","15074","5311","47050","57439","8093","112582"
"ALEXANDER","4566","11938","126","0","0","8287","21984","951","35","2","1945","431","11383","12124","1410","24917"
"ALLEGHANY","1908","3135","38","0","0","2617","6900","72","7","0","719","210","3464","3698","536","7698"
"ANSON","9136","2962","46","0","0","3828","6690","6455","29","0","2798","104","6042","7359","2571","15972"
"ASHE","4052","9062","109","0","0","6665","18380","115","26","1","1366","287","8999","9926","963","19888"
"AVERY","1337","7190","56","0","0","3910","11379","54","19","0","1041","93","5595","6125","773","12493"
"BEAUFORT","10713","12261","130","0","0","10082","23213","7144","36","2","2791","536","14198","16839","2149","33186"
"BERTIE","8103","1656","39","0","0","3062","4611","7401","20","1","827","45","5422","6733","705","12860"
"BLADEN","9559","5170","77","0","0","7143","12438","7471","392","2","1646","505","9626","11459","864","21949"
"BRUNSWICK","27330","49683","675","0","0","46335","102928","8864","380","5","11846","1747","53064","61139","9820","124023"
"BUNCOMBE","74745","45985","1690","0","0","84907","172548","10548","367","37","23827","4801","88822","104035","14470","207327"
"BURKE","13575","23150","357","0","0","21526","49300","3139","92","1","6076","1207","25983","28847","3778","58608"
"CABARRUS","44162","51350","1216","0","0","55534","97707","30185","391","8","23971","6509","64227","75383","12652","152262"
"CALDWELL","10155","26273","376","0","0","17178","46731","2648","73","0","4530","1043","24188","26619","3175","53982"
"CAMDEN","1459","3002","66","0","0","3556","6608","920","9","1","545","49","3686","4007","390","8083"
"CARTERET","9662","24784","319","0","0","19192","46822","2219","98","10","4808","619","23475","26590","3892","53957"
"CASWELL","6367","4085","54","0","0","4807","9427","4694","22","1","1169","206","6724","7708","881","15313"
"CATAWBA","21351","47445","626","0","0","39747","85928","8838","145","3","14255","4202","47995","53810","7364","109169"
"CHATHAM","21282","14135","327","0","0","23565","44360","6030","125","1","8793","2094","24865","28939","5505","59309"
"CHEROKEE","3673","11354","133","0","0","7659","21252","248","128","1","1190","207","10750","11647","422","22819"
"CHOWAN","3740","2972","35","0","0","3271","6491","2822","12","2","691","76","4336","5347","335","10018"
"CLAY","1466","4562","62","0","0","3468","8980","44","16","1","517","82","4392","4774","392","9558"
"CLEVELAND","21160","25457","398","0","0","20314","47324","13471","95","4","6435","869","28821","33735","4773","67329"
"COLUMBUS","15220","10257","106","0","0","10916","22171","10425","952","1","2950","433","15712","18608","2179","36499"
"CRAVEN","20201","26737","535","0","0","24221","50158","13952","169","9","7406","1802","30881","36862","3951","71694"
"CUMBERLAND","88233","48181","1717","0","0","69564","84516","82961","2282","61","37875","12391","82794","104275","20626","207695"
"CURRITUCK","3406","9289","214","0","0","9348","19393","1130","43","3","1688","193","10284","10875","1098","22257"
"DARE","7654","10877","243","0","0","12856","28579","528","35","1","2487","289","14187","15702","1741","31630"
"DAVIDSON","22190","55013","646","0","0","36277","91508","10384","247","6","11981","2696","49789","56441","7896","114126"
"DAVIE","4886","16323","164","0","0","10520","27035","1927","41","1","2889","735","14328","15812","1753","31893"
"DUPLIN","11392","9467","133","0","0","10099","18315","8248","60","1","4467","1980","13117","15513","2461","31091"
"DURHAM","126328","24429","1263","0","0","82057","112853","75498","588","21","45117","10496","93461","118055","22561","234077"
"EDGECOMBE","21591","6594","104","0","0","6469","12227","19857","66","2","2606","546","14257","18721","1780","34758"
"FORSYTH","102583","72861","1672","0","0","89652","160679","68582","523","25","36959","12309","110488","135142","21138","266768"
"FRANKLIN","16974","15516","359","0","0","16662","31585","11716","144","3","6063","1505","20982","24002","4527","49511"
"GASTON","41441","59910","1160","0","0","51341","107784","26585","350","5","19128","5068","65491","77172","11189","153852"
"GATES","3637","2013","33","0","0","2553","5103","2511","15","0","607","50","3587","4132","517","8236"
"GRAHAM","1241","2980","32","0","0","1801","5505","8","269","1","271","30","2840","3025","189","6054"
"GRANVILLE","16538","10789","190","0","0","12511","23616","11751","87","3","4571","1068","16688","19434","3906","40028"
"GREENE","5062","2430","25","0","0","3289","5918","3791","12","0","1085","442","4672","5628","506","10806"
"GUILFORD","159776","89925","2232","0","0","122203","194465","125235","980","16","53440","12672","157450","196264","20422","374136"
"HALIFAX","21753","4987","100","0","0","9904","14068","18970","1092","2","2612","276","15667","19256","1821","36744"
"HARNETT","24324","29742","758","0","0","27738","51468","17016","472","14","13592","4557","34423","40727","7412","82562"
"HAYWOOD","12898","15818","343","0","0","16527","42133","465","122","0","2866","529","20505","23496","1585","45586"
"HENDERSON","17325","32062","609","0","0","37894","76763","2393","151","5","8578","2451","37816","45067","5007","87890"
"HERTFORD","9495","1557","38","0","0","3273","4617","8777","95","1","873","101","6037","7766","560","14363"
"HOKE","14176","7354","314","0","0","11459","13302","12601","2035","15","5350","2340","14541","17597","1165","33303"
"HYDE","1386","629","19","0","0","1045","2296","571","0","0","212","49","1372","1545","162","3079"
"IREDELL","28020","55439","857","0","0","49729","104840","14398","223","3","14581","4156","59321","65876","8848","134045"
"JACKSON","8919","8288","233","0","0","11782","24095","623","1514","3","2987","644","12806","14371","2045","29222"
"JOHNSTON","40252","56369","1168","0","0","51941","102168","24446","432","15","22669","7547","65670","75442","8618","149730"
"JONES","2643","2207","37","0","0","2155","4360","2098","13","1","570","79","3033","3564","445","7042"
"LEE","12950","11755","259","0","0","13868","25126","7300","152","7","6247","3083","16391","19540","2901","38832"
"LENOIR","16929","10155","142","0","0","9596","18562","14566","63","3","3628","701","15100","18977","2745","36822"
"LINCOLN","12168","30774","440","0","0","22226","55635","3478","90","0","6405","1903","29386","31929","4293","65608"
"MACON","5246","12205","166","0","0","10069","25443","185","62","1","1995","452","12798","14489","399","27686"
"MADISON","5321","4778","126","0","0","6765","15435","143","31","0","1381","178","7633","8104","1253","16990"
"MARTIN","8169","3440","50","0","0","4588","8674","6555","26","0","992","162","6922","8642","683","16247"
"MCDOWELL","6035","12657","171","0","0","10629","26853","809","37","1","1792","512","13447","14895","1150","29492"
"MECKLENBURG","334840","162006","6078","0","0","288532","409553","245724","2136","42","134001","41874","335635","401376","54445","791456"
"MITCHELL","1097","6522","47","0","0","3446","10006","40","12","0","1054","120","4952","5424","736","11112"
"MONTGOMERY","5675","6248","86","0","0","5310","12112","3199","47","0","1961","739","7724","8648","947","17319"
"MOORE","15811","30905","598","0","0","27408","59967","7746","352","5","6652","1611","32887","38752","3083","74722"
"NASH","29886","19466","301","0","0","18011","34333","26550","342","4","6435","1601","28795","35072","3797","67664"
"NEW HANOVER","51541","53934","1511","0","0","70951","137018","19704","393","11","20811","3753","74455","87275","16207","177937"
"NORTHAMPTON","8353","1544","45","0","0","3279","5186","7334","33","0","668","57","5763","6829","629","13221"
"ONSLOW","24189","44417","1641","0","0","45387","78826","18027","424","22","18335","6330","48843","57482","9309","115634"
"ORANGE","50835","13821","604","0","0","43185","75971","11709","260","0","20505","3992","45118","53293","10034","108445"
"PAMLICO","2907","3807","56","0","0","2942","7544","1417","27","0","724","93","4299","4911","502","9712"
"PASQUOTANK","11109","7170","204","0","0","10116","16161","9743","40","1","2654","359","12254","14608","1737","28599"
"PENDER","11358","18706","406","0","0","16635","36386","5935","117","3","4664","1137","20832","23152","3121","47105"
"PERQUIMANS","3103","3381","58","0","0","3497","7431","2022","20","2","564","51","4470","5124","445","10039"
"PERSON","9909","7992","122","0","0","9538","18010","6912","120","3","2516","456","11918","13945","1698","27561"
"PITT","48985","30140","754","0","0","38440","63915","40078","243","3","14080","2970","48304","60801","9214","118319"
"POLK","3717","6035","112","0","0","6379","14408","602","11","2","1220","240","7261","8496","486","16243"
"RANDOLPH","15906","49652","594","0","0","29236","78656","5956","308","7","10461","3409","42504","47385","5499","95388"
"RICHMOND","12343","7097","120","0","0","8343","16520","8729","388","0","2266","467","12200","14480","1223","27903"
"ROBESON","36564","12669","215","0","0","21869","20211","18733","24710","8","7655","1938","30642","38392","2283","71317"
"ROCKINGHAM","18569","23914","322","0","0","18299","42694","11141","100","0","7169","1102","27499","32246","1359","61104"
"ROWAN","23610","41295","582","0","0","31373","70849","15550","196","6","10259","2666","42109","47952","6799","96860"
"RUTHERFORD","10875","19620","247","0","0","15422","37552","4103","63","0","4446","807","20073","23067","3024","46164"
"SAMPSON","13371","15145","188","0","0","9198","22163","10239","539","0","4961","2539","16446","19627","1829","37902"
"SCOTLAND","10133","4294","77","0","0","6405","9503","7936","1621","5","1844","190","8575","11018","1316","20909"
"STANLY","8865","20602","198","0","0","13764","33813","4368","85","2","5161","560","18556","20906","3967","43429"
"STOKES","5669","16790","181","0","0","9534","27675","1187","51","0","3261","390","15212","16675","287","32174"
"SURRY","10017","21784","214","0","0","15220","40346","1739","50","1","5099","1889","20808","23532","2895","47235"
"SWAIN","3051","3005","66","0","0","3766","7556","100","1576","1","655","84","4452","5076","360","9888"
"TRANSYLVANIA","5958","8517","151","0","0","11763","23546","778","50","0","2015","227","11586","13348","1455","26389"
"TYRRELL","1083","434","8","0","0","765","1414","655","4","0","217","35","1013","1117","160","2290"
"UNION","39058","68090","1097","0","0","60340","122250","19178","477","7","26673","7883","73750","82240","12595","168585"
"VANCE","17020","4902","107","0","0","6634","11451","14404","57","1","2750","679","11866","15107","1690","28663"
"WAKE","289046","179616","6495","0","0","326358","495056","147135","2000","40","157284","32316","339797","389270","72448","801515"
"WARREN","8085","2162","41","0","0","2795","5282","6349","540","2","910","107","5667","6785","631","13083"
"WASHINGTON","4853","1338","20","0","0","1895","3680","3885","11","0","530","63","3447","4317","342","8106"
"WATAUGA","11381","12684","423","0","0","19386","38491","854","61","4","4464","1117","19123","21838","2913","43874"
"WAYNE","28215","25283","434","0","0","21127","41633","23978","127","3","9318","2781","31656","38021","5382","75059"
"WILKES","7380","23761","200","0","0","12542","38532","1589","51","0","3711","874","19454","21528","2901","43883"
"WILSON","25745","13776","230","0","0","15463","27057","22158","105","0","5894","1627","23157","29139","2918","55214"
"YADKIN","3239","14089","128","0","0","7336","21721","738","29","0","2304","878","11178","12208","1406","24792"
"YANCEY","4054","5457","71","0","0","4843","13277","74","22","1","1051","116","6570","7110","745","14425"
