"CountyName","Democrats","Republicans","Libertarians","Green","Constitution","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Other","Hispanic","Male","Female","UnDisclosedGender","Total"
"ALAMANCE","38061","35883","658","0","0","34708","70047","21193","257","8","17805","4546","44387","54243","10680","109310"
"ALEXANDER","4798","11686","115","0","0","7921","21042","919","33","2","2524","353","10914","11738","1868","24520"
"ALLEGHANY","2041","2983","31","0","0","2452","6580","70","8","0","849","179","3308","3540","659","7507"
"ANSON","9146","2843","35","8","26","3477","6224","6168","23","0","3120","75","5750","6946","2839","15535"
"ASHE","4261","8752","100","0","0","6153","17397","109","21","0","1739","247","8544","9478","1244","19266"
"AVERY","1334","6958","57","0","0","3654","10654","44","20","0","1285","80","5260","5789","954","12003"
"BEAUFORT","10901","11766","120","0","0","9346","21929","6949","34","1","3220","458","13528","16038","2567","32133"
"BERTIE","8175","1614","37","0","0","2788","4443","7243","19","1","908","38","5278","6582","754","12614"
"BLADEN","9839","4922","73","0","0","6729","12048","7365","374","2","1774","435","9424","11147","992","21563"
"BRUNSWICK","26627","46088","614","0","0","42088","91650","8336","346","3","15082","1434","47846","55118","12453","115417"
"BUNCOMBE","74785","45646","1627","0","0","78590","162691","10084","343","34","27496","4142","84217","98807","17624","200648"
"BURKE","14594","22548","336","0","0","19687","47077","3048","88","0","6952","1028","24905","27725","4535","57165"
"CABARRUS","43386","51022","1143","0","0","51994","91905","26687","352","8","28593","5560","59739","70299","17507","147545"
"CALDWELL","10641","26011","358","0","0","16244","45173","2561","67","0","5453","932","23567","25781","3906","53254"
"CAMDEN","1490","2756","62","0","0","3240","5953","870","9","1","715","35","3396","3646","506","7548"
"CARTERET","9837","23763","292","0","0","17902","43578","2119","85","8","6004","527","22040","24861","4893","51794"
"CASWELL","6576","3925","49","0","0","4566","8998","4619","21","1","1477","172","6521","7459","1136","15116"
"CATAWBA","21789","46749","589","0","0","37229","81517","8473","129","2","16235","3591","45604","51355","9397","106356"
"CHATHAM","20916","13849","290","0","0","22146","40890","5795","117","1","10398","1782","23120","26998","7083","57201"
"CHEROKEE","3876","10704","123","0","0","7086","20157","220","122","0","1290","182","10196","11131","462","21789"
"CHOWAN","3850","2777","33","0","0","2968","6159","2718","11","2","738","68","4137","5115","376","9628"
"CLAY","1539","4238","57","0","0","3188","8375","41","15","0","591","66","4100","4470","452","9022"
