"CountyName","Democrats","Republicans","Libertarians","Green","NoLabels","Constitution","JusticeForAll","WeThePeople","Unaffiliated","White","Black","AmericanIndian","NativeHawaiian","Asian","Multiracial","Undesignated","Other","Hispanic","Male","Female","UnDisclosedGender","Total","AppVersion"
"ALAMANCE","38363","38520","690","38","268","7","3","14","42183","76982","24786","272","19","1287","758","10384","5598","7169","49704","60017","10365","120086","1"
"ALEXANDER","3974","12978","122","5","80","4","2","11","9246","22896","981","38","2","164","44","1833","464","580","11871","12650","1901","26422","1"
"ALLEGHANY","1689","3620","40","1","19","0","0","2","3024","7350","78","12","0","6","17","767","165","260","3719","3976","700","8395","1"
"ANSON","8513","3444","58","5","39","1","1","5","4755","6985","6470","33","1","105","23","2972","232","179","6254","7546","3021","16821","1"
"ASHE","3651","9625","107","4","32","0","0","1","7515","19035","122","26","3","58","21","1421","249","362","9314","10262","1359","20935","1"
"AVERY","1280","7420","68","4","23","0","1","2","4220","11715","68","18","0","27","19","1031","140","141","5799","6281","938","13018","1"
"BEAUFORT","10124","13534","134","9","64","2","6","12","11518","24526","7152","43","3","63","72","2739","805","770","14985","17519","2899","35403","1"
"BERTIE","7497","1815","41","1","21","1","1","1","3482","4652","7099","17","1","32","17","964","78","58","5321","6571","968","12860","1"
"BLADEN","8978","6003","85","8","63","0","4","12","8656","13034","7612","433","5","29","98","2029","569","680","10133","11948","1728","23809","1"
"BRUNSWICK","28484","58388","743","34","321","4","8","13","54983","118367","9417","416","12","608","277","11193","2688","2510","60460","69970","12548","142978","1"
"BUNCOMBE","74511","46411","1669","232","663","17","10","53","94795","179385","10596","379","50","1650","1112","19004","6185","6053","92503","108036","17822","218361","1"
"BURKE","12379","25332","369","22","119","7","3","17","23524","51257","3230","103","2","1046","145","4388","1601","1613","26994","30057","4721","61772","1"
"CABARRUS","45388","53507","1193","107","777","11","25","59","62889","100182","33833","440","22","4044","787","16476","8172","8545","68328","79805","15823","163956","1"
"CALDWELL","9302","28344","364","16","135","10","6","12","18711","47487","2632","80","0","210","159","5256","1076","1314","25122","27800","3978","56900","1"
"CAMDEN","1362","3442","74","6","29","1","0","3","3952","7194","949","11","2","35","18","490","170","75","4016","4315","538","8869","1"
"CARTERET","9257","27462","365","20","95","9","3","11","22097","51126","2282","107","7","333","151","4446","867","856","25689","28927","4703","59319","1"
"CASWELL","5876","4750","63","1","26","1","2","2","5246","9886","4574","22","1","39","50","1134","261","281","6952","7852","1163","15967","1"
"CATAWBA","20681","51467","673","51","437","18","14","51","44997","90914","9284","155","9","2801","361","9648","5217","5589","51338","57017","10034","118389","1"
"CHATHAM","20939","14828","299","28","143","2","3","5","26083","45289","5747","125","10","1219","262","7369","2309","2583","25454","29532","7344","62330","1"
"CHEROKEE","3255","12967","157","8","38","3","1","3","8370","23007","256","124","2","99","37","992","285","278","11708","12556","538","24802","1"
"CHOWAN","3244","3189","41","3","31","1","1","4","3411","6546","2577","15","6","17","24","623","117","92","4316","5169","440","9925","1"
